yt_id,genre,maingenre,artist_name,track_name,track_pop,viewCount,track_isrc,bpm,dance,timbre,instr,voice,yt_link,pl_id,emb_path,emb_path_2,feat_path
DW-IMdHzFsc,future bass,bass,Electric Mantis,"Flips and Flops, Drips and Drops",33,103331,FR96X1690128,79.643447876,1.10178101063,0.715590655804,0.0173457153141,0.900949418545,https://www.youtube.com/watch?v=DW-IMdHzFsc,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/DW-IMdHzFsc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/DW-IMdHzFsc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/DW-IMdHzFsc.json
J2P1_v9aFV8,future bass,bass,"Skybreak,Mizu",Aurora,30,38069,CA5KR2133711,150.019332886,1.08766651154,0.993219196796,0.0206283964217,0.935142636299,https://www.youtube.com/watch?v=J2P1_v9aFV8,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/J2P1_v9aFV8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/J2P1_v9aFV8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/J2P1_v9aFV8.json
RfnJ8s_AhP4,future bass,bass,COPYCATT,Sweet Soul,26,35290,UK6821653552,129.88671875,1.19700837135,0.986723542213,0.29476583004,0.940615475178,https://www.youtube.com/watch?v=RfnJ8s_AhP4,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/RfnJ8s_AhP4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/RfnJ8s_AhP4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/RfnJ8s_AhP4.json
3AYCtMln5Kg,kawaii future bass,bass,"Tenkitsune,NGC",Lemon Soda,37,47953,QM42K1604086,153.863189697,1.24222099781,0.5,0.0509016513824,0.966344833374,https://www.youtube.com/watch?v=3AYCtMln5Kg,spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/3AYCtMln5Kg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/3AYCtMln5Kg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/3AYCtMln5Kg.json
sw65yCzw_h0,kawaii future bass,bass,Elliot Hsu,Fragment,36,47316,QM42K2071957,163.190612793,0.934411764145,0.968698382378,0.846919953823,0.758278787136,https://www.youtube.com/watch?v=sw65yCzw_h0,spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/sw65yCzw_h0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/sw65yCzw_h0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/sw65yCzw_h0.json
0UfSbuemqPc,kawaii future bass,bass,Kai Takahashi,Party Talk,32,50500,TCJPD1548301,96.0000991821,1.0624935627,0.020210813731,0.20809429884,0.695976912975,https://www.youtube.com/watch?v=0UfSbuemqPc,spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/0UfSbuemqPc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/0UfSbuemqPc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/0UfSbuemqPc.json
FrjIjsW3jNM,kawaii future bass,bass,Cola Splash,Cola Splash,29,18895,JPS809915464,79.9664001465,1.33040201664,0.482842862606,0.64785438776,0.883885979652,https://www.youtube.com/watch?v=FrjIjsW3jNM,spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/FrjIjsW3jNM.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/FrjIjsW3jNM.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/FrjIjsW3jNM.json
mCGcbXxKSfc,kawaii future bass,bass,Voia,"Press Garden Zone (from ""Sonic Mania"")",21,44387,QZ6K41701257,172.265289307,1.15323138237,0.993715584278,0.614679396152,0.771270632744,https://www.youtube.com/watch?v=mCGcbXxKSfc,spotify:playlist:1L3GAiiBL5sBNbDEAMGMEA,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/mCGcbXxKSfc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/mCGcbXxKSfc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/mCGcbXxKSfc.json
jpCL16NIM3o,big beat,breakbeat,"Midfield General,Linda Lewis",Reach Out (feat. Linda Lewis),39,35308,GBBMQ0000047,155.741134644,1.23650848866,0.35770085454,0.478238016367,0.619845747948,https://www.youtube.com/watch?v=jpCL16NIM3o,spotify:playlist:370tEYE4lZui1vrufdq7xy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/jpCL16NIM3o.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/jpCL16NIM3o.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/jpCL16NIM3o.json
c9JFNWYp9Lo,big beat,breakbeat,"Krafty Kuts,Chali 2na",Hands High,34,15433,GBFEK1700397,99.9702301025,1.41411972046,0.846765816212,0.0465633459389,0.111017554998,https://www.youtube.com/watch?v=c9JFNWYp9Lo,spotify:playlist:370tEYE4lZui1vrufdq7xy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/c9JFNWYp9Lo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/c9JFNWYp9Lo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/c9JFNWYp9Lo.json
QLjQRgBuN9M,big beat,breakbeat,Renegade Soundwave,Renegade Soundwave - Leftfield Remix;1994,21,63327,GBAJH9300076,99.5687332153,1.54242289066,0.831142365932,0.978392064571,0.977684915066,https://www.youtube.com/watch?v=QLjQRgBuN9M,spotify:playlist:370tEYE4lZui1vrufdq7xy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/QLjQRgBuN9M.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/QLjQRgBuN9M.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/QLjQRgBuN9M.json
Hq3sqc-rvpk,big beat,breakbeat,Clockwork Voodoo Freaks,Deaf Mick's Throwdown,12,12526,US3C69910180,115.586196899,1.62036645412,0.0128355063498,0.962703704834,0.0307834334671,https://www.youtube.com/watch?v=Hq3sqc-rvpk,spotify:playlist:370tEYE4lZui1vrufdq7xy,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Hq3sqc-rvpk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Hq3sqc-rvpk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Hq3sqc-rvpk.json
bOruZwxfj70,breakbeat,breakbeat,The Breakfastaz,The Pressure,21,117185,GBCYY0500107,135.649002075,1.40245819092,0.519791662693,0.077354863286,0.657073974609,https://www.youtube.com/watch?v=bOruZwxfj70,spotify:playlist:1yckyfEZtFkkq7UPXHbLwi,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/bOruZwxfj70.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/bOruZwxfj70.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/bOruZwxfj70.json
q15zCNiRV0E,breakbeat,breakbeat,Slyde,Frequency - NAPT Remix,15,9121,GBFEK0800047,129.715011597,1.29767727852,0.946176350117,0.20646110177,0.939573168755,https://www.youtube.com/watch?v=q15zCNiRV0E,spotify:playlist:1yckyfEZtFkkq7UPXHbLwi,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/q15zCNiRV0E.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/q15zCNiRV0E.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/q15zCNiRV0E.json
tmbdzWKs2dc,breakbeat,breakbeat,"Smithmonger,Kobe",Grizzle - Vlad & Ardisson Remix,15,8399,USA2P0603501,133.999938965,1.44213998318,0.80834043026,0.00935887545347,0.548516392708,https://www.youtube.com/watch?v=tmbdzWKs2dc,spotify:playlist:1yckyfEZtFkkq7UPXHbLwi,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/tmbdzWKs2dc.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/tmbdzWKs2dc.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/tmbdzWKs2dc.json
u10r2KYge4g,broken beat,breakbeat,Bugz in the Attic,Losalamitoslatinfunklovesong - Re-Work,20,21939,USBN20400015,129.185043335,1.5221760273,0.884189546108,0.814658939838,0.837003648281,https://www.youtube.com/watch?v=u10r2KYge4g,spotify:playlist:1rnJHknpDL8e9EjJeI7d1V,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/u10r2KYge4g.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/u10r2KYge4g.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/u10r2KYge4g.json
aNdpkel_l_s,broken beat,breakbeat,"Mdcl,Ovasoul7,The Layabouts",Feels Like Home - The Layabouts Future Retro Vocal Mix,15,43271,GB7GV1112008,123.932258606,1.65007293224,0.947391688824,0.396008074284,0.520565330982,https://www.youtube.com/watch?v=aNdpkel_l_s,spotify:playlist:1rnJHknpDL8e9EjJeI7d1V,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/aNdpkel_l_s.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/aNdpkel_l_s.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/aNdpkel_l_s.json
WIFlPutNd5Q,broken beat,breakbeat,"Daz-I-Kue,Hadiya George",Pedigree - Vocal Mix,14,8448,GB7GV1951120,125.873321533,1.52667403221,0.483495652676,0.231687277555,0.938142061234,https://www.youtube.com/watch?v=WIFlPutNd5Q,spotify:playlist:1rnJHknpDL8e9EjJeI7d1V,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/WIFlPutNd5Q.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/WIFlPutNd5Q.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/WIFlPutNd5Q.json
wXWVUbM2Nrg,broken beat,breakbeat,Silhouette Brown,Just a Little More,13,32324,GB7WM0900032,87.8599243164,1.53451418877,0.837666153908,0.0847879126668,0.545087039471,https://www.youtube.com/watch?v=wXWVUbM2Nrg,spotify:playlist:1rnJHknpDL8e9EjJeI7d1V,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/wXWVUbM2Nrg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/wXWVUbM2Nrg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/wXWVUbM2Nrg.json
KRc2crQEBSE,hardcore breaks,breakbeat,"DJ Destiny,Dougal,Gammer",What's Up? - Dougal & Gammer Hardcore Remix,15,31671,GBBRQ0500032,178.205871582,1.35900938511,0.427141755819,0.00174415658694,0.952855288982,https://www.youtube.com/watch?v=KRc2crQEBSE,spotify:playlist:3Xf5DQq60Gssc5ccah89wW,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/KRc2crQEBSE.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/KRc2crQEBSE.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/KRc2crQEBSE.json
ILlh6gRk350,hardcore breaks,breakbeat,Nebula II,Athema,15,9247,GB-SZC-07-00007,144.918624878,1.20479226112,7.99813847152e-07,0.183011218905,0.545105576515,https://www.youtube.com/watch?v=ILlh6gRk350,spotify:playlist:3Xf5DQq60Gssc5ccah89wW,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/ILlh6gRk350.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/ILlh6gRk350.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/ILlh6gRk350.json
auv_hQ5HJL4,hardcore breaks,breakbeat,Nu-matic,Hard Times,14,27207,GBBKS9200069,139.292953491,1.35463190079,0.957112550735,0.426581650972,0.564708888531,https://www.youtube.com/watch?v=auv_hQ5HJL4,spotify:playlist:3Xf5DQq60Gssc5ccah89wW,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/auv_hQ5HJL4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/auv_hQ5HJL4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/auv_hQ5HJL4.json
HShQwARlcVk,hardcore breaks,breakbeat,Nick OD,Have You Got Any More Spam,13,73912,GB-SZC-07-00006,75.8526763916,1.27274799347,0.749495446682,0.0161030385643,0.798720896244,https://www.youtube.com/watch?v=HShQwARlcVk,spotify:playlist:3Xf5DQq60Gssc5ccah89wW,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/HShQwARlcVk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/HShQwARlcVk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/HShQwARlcVk.json
ra0hTrBJQVs,hardcore breaks,breakbeat,Xperience,Peacockin',10,62644,QZNWR2057963,98.9839248657,1.52005767822,0.811971127987,0.137243315578,0.52859133482,https://www.youtube.com/watch?v=ra0hTrBJQVs,spotify:playlist:3Xf5DQq60Gssc5ccah89wW,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/ra0hTrBJQVs.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/ra0hTrBJQVs.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/ra0hTrBJQVs.json
W6zuIO08vfw,jersey club,breakbeat,"Big Dope P,DJ Slugo",Work Move Shake,36,9619,FR59R2111534,150.152755737,1.57718300819,0.92379462719,0.000756860361435,0.339357048273,https://www.youtube.com/watch?v=W6zuIO08vfw,spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/W6zuIO08vfw.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/W6zuIO08vfw.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/W6zuIO08vfw.json
HIrX8bC01cY,jersey club,breakbeat,"Nick Hook,Novelist",Can't Tell Me Nothing,24,92197,QMSDU1600158,150.026809692,1.02090859413,0.904070019722,0.255045592785,0.488331913948,https://www.youtube.com/watch?v=HIrX8bC01cY,spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/HIrX8bC01cY.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/HIrX8bC01cY.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/HIrX8bC01cY.json
2JT4fdwGME8,jersey club,breakbeat,"R3LL,The Oshi",Fantasy (feat. The Oshi),18,8091,USDM32133101,136.134170532,1.26636123657,0.960109770298,0.048772316426,0.810126423836,https://www.youtube.com/watch?v=2JT4fdwGME8,spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/2JT4fdwGME8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/2JT4fdwGME8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/2JT4fdwGME8.json
NIVRYnZPOw8,jersey club,breakbeat,"Teez,Yellow Claw",Bumrush 2019 - Teez Remix,13,17458,USA2P1954265,144.897445679,1.27406990528,0.642021179199,0.991581618786,0.156928539276,https://www.youtube.com/watch?v=NIVRYnZPOw8,spotify:playlist:0MwWDReLQ2CbFF4RNV7p2J,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/NIVRYnZPOw8.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/NIVRYnZPOw8.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/NIVRYnZPOw8.json
FWUluByxDEk,nu skool breaks,breakbeat,Elite Force,The Law of Life,23,8189,DEZ651004378,131.784942627,1.31931591034,0.982991158962,0.49467343092,0.272170037031,https://www.youtube.com/watch?v=FWUluByxDEk,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/FWUluByxDEk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/FWUluByxDEk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/FWUluByxDEk.json
eVwG_hTul7g,nu skool breaks,breakbeat,Drumattic Twins,Feelin Kinda Strange,33,11288,GBFEK0200059,130.013366699,1.6501057148,0.823615133762,0.922740638256,0.964035391808,https://www.youtube.com/watch?v=eVwG_hTul7g,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/eVwG_hTul7g.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/eVwG_hTul7g.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/eVwG_hTul7g.json
eoF5uNiKAwk,nu skool breaks,breakbeat,"Rob Le Pitch,Tom Real,The Rogue Element",Twisted - Tom Real & Rogue Element Remix,14,13537,GBCYY0600174,132.853302002,1.41170835495,0.796703696251,0.0257123727351,0.0803792178631,https://www.youtube.com/watch?v=eoF5uNiKAwk,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/eoF5uNiKAwk.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/eoF5uNiKAwk.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/eoF5uNiKAwk.json
rBWXC74UUSU,nu skool breaks,breakbeat,"Rektchordz,Sean DeClase,Chris Gresswell",Higher - Chris Gresswell Remix,13,55001,AUVC01333751,120.953811646,1.65268170834,0.991087555885,0.057898901403,0.736995339394,https://www.youtube.com/watch?v=rBWXC74UUSU,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/rBWXC74UUSU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/rBWXC74UUSU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/rBWXC74UUSU.json
IJ5w_JAF1DA,nu skool breaks,breakbeat,"Beat Assassins,Phibes",Home Grown - Phibes Remix - Edit,38,48024,GBFG92000161,88.5318374634,1.21112263203,0.897702336311,0.00162851403002,0.196693912148,https://www.youtube.com/watch?v=IJ5w_JAF1DA,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/IJ5w_JAF1DA.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/IJ5w_JAF1DA.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/IJ5w_JAF1DA.json
_L4CYxjer-k,progressive breaks,breakbeat,"Plu-Ton,Skyer",Cosmic Rain,11,29830,GBCJY1205304,84.9589767456,1.12745082378,0.839488983154,0.743401825428,0.996540784836,https://www.youtube.com/watch?v=_L4CYxjer-k,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/_L4CYxjer-k.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/_L4CYxjer-k.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/_L4CYxjer-k.json
Vdc_DAB-F7g,progressive breaks,breakbeat,"Matias Chilano,Michael A",Hypertrophy - Michael a Remix,14,4317,US83Z1905110,121.941719055,2.01338744164,0.999379575253,0.0848487019539,0.00354455295019,https://www.youtube.com/watch?v=Vdc_DAB-F7g,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Vdc_DAB-F7g.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Vdc_DAB-F7g.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Vdc_DAB-F7g.json
N-7iXcNTigE,progressive breaks,breakbeat,Blusoul,Sleep Without Dreams,21,78504,GRSE10900011,123.694969177,1.46609699726,0.963736712933,0.731636226177,0.91997551918,https://www.youtube.com/watch?v=N-7iXcNTigE,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/N-7iXcNTigE.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/N-7iXcNTigE.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/N-7iXcNTigE.json
nt5d8gsZtwo,progressive breaks,breakbeat,"Platunoff,Stan Kolev Remix",Unbreakable Soul - Stan Kolev Remix,17,15429,BEZ451900250,122.974273682,1.34831416607,0.983144164085,0.011926327832,0.261544764042,https://www.youtube.com/watch?v=nt5d8gsZtwo,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/nt5d8gsZtwo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/nt5d8gsZtwo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/nt5d8gsZtwo.json
3Yi45PEPLxg,downtempo,chillout,Kruder & Dorfmeister,King Size,39,30204,ATFLO2000006,95.9447250366,1.8514020443,0.930253565311,0.699814856052,0.351395487785,https://www.youtube.com/watch?v=3Yi45PEPLxg,spotify:playlist:5zxj55xrB53As97uvt5x8x,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/3Yi45PEPLxg.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/3Yi45PEPLxg.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/3Yi45PEPLxg.json
IWi2ujL5dM4,downtempo,chillout,All India Radio,Four Three,36,53440,uscgj0700381,149.990142822,1.25221252441,0.984066188335,0.33559307456,0.685793101788,https://www.youtube.com/watch?v=IWi2ujL5dM4,spotify:playlist:5zxj55xrB53As97uvt5x8x,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/IWi2ujL5dM4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/IWi2ujL5dM4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/IWi2ujL5dM4.json
i-7jSlNII4o,downtempo,chillout,Etro Anime,Danger,31,83435,ushm20501149,87.8274307251,1.26450228691,0.717861890793,0.0141927096993,0.827490746975,https://www.youtube.com/watch?v=i-7jSlNII4o,spotify:playlist:5zxj55xrB53As97uvt5x8x,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/i-7jSlNII4o.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/i-7jSlNII4o.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/i-7jSlNII4o.json
Y-1jrzuJas4,downtempo,chillout,Faithless,Insomnia - Radio Edit,12,31652,GBBXH9600001,126.908851624,1.40846478939,0.923687458038,0.000385969266063,0.0674685165286,https://www.youtube.com/watch?v=Y-1jrzuJas4,spotify:playlist:5zxj55xrB53As97uvt5x8x,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Y-1jrzuJas4.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Y-1jrzuJas4.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Y-1jrzuJas4.json
mKn6KXyPmkU,psydub,chillout,Argaman,Lsding Camping,10,4942,IL4240900033,147.923202515,1.10257041454,0.998954713345,0.853409647942,0.31912946701,https://www.youtube.com/watch?v=mKn6KXyPmkU,spotify:playlist:2MtDhoqYmegOviJeKyoCxv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/mKn6KXyPmkU.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/mKn6KXyPmkU.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/mKn6KXyPmkU.json
XmyyB2oObo0,psydub,chillout,"Globular,Geoglyph",The Observatory,22,4820,QZDA82021946,126.942558289,1.25101184845,0.994346380234,0.778810977936,0.781344890594,https://www.youtube.com/watch?v=XmyyB2oObo0,spotify:playlist:2MtDhoqYmegOviJeKyoCxv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/XmyyB2oObo0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/XmyyB2oObo0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/XmyyB2oObo0.json
GXRMKYmxHPo,psydub,chillout,Bluetech,Somatic Serenade,30,25442,TCABW1433510,102.017883301,1.83065390587,0.598572254181,0.999999940395,0.631584525108,https://www.youtube.com/watch?v=GXRMKYmxHPo,spotify:playlist:2MtDhoqYmegOviJeKyoCxv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/GXRMKYmxHPo.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/GXRMKYmxHPo.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/GXRMKYmxHPo.json
Qao0HwK9K-Q,psydub,chillout,ATYYA,Aurical,31,107729,USQY51530653,83.9648208618,1.01006186008,0.999790251255,0.155950918794,0.900718331337,https://www.youtube.com/watch?v=Qao0HwK9K-Q,spotify:playlist:2MtDhoqYmegOviJeKyoCxv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/Qao0HwK9K-Q.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/Qao0HwK9K-Q.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/Qao0HwK9K-Q.json
xt3MftD5Td0,psydub,chillout,Zoungla,Release,14,7253,QM2PV1714920,136.991333008,1.13341879845,0.985657393932,0.639670073986,0.938359439373,https://www.youtube.com/watch?v=xt3MftD5Td0,spotify:playlist:2MtDhoqYmegOviJeKyoCxv,/home/lorenzo/Data/longterm_data/effnet_filtered_20211124/xt3MftD5Td0.npy,/home/lorenzo/Data/longterm_data/msd-musicnn-embeddings_20211124/xt3MftD5Td0.npy,/home/lorenzo/Data/longterm_data/essentia_20211124/xt3MftD5Td0.json
