session_id,PROLIFIC_PID,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Gender,Highest education level completed,Nationality,Sex,Student Status
6270fe46fe26a7d551145a19,5ef4b0fb768a610816980ac6,APPROVED,2022-05-03 10:05:40.332000,2022-05-03 10:11:51.087000,370.755,28,225,0,100,2022-05-03 10:37:43.327000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
6270fe4a811bdc1f704bf930,5eb168a3c03c29253f361441,APPROVED,2022-05-03 10:04:58.321000,2022-05-03 10:08:40.260000,221.939,26,175,2,99,2022-05-03 10:37:46.650000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
6270fe52414e39e57ceb02b2,5fbac83d339ea5b097c3ac28,APPROVED,2022-05-03 10:05:11.457000,2022-05-03 10:07:02.237000,110.78,28,225,0,100,2022-05-03 10:37:45.778000,7ED80400,Argentina,Italy,Unemployed (and job seeking),Italian,"Italian, Spanish, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
6270fe6cb804e5e29c50b2f7,6152dfa0790891ef5d673501,APPROVED,2022-05-03 10:05:34.689000,2022-05-03 10:09:25.658000,230.969,23,136,1,100,2022-05-03 10:37:45.096000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fe7fc093801eda8086f0,60f1881264ff3a7f211d186a,APPROVED,2022-05-03 10:05:53.923000,2022-05-03 10:10:51.656000,297.733,26,132,1,100,2022-05-03 10:37:42.399000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
6270fe888ad1a1d8457eba97,5ae3003bca00550001e4a4b7,APPROVED,2022-05-03 10:06:10.043000,2022-05-03 10:09:30.495000,200.452,36,896,0,100,2022-05-03 10:37:41.632000,7ED80400,Italy,Italy,Part-Time,Italian,"English, French, German, Italian, Spanish",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,No
6270fea67928eac8cd12c2b4,615094c9a1ba0233a8c3ccc4,APPROVED,2022-05-03 10:06:30.354000,2022-05-03 10:10:59.493000,269.139,22,125,0,100,2022-05-03 10:37:40.920000,7ED80400,Italy,Italy,Other,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270feaa62a5eba21f151fc7,60fd8181097dbb4589ef337c,APPROVED,2022-05-03 10:06:34.905000,2022-05-03 10:09:44.465000,189.56,23,68,2,99,2022-05-03 10:37:39.445000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, French, English, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270feaed0c2c0f7b6982e1f,6082f09379b513197ffeb54e,APPROVED,2022-05-03 10:06:37.994000,2022-05-03 10:09:30.798000,172.804,23,64,0,100,2022-05-03 10:37:38.501000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian, Korean, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fed7bc9f19b4a106a24a,615db8621a77715a3f2e6b54,APPROVED,2022-05-03 10:07:55.557000,2022-05-03 10:13:32.122000,336.565,26,62,0,100,2022-05-03 10:37:32.735000,7ED80400,Italy,Italy,Other,Italian,"English, Italian, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,Yes
6270feda1c5a1ff5684f9113,601d1f2eb0377e059463b351,APPROVED,2022-05-03 10:07:22.779000,2022-05-03 10:09:57.465000,154.686,20,138,5,97,2022-05-03 10:37:37.321000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fedb81f0e51261c7791e,60957b300f08087b0af0031c,APPROVED,2022-05-03 10:07:23.333000,2022-05-03 10:09:35.066000,131.733,22,93,0,100,2022-05-03 10:37:36.117000,7ED80400,Italy,Italy,Part-Time,Italian,"English, French, Italian, Romanian, Spanish",Woman (including Trans Female/Trans Woman),Secondary education (e.g. GED/GCSE),Italy,Female,Yes
6270fedf8ad1a1d8457eba9a,613d091096ca434d703f77c5,APPROVED,2022-05-03 10:08:01.057000,2022-05-03 10:12:13.930000,252.873,23,112,0,100,2022-05-03 10:37:30.146000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270feecd62d9df3bf59382d,5fb7ba6eddba6439e8717276,APPROVED,2022-05-03 10:08:05.659000,2022-05-03 10:20:35.342000,749.683,23,233,0,100,2022-05-03 10:37:28.378000,7ED80400,Italy,Italy,Other,Italian,"English, Italian",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,Yes
6270fef423858bd708e347b0,5e482f13410cd9000bc937bb,APPROVED,2022-05-03 10:07:53.740000,2022-05-03 10:10:05.366000,131.626,38,316,4,99,2022-05-03 10:37:33.536000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
6270fefe44718161551f665c,5f54ad0cbb2be4806841d75c,APPROVED,2022-05-03 10:07:58.258000,2022-05-03 10:09:59.936000,121.678,20,106,0,100,2022-05-03 10:37:31.966000,7ED80400,Italy,Italy,Other,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270feff89266b759cb54dfa,5fe715e39bca6f4ff8393326,APPROVED,2022-05-03 10:07:58.994000,2022-05-03 10:10:44.398000,165.404,25,47,1,97,2022-05-03 10:37:30.533000,7ED80400,Italy,Italy,"Not in paid work (e.g. homemaker', 'retired or disabled)",Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270ff0739942b2690561d09,5d83908c167afc00192098da,APPROVED,2022-05-03 10:08:08.925000,2022-05-03 10:10:41.691000,152.766,24,268,1,100,2022-05-03 10:37:27.462000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,No
6270ff2d3bd4f140da703611,5e5c113fea889c3fde6d409a,APPROVED,2022-05-03 10:08:49.918000,2022-05-03 10:12:05.504000,195.586,39,466,3,100,2022-05-03 10:37:26.511000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Doctorate degree (PhD/other),Italy,Male,No
6270ff55682a2eebfee9c6cd,6102f00212f0ce63ba98bcf3,RETURNED,2022-05-03 10:09:27.305000,,164054.001981,22,125,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270ff62473e5ede737d0754,61700b8d032affadda0213d3,APPROVED,2022-05-03 10:09:57.899000,2022-05-03 10:12:22.871000,144.972,20,93,2,99,2022-05-03 10:37:21.861000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English, French, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270ff6388cf08f1b9e8a5ea,6061c91d3fa9e41da89beda4,APPROVED,2022-05-03 10:09:43.867000,2022-05-03 10:12:30.907000,167.04,27,162,1,100,2022-05-03 10:37:25.065000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270ff6bdc5ef080c5e65ff3,608539cd54e4230bbaaf4959,APPROVED,2022-05-03 10:10:23.659000,2022-05-03 10:13:36.473000,192.814,22,148,2,100,2022-05-03 10:37:18.483000,7ED80400,Italy,Italy,Part-Time,Italian,"Spanish, Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270ff6d25e1b82620aee76a,5faadf5d8557e750f957c115,APPROVED,2022-05-03 10:09:51.821000,2022-05-03 10:12:47.197000,175.376,22,98,0,100,2022-05-03 10:37:23.874000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270ff705911dabe2903f166,5e36b149a617e5637898ab7e,APPROVED,2022-05-03 10:09:52.232000,2022-05-03 10:12:04.308000,132.076,25,230,3,98,2022-05-03 10:37:22.774000,7ED80400,Italy,Italy,"Not in paid work (e.g. homemaker', 'retired or disabled)",Italian,"Italian, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
6270ff72538dd3a036098293,5ea9520eae87cf034734bed1,APPROVED,2022-05-03 10:09:58.934000,2022-05-03 10:15:12.477000,313.543,38,96,2,99,2022-05-03 10:37:21.154000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
6270ff8c41cfb1141c6caf86,5f561a95aa1c4ea13672f138,APPROVED,2022-05-03 10:10:20.599000,2022-05-03 10:12:20.255000,119.656,38,352,2,100,2022-05-03 10:37:19.728000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
6270ff9c956b7118fc84fef5,5dea7b9f789cb3196d9347c1,APPROVED,2022-05-03 10:10:44.785000,2022-05-03 10:12:58.369000,133.584,23,280,1,100,2022-05-03 10:37:17.525000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
6270ffb0da9468dad92d093b,5c6702756f3ab4000137ef8c,APPROVED,2022-05-03 10:10:56.210000,2022-05-03 10:15:29.665000,273.455,24,200,4,98,2022-05-03 10:37:16.519000,7ED80400,Italy,Italy,Other,Italian,"English, Italian, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
62723099ee8574443da8bd44,6026a3507e666237c315a0b0,APPROVED,2022-05-04 07:51:53.754000,2022-05-04 07:56:59.599000,305.845,26,217,0,100,2022-05-04 08:26:12.306000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6272309a00406af3f5e1da85,60d06a76e9c3333904d90ffc,APPROVED,2022-05-04 07:51:56.023000,2022-05-04 07:54:32.554000,156.531,28,79,0,100,2022-05-04 08:26:11.440000,7ED80400,Spain,Spain,Part-Time,Spanish,"Basque, English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Spain,Male,No
6272309d61c6a983c4300393,611bb2a6d9678117db737236,APPROVED,2022-05-04 07:52:01.062000,2022-05-04 07:54:46.469000,165.407,22,132,2,99,2022-05-04 08:26:08.734000,7ED80400,Spain,Spain,Other,Catalan,"Catalan, English, Spanish",Man (including Trans Male/Trans Man),High school diploma/A-levels,Spain,Male,Yes
6272309d85178f93456aa61d,5dc75ca46bba9b53c23a76af,APPROVED,2022-05-04 07:51:57.565000,2022-05-04 08:17:29.989000,1532.424,40,294,5,98,2022-05-04 08:26:10.618000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian, French, Spanish",Man (including Trans Male/Trans Man),Doctorate degree (PhD/other),Italy,Male,No
6272309e8428f2b4751a3005,5fbb7aae04da87a3fe5f129c,APPROVED,2022-05-04 07:51:58.702000,2022-05-04 08:20:43.696000,1724.994,25,190,1,100,2022-05-04 08:26:09.768000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
6272309f8198fe1eaf2e57db,611d33d7cc16fdd812b1a4c4,RETURNED,2022-05-04 08:01:59.928000,,85301.68332,19,39,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
627230a113cd08cc49b1a12d,5f2d14d99d93bf265393b8ac,APPROVED,2022-05-04 07:52:03.464000,2022-05-04 07:54:50.445000,166.981,31,404,4,100,2022-05-04 08:26:07.034000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
627230a2b3f51fbd3fcfdb52,5e81f87af898748f9dde0b7d,APPROVED,2022-05-04 07:52:02.165000,2022-05-04 07:55:31.246000,209.081,27,106,1,100,2022-05-04 08:26:07.862000,7ED80400,Italy,Italy,Part-Time,Italian,"English, French, Italian, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
627230a434b696fdc2e32f42,5e68bd36f0153b000a148229,RETURNED,2022-05-04 07:52:04.473000,,85897.223883,30,337,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
627230a5a5656ec6b6c00f8c,60d350fc7dff253c79e72ae8,APPROVED,2022-05-04 07:52:50.318000,2022-05-04 07:55:18.020000,147.702,21,122,1,100,2022-05-04 08:25:30.986000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, Spanish, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
627230a60d507481629b6753,5fe235442178d1da2544d3b0,APPROVED,2022-05-04 07:52:06.051000,2022-05-04 07:55:46.544000,220.493,21,112,0,100,2022-05-04 08:26:06.065000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
627230a622f37b54b585edc4,602e3256b9bd9291e86a4a12,RETURNED,2022-05-04 07:52:06.252000,,85895.544672,21,149,4,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
627230a7b66ce31a5a4ccd23,5e7a2e8104bdd10635f0b9f6,APPROVED,2022-05-04 07:52:07.101000,2022-05-04 07:54:44.471000,157.37,23,140,0,100,2022-05-04 08:26:03.908000,7ED80400,Italy,Italy,Other,Italian,"English, Greek, Italian, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
627230a86419bd36fcc603ca,604676dbcf412f053df7d365,APPROVED,2022-05-04 07:52:38.899000,2022-05-04 07:56:56.508000,257.609,25,147,0,100,2022-05-04 08:25:38.297000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,No
627230a8bbb631d2d2139d02,61490479cfafc9a90c59b884,APPROVED,2022-05-04 07:52:11.993000,2022-05-04 07:55:35.462000,203.469,22,57,0,100,2022-05-04 08:26:02.280000,7ED80400,Spain,Spain,Unemployed (and job seeking),Spanish,"English, Spanish",Man (including Trans Male/Trans Man),High school diploma/A-levels,Spain,Male,Yes
627230a919ec0c0a9115a9db,617472a275f3c78a60844d68,APPROVED,2022-05-04 07:52:09.933000,2022-05-04 07:55:44.147000,214.214,36,135,0,100,2022-05-04 08:26:03.186000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
627230aa0243222b8910a85a,610920f430390bf782e6d0c5,APPROVED,2022-05-04 07:52:12.567000,2022-05-04 07:54:30.655000,138.088,24,129,1,100,2022-05-04 08:45:42.405000,7ED80400,Spain,Spain,"Not in paid work (e.g. homemaker', 'retired or disabled)",Spanish,"Spanish, English",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Spain,Female,Yes
627230ac34ba9f88341aaa0e,5f0da6848c9769018bb99f27,APPROVED,2022-05-04 07:52:15.987000,2022-05-04 07:54:57.571000,161.584,32,309,6,99,2022-05-04 08:25:56.951000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
627230acd1a73cb83321fb1d,5e74c0376d9a62000b9f8041,APPROVED,2022-05-04 07:52:24.810000,2022-05-04 07:56:16.264000,231.454,25,270,1,100,2022-05-04 08:25:47.584000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,Yes
627230ad740611be0c30c559,606b84e11527ce2103add0a5,APPROVED,2022-05-04 07:52:13.675000,2022-05-04 07:55:09.762000,176.087,38,170,0,100,2022-05-04 08:26:00.042000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
627230aeb25677291e803d97,60fd92df87918c57654f4264,APPROVED,2022-05-04 07:52:14.197000,2022-05-04 07:56:51.309000,277.112,22,108,0,100,2022-05-04 08:25:59.163000,7ED80400,Spain,Spain,Other,DATA EXPIRED,"Catalan, English, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Spain,Female,Yes
627230af6419bd36fcc603cb,5f296fc516fd7806914948f8,APPROVED,2022-05-04 07:52:15.247000,2022-05-04 07:55:27.213000,191.966,20,258,4,98,2022-05-04 08:25:58.119000,7ED80400,Cuba,Spain,Part-Time,Spanish,"English, Spanish",Non-binary (would like to give more detail),Technical/community college,Spain,Female,Yes
627230b06005f75976c61c51,6123df1c90ede34a95a378b4,APPROVED,2022-05-04 07:52:23.141000,2022-05-04 07:58:52.074000,388.933,19,89,0,100,2022-05-04 08:25:48.270000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,Yes
627230b2b7c8a9b08cc6ede9,5eb11bea8fb5a51eb2e73ecc,APPROVED,2022-05-04 07:52:18.866000,2022-05-04 07:56:52.381000,273.515,22,245,1,100,2022-05-04 08:25:55.847000,7ED80400,Italy,Italy,Due to start a new job within the next month,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
627230b37fc67abd3cbeaf12,5e92f26b444572122fdfe44d,APPROVED,2022-05-04 07:52:19.575000,2022-05-04 07:56:01.467000,221.892,35,405,0,100,2022-05-04 08:25:54.205000,7ED80400,Portugal,Portugal,Full-Time,DATA EXPIRED,"English, French, Portuguese, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
627230b48d8aeadb3468789b,603e4fff74df2edecbeb21a3,APPROVED,2022-05-04 07:52:20.357000,2022-05-04 07:54:56.905000,156.548,35,171,1,100,2022-05-04 08:25:53.227000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English, Spanish, French",Woman (including Trans Female/Trans Woman),Technical/community college,Portugal,Female,No
627230b4e347b8789c2db3b6,5f8eed755fcafb0baa531301,APPROVED,2022-05-04 07:52:22.714000,2022-05-04 07:54:53.871000,151.157,28,223,1,100,2022-05-04 08:25:49.362000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Woman (including Trans Female/Trans Woman),Technical/community college,Italy,Female,No
627230b56fad65a18cd62a48,5daae19f8a06b60016d1bc32,APPROVED,2022-05-04 07:52:21.162000,2022-05-04 07:56:43.733000,262.571,33,380,0,100,2022-05-04 08:25:52.469000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,No
627230b5d5de6be084082fd6,5c19f2319bce3100018a67ba,APPROVED,2022-05-04 07:52:21.903000,2022-05-04 07:56:13.688000,231.785,24,346,1,100,2022-05-04 08:25:51.614000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, English, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
627230b616926b2a7754e800,5f808f64cf86c60d229cc92c,APPROVED,2022-05-04 07:52:22.358000,2022-05-04 07:54:45.217000,142.859,23,143,0,100,2022-05-04 08:25:50.259000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
627230b909a2daedcfa0c29b,6032c31bc4118f31e7b852ea,APPROVED,2022-05-04 07:52:45.153000,2022-05-04 07:55:11.118000,145.965,27,85,1,100,2022-05-04 08:25:34.870000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, French, Portuguese, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
627230b9cd717f47d768d99d,6005b406ccb68e778cb47a47,APPROVED,2022-05-04 07:52:25.325000,2022-05-04 07:58:08.599000,343.274,29,131,0,100,2022-05-04 08:25:45.982000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
627230ba3e6988a7932a06a0,60801c084f4234dd058263c6,APPROVED,2022-05-04 07:58:58.934000,2022-05-04 08:05:53.630000,414.696,23,137,2,99,2022-05-04 08:25:20.037000,7ED80400,Nepal,Portugal,Full-Time,Nepali,"English, Portuguese, Nepali",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,No
627230bb646b243f965f1169,6127d060788e48b07b095c68,TIMED-OUT,2022-05-04 07:52:31.241000,,85870.953554,19,58,1,98,,,Spain,Spain,Unemployed (and job seeking),Spanish,"English, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Spain,Female,Yes
627230bc0e9450630f5ec248,60290c574980dd7f8e378b84,APPROVED,2022-05-04 07:53:17.430000,2022-05-04 08:02:08.978000,531.548,30,186,2,100,2022-05-04 08:25:25.305000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
627230bf2036a94b0cfc7a39,5f24289ed102ed000b9f98b0,APPROVED,2022-05-04 07:52:31.495000,2022-05-04 07:55:42.443000,190.948,24,224,5,98,2022-05-04 08:25:44.951000,7ED80400,Italy,Italy,DATA EXPIRED,Italian,English,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
627230bf30d2b656b7822965,5ef528c985fd341756ad62fd,APPROVED,2022-05-04 07:52:35.650000,2022-05-04 07:56:22.973000,227.323,34,147,0,100,2022-05-04 08:25:39.961000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
627230bf996c46a55921c5e7,5e8f507a821cbc07110a635a,RETURNED,2022-05-04 07:52:31.339000,,85870.907477,36,207,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
627230bfb66ce31a5a4ccd27,60379e8ee8a603000ae6c087,APPROVED,2022-05-04 07:52:37.774000,2022-05-04 07:56:20.193000,222.419,29,86,0,100,2022-05-04 08:25:39.136000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
627230c03b0015a5b796f79c,615701c23e1aad64bf18ed2f,RETURNED,2022-05-04 07:52:32.215000,,85870.057686,21,103,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
627230c08f825d6293bcdbfb,611ba0a6b3322a69dc196829,APPROVED,2022-05-04 07:52:32.470000,2022-05-04 07:55:12.999000,160.529,23,118,0,100,2022-05-04 08:25:42.658000,7ED80400,Spain,Spain,Part-Time,Spanish,"English, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Spain,Female,Yes
627230c0a5656ec6b6c00f8e,6089335e72cf88ca390ae1d6,APPROVED,2022-05-04 07:52:41.634000,2022-05-04 07:56:42.355000,240.721,20,40,0,100,2022-05-04 08:25:40.094000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,DATA EXPIRED
627230c0e732dbec7741d45d,5e8ef2059eeb7a1af7502f3c,APPROVED,2022-05-04 07:52:58.514000,2022-05-04 07:55:49.684000,171.17,23,255,0,100,2022-05-04 08:25:26.896000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian, Spanish",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
627230c23b0015a5b796f79d,5fa15b45d6bf96229b16ca26,RETURNED,2022-05-04 07:52:34.728000,,85867.597827,25,153,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
627230c2446fbf5dbe253051,5dcbea3588381e87f60cb202,APPROVED,2022-05-04 07:52:34.445000,2022-05-04 07:54:42.630000,128.185,28,327,3,99,2022-05-04 08:25:41.766000,7ED80400,Spain,Spain,Full-Time,Spanish,"Spanish, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Spain,Male,No
627230cc8acdefffa437032d,60fc4bda50846ec2e9d96e13,APPROVED,2022-05-04 07:52:44.040000,2022-05-04 07:56:01.043000,197.003,19,109,0,100,2022-05-04 08:25:37.526000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
627230ce036c53c63753ecc8,608da9be20fe7bb0ef4ab9b0,APPROVED,2022-05-04 07:52:48.814000,2022-05-04 07:57:42.302000,293.488,23,96,1,100,2022-05-04 08:25:34.165000,7ED80400,Spain,Spain,Other,Spanish,"English, Catalan, French, Galician, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Spain,Male,Yes
627230d13bea0602394b8db5,5d21e78e5a2cea0016a843c4,APPROVED,2022-05-04 07:52:49.950000,2022-05-04 07:55:53.741000,183.791,38,399,3,100,2022-05-04 08:25:31.710000,7ED80400,Italy,Italy,Full-Time,DATA EXPIRED,"English, French, Spanish",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,No
