genre	maingenre	sp_id	yt_id	artist_name	track_name	ISRC	pop	viewCount	yt_link
terrorcore	hardcore	1LxA0CRjN1ZQanzFEI3jPq	QmC3T9xsPJg	Fraxion	MDMA Posse	NLD919900471	14	77	https://www.youtube.com/watch?v=QmC3T9xsPJg
terrorcore	hardcore	2WKl5W4v8Jkso8ZoC2cm6k	LI83R6ubdU4	Dj Roes	Bass Revolution	NLD919600359	13	2366	https://www.youtube.com/watch?v=LI83R6ubdU4
terrorcore	hardcore	21tkA0gDdUFpyhexh2jp3z	hBPnxL6tmbk	The Wild Party Boys	Rave Party	NLD919800597	9	5338	https://www.youtube.com/watch?v=hBPnxL6tmbk
terrorcore	hardcore	31pyVfWu7mExK2bkNrB0ij	Iy0Jaa3gPVY	The Inexorable	I Like You	NLD919800372	11	652	https://www.youtube.com/watch?v=Iy0Jaa3gPVY
terrorcore	hardcore	0GvmvOnbIT6FFyJptJtZEL	tfh-D7ws2IQ	DJ Alphonse	Back Into Conscientiousness	NLD919800402	10	98	https://www.youtube.com/watch?v=tfh-D7ws2IQ
terrorcore	hardcore	7CflUweCUmmbSYzQQU7eu6	Ch9HLWKjcIg	Paratoxic	The Future	NLD919610383	12	706	https://www.youtube.com/watch?v=Ch9HLWKjcIg
terrorcore	hardcore	3gbPhRk7G5We4Pw5sEBS6o	ToNlZ46y2SI	DJ Roy	The Labyrinth	NLD910000417	10	77	https://www.youtube.com/watch?v=ToNlZ46y2SI
terrorcore	hardcore	17Vw72KnFG61jdvp9Eg5bw	l31pgxSiqEE	Synonymus	Wake Up	NLD919700451	10	792	https://www.youtube.com/watch?v=l31pgxSiqEE
terrorcore	hardcore	3l7fhxModunzV5ZbgriCPX	0NjA66miuRw	DJ Jetno	I Said My DJ	NLD919800342	13	46	https://www.youtube.com/watch?v=0NjA66miuRw
terrorcore	hardcore	7p309w8FHua3ufDMQR0cfh	kQ6niK7VZ2E	Genetrix,DJ Roy	Murdered in Stereo	NLD919900440	15	814	https://www.youtube.com/watch?v=kQ6niK7VZ2E
terrorcore	hardcore	2FKf8esw9T81Bb4cP8LJGJ	MWp0k8BROSU	The Terrorist,Ray Keith	Chopper - Ray Keiths Dirty Chopper Remix	GBQZQ0900387	27	1900	https://www.youtube.com/watch?v=MWp0k8BROSU
trancecore	hardcore	5mTZwueMEitw4xNE2gwmls	CDgbYF48UPw	Abandon All Ships	Take One Last Breath	CAU2O1010217	37	15681795	https://www.youtube.com/watch?v=CDgbYF48UPw
trancecore	hardcore	6z6oUjB6IkUx4AUcXdp95l	zv3AND4mEqk	Everyone Dies In Utah	E.T.	TCAEA1805652	40	767413	https://www.youtube.com/watch?v=zv3AND4mEqk
trancecore	hardcore	7lGjfEGJrwv1ta8ga9euwR	ASyxXvl57ok	His Statue Falls	Give It Up! Give It Up!	USA371003020	34	86248	https://www.youtube.com/watch?v=ASyxXvl57ok
trancecore	hardcore	2GHAKXGWyUq7J86P82QyZF	HbgRAJJYh1I	Casino Madrid	Fightin' Words	TCAAU1151897	26	351479	https://www.youtube.com/watch?v=HbgRAJJYh1I
trancecore	hardcore	1LKNsDmQnZCXA4SPvtpAxK	eIEGfLiAABI	Make Me Famous	Blind Date 101	USYFZ1211001	34	2259308	https://www.youtube.com/watch?v=eIEGfLiAABI
trancecore	hardcore	146WlS9r7BCTXmBFccN7eX	pbaM-Az6tZo	Hopes Die Last	Promises	CH6540841936	39	154506	https://www.youtube.com/watch?v=pbaM-Az6tZo
trancecore	hardcore	1pgvedg4DEu9T5GrkzNXFF	Mn1N2ISYjkQ	This Romantic Tragedy	I'll Shut You Down	USF270705803	28	132269	https://www.youtube.com/watch?v=Mn1N2ISYjkQ
trancecore	hardcore	6GvYAcrpbZQD5QGfrfsj3X	i0oEremQWBE	Shoot the Girl First	Last Breath for a Capulet	FR6V80341548	27	3649328	https://www.youtube.com/watch?v=i0oEremQWBE
trancecore	hardcore	20Egt4JhHJJvsHmw9Ufikr	HyfwYe5SfKY	Scarlett O'Hara	Lost in Existence	USEK71011105	34	1209294	https://www.youtube.com/watch?v=HyfwYe5SfKY
trancecore	hardcore	1Ge9lj6Zr56u9YhteJ89GF	hpjDB5ahs1M	Sienna Skies	Worth It?	AUNJ10900002	37	337120	https://www.youtube.com/watch?v=hpjDB5ahs1M
trancecore	hardcore	2UluILxQzV8rJk71QqdPS6	JMLOsrQiLyw	That's Outrageous!	Obliviate	QMUYR1200133	30	904589	https://www.youtube.com/watch?v=JMLOsrQiLyw
trancecore	hardcore	3EKxNPosuL5eVZyE4IVFJZ	Pb2apUJ_yhA	Skip The Foreplay	Champagne Showers	USEP41136013	40	211405	https://www.youtube.com/watch?v=Pb2apUJ_yhA
trancecore	hardcore	0AtFABLdrLXjPrjV3XOjW5	9XKcD8Al-VI	The Dead Rabbitts,Leila Rose	Dead By Daylight	QZHN61958796	39	36037	https://www.youtube.com/watch?v=9XKcD8Al-VI
trancecore	hardcore	7MlHlN93o9zazZuWuXAgHB	CaBzi4T6h78	Helia	Alejandro (Lady Gaga cover)	USA371103570	35	7813263	https://www.youtube.com/watch?v=CaBzi4T6h78
trancecore	hardcore	23nHJkre4z8ZVn4uNr1AAl	oXOG4vz5SYs	At The Skylines	It's Cherried	NLA321292110	20	19378	https://www.youtube.com/watch?v=oXOG4vz5SYs
trancecore	hardcore	3EtoEN4eM6N4iq8uMW7iUt	P-tg0BYevwg	Vampires Everywhere!	Immortal Love	US4E41170402	33	187823	https://www.youtube.com/watch?v=P-tg0BYevwg
trancecore	hardcore	29p9KRPZi0ty0WwdT1wXaf	sUVS9bFCi4o	The Paramedic	Clarissa Didn't Explain This	US3441202503	30	1453170	https://www.youtube.com/watch?v=sUVS9bFCi4o
trancecore	hardcore	5eBtEKm900dfeF2q4NJWc2	wb2W2flJF94	Sky Eats Airplane	Giants in the Ocean	USTC10639807	32	319575	https://www.youtube.com/watch?v=wb2W2flJF94
trancecore	hardcore	4h855Zv0ON7paV5CK5pa3m	IzbCrE8r6Ek	To the Rats and Wolves	Blvckout	DED831501059	40	106829	https://www.youtube.com/watch?v=IzbCrE8r6Ek
trancecore	hardcore	0xnhinMEeOd52nQrfyxEWq	KOlAZuA4Ofw	Silent Descent	Rob Rodda	UKLPQ1700004	39	5035	https://www.youtube.com/watch?v=KOlAZuA4Ofw
trancecore	hardcore	31nVIyY0JPBqNE7wz2dFq8	NPD4nvvLDls	Beyond All Recognition	Characters	ATN261244001	20	466939	https://www.youtube.com/watch?v=NPD4nvvLDls
trancecore	hardcore	1xbaq2J29sXTDQ84k4zYXD	38rPkxi0sf0	Incredible' Me	Sexy Out Loud	USRZR1346002	31	173838	https://www.youtube.com/watch?v=38rPkxi0sf0
trancecore	hardcore	52XKGaWTKyYBwxStseu3sw	Y7-MgHDb7ew	House Vs Hurricane	Blood Knuckles	AUI441200024	23	270766	https://www.youtube.com/watch?v=Y7-MgHDb7ew
trancecore	hardcore	2n3REEHqWG6AjrSbxC66uw	PiNKnp_kT4w	Claps for Caroline	Prince Without Crown	US6R21484599	11	8105	https://www.youtube.com/watch?v=PiNKnp_kT4w
trancecore	hardcore	3bfaxTyVHYiMcnoy7GuJFz	JMSb_ZQ4jWE	Bionic Ghost Kids	Poison Ivy	DEAU90800020	16	398669	https://www.youtube.com/watch?v=JMSb_ZQ4jWE
trancecore	hardcore	4ZZNcO3n1q0xI8KZFGBYth	W9pzaMtgPgc	She Was Nothing	Proudly Guilty	FR6V80453419	11	346	https://www.youtube.com/watch?v=W9pzaMtgPgc
trancecore	hardcore	3kY2RpA4NNNcT2obIRO2JO	7DEprVES6Gg	Exotype	Stand Up	USEK71424201	36	241354	https://www.youtube.com/watch?v=7DEprVES6Gg
trancecore	hardcore	0YyBaPhV9rGcDhs3dS7V6q	IjTXeJZM8wg	Blood Stain Child	Stargazer	ITY101114003	40	605132	https://www.youtube.com/watch?v=IjTXeJZM8wg
trancecore	hardcore	38RiEi0hVhBP8A5tUtgkmP	Mc2DEssdutc	Escape The Day	An Ocean Between Us	SEYOK1923815	37	36457	https://www.youtube.com/watch?v=Mc2DEssdutc
trancecore	hardcore	3OfrUEhbd8dpGwEFMFNPqd	dZUXLAukFiI	Dungeon Elite	Tyrael	DEBL60422898	10	39316	https://www.youtube.com/watch?v=dZUXLAukFiI
trancecore	hardcore	0PUu2PcNnIbiheDA9pPKhL	mqZe8gaEYoE	Adam Kills Eve	Maybe in Space	TCACA1457967	9	22520	https://www.youtube.com/watch?v=mqZe8gaEYoE
trancecore	hardcore	0Xwa5svSfdVDIuHTfxEjre	_eGiM9pk1BA	Tracy Ate A Bug	Gamer Girl	QZFZ61907545	39	20925	https://www.youtube.com/watch?v=_eGiM9pk1BA
trancecore	hardcore	0BSEqyoDvHHl5M5H1BrmdA	-2jRYkOaP_Y	Horse The Band	Murder	USKO10700861	35	98468	https://www.youtube.com/watch?v=-2jRYkOaP_Y
trancecore	hardcore	22UGgNZkNro8ppngffgjdb	Gd8l5zjWJ7Q	Arsonists Get All The Girls	Violence in Fluid Triceratops	US4E40962507	28	107824	https://www.youtube.com/watch?v=Gd8l5zjWJ7Q
trancecore	hardcore	7LeIpYvPtf7TtrgrmE8uFz	w-EqX5Z06ZA	Nevada Rose	609	USF270751702	9	19844	https://www.youtube.com/watch?v=w-EqX5Z06ZA
trancecore	hardcore	1ILe7t51qsxXVbtIUMadWz	CRpAed5T0aA	The Road to Milestone	Suffocating	QM7281889308	35	18927	https://www.youtube.com/watch?v=CRpAed5T0aA
terrorcore	hardcore	4HMSAu1Sv7O7TCpNQuqaDs	3a6Qjaca9nY	Maniac-B	Bad City	NLD919700533	10	128	https://www.youtube.com/watch?v=3a6Qjaca9nY
terrorcore	hardcore	07MZX6ZpOXP3Vo3QLOvEq4	8bMVl_uUwG8	Holothurian	Frequencies	NLD910000409	10	263	https://www.youtube.com/watch?v=8bMVl_uUwG8
terrorcore	hardcore	1NY0uXHblRNpjUc9eImkzg	mqRiMWIt9So	Stunned Stylzz	You Fucking Bitch	NLD919800350	12	226	https://www.youtube.com/watch?v=mqRiMWIt9So
terrorcore	hardcore	5mI9M02lPnTa8cdDtChqLn	Du7-whnpdsQ	Headcrackers	Some Sound For A Party	NLD910000344	10	146	https://www.youtube.com/watch?v=Du7-whnpdsQ
terrorcore	hardcore	1LxA0CRjN1ZQanzFEI3jPq	Egrl15ipmVU	Fraxion	MDMA Posse	NLD919900471	14	16	https://www.youtube.com/watch?v=Egrl15ipmVU
terrorcore	hardcore	2WKl5W4v8Jkso8ZoC2cm6k	LI83R6ubdU4	Dj Roes	Bass Revolution	NLD919600359	13	2366	https://www.youtube.com/watch?v=LI83R6ubdU4
terrorcore	hardcore	21tkA0gDdUFpyhexh2jp3z	hBPnxL6tmbk	The Wild Party Boys	Rave Party	NLD919800597	9	5338	https://www.youtube.com/watch?v=hBPnxL6tmbk
terrorcore	hardcore	31pyVfWu7mExK2bkNrB0ij	Iy0Jaa3gPVY	The Inexorable	I Like You	NLD919800372	11	652	https://www.youtube.com/watch?v=Iy0Jaa3gPVY
terrorcore	hardcore	0GvmvOnbIT6FFyJptJtZEL	tfh-D7ws2IQ	DJ Alphonse	Back Into Conscientiousness	NLD919800402	10	98	https://www.youtube.com/watch?v=tfh-D7ws2IQ
terrorcore	hardcore	7CflUweCUmmbSYzQQU7eu6	Ch9HLWKjcIg	Paratoxic	The Future	NLD919610383	12	706	https://www.youtube.com/watch?v=Ch9HLWKjcIg
terrorcore	hardcore	3gbPhRk7G5We4Pw5sEBS6o	ToNlZ46y2SI	DJ Roy	The Labyrinth	NLD910000417	10	77	https://www.youtube.com/watch?v=ToNlZ46y2SI
terrorcore	hardcore	17Vw72KnFG61jdvp9Eg5bw	l31pgxSiqEE	Synonymus	Wake Up	NLD919700451	10	792	https://www.youtube.com/watch?v=l31pgxSiqEE
terrorcore	hardcore	3l7fhxModunzV5ZbgriCPX	0NjA66miuRw	DJ Jetno	I Said My DJ	NLD919800342	13	46	https://www.youtube.com/watch?v=0NjA66miuRw
terrorcore	hardcore	7p309w8FHua3ufDMQR0cfh	kQ6niK7VZ2E	Genetrix,DJ Roy	Murdered in Stereo	NLD919900440	15	814	https://www.youtube.com/watch?v=kQ6niK7VZ2E
terrorcore	hardcore	2FKf8esw9T81Bb4cP8LJGJ	MWp0k8BROSU	The Terrorist,Ray Keith	Chopper - Ray Keiths Dirty Chopper Remix	GBQZQ0900387	27	1900	https://www.youtube.com/watch?v=MWp0k8BROSU
trancecore	hardcore	5mTZwueMEitw4xNE2gwmls	CDgbYF48UPw	Abandon All Ships	Take One Last Breath	CAU2O1010217	37	15681795	https://www.youtube.com/watch?v=CDgbYF48UPw
trancecore	hardcore	6z6oUjB6IkUx4AUcXdp95l	zv3AND4mEqk	Everyone Dies In Utah	E.T.	TCAEA1805652	40	767413	https://www.youtube.com/watch?v=zv3AND4mEqk
trancecore	hardcore	7lGjfEGJrwv1ta8ga9euwR	ASyxXvl57ok	His Statue Falls	Give It Up! Give It Up!	USA371003020	34	86248	https://www.youtube.com/watch?v=ASyxXvl57ok
trancecore	hardcore	2GHAKXGWyUq7J86P82QyZF	HbgRAJJYh1I	Casino Madrid	Fightin' Words	TCAAU1151897	26	351479	https://www.youtube.com/watch?v=HbgRAJJYh1I
trancecore	hardcore	1LKNsDmQnZCXA4SPvtpAxK	eIEGfLiAABI	Make Me Famous	Blind Date 101	USYFZ1211001	34	2259308	https://www.youtube.com/watch?v=eIEGfLiAABI
trancecore	hardcore	146WlS9r7BCTXmBFccN7eX	pbaM-Az6tZo	Hopes Die Last	Promises	CH6540841936	39	154506	https://www.youtube.com/watch?v=pbaM-Az6tZo
trancecore	hardcore	1pgvedg4DEu9T5GrkzNXFF	Mn1N2ISYjkQ	This Romantic Tragedy	I'll Shut You Down	USF270705803	28	132269	https://www.youtube.com/watch?v=Mn1N2ISYjkQ
trancecore	hardcore	6GvYAcrpbZQD5QGfrfsj3X	i0oEremQWBE	Shoot the Girl First	Last Breath for a Capulet	FR6V80341548	27	3649328	https://www.youtube.com/watch?v=i0oEremQWBE
trancecore	hardcore	20Egt4JhHJJvsHmw9Ufikr	HyfwYe5SfKY	Scarlett O'Hara	Lost in Existence	USEK71011105	34	1209294	https://www.youtube.com/watch?v=HyfwYe5SfKY
trancecore	hardcore	1Ge9lj6Zr56u9YhteJ89GF	hpjDB5ahs1M	Sienna Skies	Worth It?	AUNJ10900002	37	337120	https://www.youtube.com/watch?v=hpjDB5ahs1M
trancecore	hardcore	2UluILxQzV8rJk71QqdPS6	JMLOsrQiLyw	That's Outrageous!	Obliviate	QMUYR1200133	30	904589	https://www.youtube.com/watch?v=JMLOsrQiLyw
trancecore	hardcore	3EKxNPosuL5eVZyE4IVFJZ	Pb2apUJ_yhA	Skip The Foreplay	Champagne Showers	USEP41136013	40	211405	https://www.youtube.com/watch?v=Pb2apUJ_yhA
trancecore	hardcore	0AtFABLdrLXjPrjV3XOjW5	9XKcD8Al-VI	The Dead Rabbitts,Leila Rose	Dead By Daylight	QZHN61958796	39	36037	https://www.youtube.com/watch?v=9XKcD8Al-VI
trancecore	hardcore	7MlHlN93o9zazZuWuXAgHB	CaBzi4T6h78	Helia	Alejandro (Lady Gaga cover)	USA371103570	35	7813263	https://www.youtube.com/watch?v=CaBzi4T6h78
trancecore	hardcore	23nHJkre4z8ZVn4uNr1AAl	oXOG4vz5SYs	At The Skylines	It's Cherried	NLA321292110	20	19378	https://www.youtube.com/watch?v=oXOG4vz5SYs
trancecore	hardcore	3EtoEN4eM6N4iq8uMW7iUt	P-tg0BYevwg	Vampires Everywhere!	Immortal Love	US4E41170402	33	187823	https://www.youtube.com/watch?v=P-tg0BYevwg
trancecore	hardcore	29p9KRPZi0ty0WwdT1wXaf	sUVS9bFCi4o	The Paramedic	Clarissa Didn't Explain This	US3441202503	30	1453170	https://www.youtube.com/watch?v=sUVS9bFCi4o
trancecore	hardcore	5eBtEKm900dfeF2q4NJWc2	wb2W2flJF94	Sky Eats Airplane	Giants in the Ocean	USTC10639807	32	319575	https://www.youtube.com/watch?v=wb2W2flJF94
trancecore	hardcore	4h855Zv0ON7paV5CK5pa3m	IzbCrE8r6Ek	To the Rats and Wolves	Blvckout	DED831501059	40	106829	https://www.youtube.com/watch?v=IzbCrE8r6Ek
trancecore	hardcore	0xnhinMEeOd52nQrfyxEWq	KOlAZuA4Ofw	Silent Descent	Rob Rodda	UKLPQ1700004	39	5035	https://www.youtube.com/watch?v=KOlAZuA4Ofw
trancecore	hardcore	31nVIyY0JPBqNE7wz2dFq8	NPD4nvvLDls	Beyond All Recognition	Characters	ATN261244001	20	466939	https://www.youtube.com/watch?v=NPD4nvvLDls
trancecore	hardcore	1xbaq2J29sXTDQ84k4zYXD	38rPkxi0sf0	Incredible' Me	Sexy Out Loud	USRZR1346002	31	173838	https://www.youtube.com/watch?v=38rPkxi0sf0
trancecore	hardcore	52XKGaWTKyYBwxStseu3sw	Y7-MgHDb7ew	House Vs Hurricane	Blood Knuckles	AUI441200024	23	270766	https://www.youtube.com/watch?v=Y7-MgHDb7ew
trancecore	hardcore	2n3REEHqWG6AjrSbxC66uw	PiNKnp_kT4w	Claps for Caroline	Prince Without Crown	US6R21484599	11	8105	https://www.youtube.com/watch?v=PiNKnp_kT4w
trancecore	hardcore	3bfaxTyVHYiMcnoy7GuJFz	JMSb_ZQ4jWE	Bionic Ghost Kids	Poison Ivy	DEAU90800020	16	398669	https://www.youtube.com/watch?v=JMSb_ZQ4jWE
trancecore	hardcore	4ZZNcO3n1q0xI8KZFGBYth	W9pzaMtgPgc	She Was Nothing	Proudly Guilty	FR6V80453419	11	346	https://www.youtube.com/watch?v=W9pzaMtgPgc
trancecore	hardcore	3kY2RpA4NNNcT2obIRO2JO	7DEprVES6Gg	Exotype	Stand Up	USEK71424201	36	241354	https://www.youtube.com/watch?v=7DEprVES6Gg
trancecore	hardcore	0YyBaPhV9rGcDhs3dS7V6q	IjTXeJZM8wg	Blood Stain Child	Stargazer	ITY101114003	40	605132	https://www.youtube.com/watch?v=IjTXeJZM8wg
trancecore	hardcore	38RiEi0hVhBP8A5tUtgkmP	Mc2DEssdutc	Escape The Day	An Ocean Between Us	SEYOK1923815	37	36457	https://www.youtube.com/watch?v=Mc2DEssdutc
trancecore	hardcore	3OfrUEhbd8dpGwEFMFNPqd	dZUXLAukFiI	Dungeon Elite	Tyrael	DEBL60422898	10	39316	https://www.youtube.com/watch?v=dZUXLAukFiI
trancecore	hardcore	0PUu2PcNnIbiheDA9pPKhL	mqZe8gaEYoE	Adam Kills Eve	Maybe in Space	TCACA1457967	9	22520	https://www.youtube.com/watch?v=mqZe8gaEYoE
trancecore	hardcore	0Xwa5svSfdVDIuHTfxEjre	_eGiM9pk1BA	Tracy Ate A Bug	Gamer Girl	QZFZ61907545	39	20925	https://www.youtube.com/watch?v=_eGiM9pk1BA
trancecore	hardcore	0BSEqyoDvHHl5M5H1BrmdA	-2jRYkOaP_Y	Horse The Band	Murder	USKO10700861	35	98468	https://www.youtube.com/watch?v=-2jRYkOaP_Y
trancecore	hardcore	22UGgNZkNro8ppngffgjdb	Gd8l5zjWJ7Q	Arsonists Get All The Girls	Violence in Fluid Triceratops	US4E40962507	28	107824	https://www.youtube.com/watch?v=Gd8l5zjWJ7Q
trancecore	hardcore	7LeIpYvPtf7TtrgrmE8uFz	w-EqX5Z06ZA	Nevada Rose	609	USF270751702	9	19844	https://www.youtube.com/watch?v=w-EqX5Z06ZA
trancecore	hardcore	1ILe7t51qsxXVbtIUMadWz	CRpAed5T0aA	The Road to Milestone	Suffocating	QM7281889308	35	18927	https://www.youtube.com/watch?v=CRpAed5T0aA
trancecore	hardcore	5kOcXxo0OikSwwy7ukBqJ1	H7s-BlUKA4I	Oceans Red	Blood	TCABM1336387	16	138153	https://www.youtube.com/watch?v=H7s-BlUKA4I
trancecore	hardcore	71csyj2RPC0zbzm6KQmpBh	1v1JsozEj1E	Gamma Pulse	Don't Trust Me (3OH!3 Cover)	TCABC1116037	23	159318	https://www.youtube.com/watch?v=1v1JsozEj1E
trancecore	hardcore	5kOcXxo0OikSwwy7ukBqJ1	H7s-BlUKA4I	Oceans Red	Blood	TCABM1336387	16	138153	https://www.youtube.com/watch?v=H7s-BlUKA4I
trancecore	hardcore	71csyj2RPC0zbzm6KQmpBh	1v1JsozEj1E	Gamma Pulse	Don't Trust Me (3OH!3 Cover)	TCABC1116037	23	159318	https://www.youtube.com/watch?v=1v1JsozEj1E
trancecore	hardcore	71mPwPwnNHDkxl3metPF5S	5tH_JbHK4sw	Tasters	Sleeping with Spirits	DED831100451	17	339743	https://www.youtube.com/watch?v=5tH_JbHK4sw
trancecore	hardcore	36ejtd28NIUCbWY2sRnhfr	ELIelmj9f2c	Deny	En las Noches	ART981800417	35	943076	https://www.youtube.com/watch?v=ELIelmj9f2c
trancecore	hardcore	3eDOSet9lWqjgjcz9AVO7O	CfYqnVvaXVg	Last Chance To Reason	Upload Complete	USERN1007619	16	220851	https://www.youtube.com/watch?v=CfYqnVvaXVg
trancecore	hardcore	2u04Mh7Xsb6Ze02LxbapoY	ohY-u05a7Zo	Fear From The Hate	Silverwalker	DEBL60425831	10	57419	https://www.youtube.com/watch?v=ohY-u05a7Zo
trancecore	hardcore	1Vth7VJjFMLSKv95umNOk3	whnaCNP3f_c	Horror Dance Squad	Burn This Place Down	EEMT11400031	23	21735	https://www.youtube.com/watch?v=whnaCNP3f_c
trancecore	hardcore	28wP1g7fqufQDMHvwq678q	sZYYTeRwqAk	Abandon All Ships	Guardian Angel	CAU2O1010227	31	4006286	https://www.youtube.com/watch?v=sZYYTeRwqAk
trancecore	hardcore	6J0EMg0LFqQd6NkiPefyD3	DjPUu0wUEc0	Everyone Dies In Utah	Unconditionally	TCAEA1806382	38	44565	https://www.youtube.com/watch?v=DjPUu0wUEc0
trancecore	hardcore	6aRJ0OPFhA6BouUcA6IUSd	4ZDfk9SLLZM	His Statue Falls	FTW	DELL41500189	32	36614	https://www.youtube.com/watch?v=4ZDfk9SLLZM
trancecore	hardcore	0GXmN7NMFZ4kHzrdDUS2fs	VLq9-oNyvfo	Casino Madrid	Running With Scissors	uscgh1024276	21	325894	https://www.youtube.com/watch?v=VLq9-oNyvfo
trancecore	hardcore	5gnMJMeN8GQ9UVuuqcKzZg	l3hvbcsWfZI	Capture	Janina	QMGB71400157	35	215759	https://www.youtube.com/watch?v=l3hvbcsWfZI
hardstyle	hardstyle	0CzPhO9PmPDb3awahdYY6A	waZkHzl3PLs	Retrospect	You Make Me Dance	NLS762100394	32	13242	https://www.youtube.com/watch?v=waZkHzl3PLs
hardstyle	hardstyle	2Bp6Ic6U6T7v1u7661OiHz	3mXGM_dtdZ8	D-Attack	Born For This	NLS762000529	34	100393	https://www.youtube.com/watch?v=3mXGM_dtdZ8
hardstyle	hardstyle	3R4zsqs4Yor0VKrsZUnOBW	qpZ7pOBeROY	Bright Visions,Spectre	Rules	NLS762100300	32	14320	https://www.youtube.com/watch?v=qpZ7pOBeROY
hardstyle	hardstyle	0uxEgvjOFAn0bjQSOBOr98	gq9Gn-73Tiw	Xense,TNYA	Stay	NLE802100464	37	33367	https://www.youtube.com/watch?v=gq9Gn-73Tiw
hardstyle	hardstyle	4naACvRBdISQcnvoZQYZGY	c8EnA1C02I8	Pherato	Lift Me Up	BEB682100423	36	18478	https://www.youtube.com/watch?v=c8EnA1C02I8
hardstyle	hardstyle	6CZNQoJa2URMPOlq7vItO1	GF5YpTlexWs	Concept Art,Thorax	Rave Until the Grave - Hardcore Edit	DEAR41718607	36	20485	https://www.youtube.com/watch?v=GF5YpTlexWs
hardstyle	hardstyle	0HfYJwRYczaCanQ3Tdiqt0	lGX4kjxnFSY	Serzo	Movin'	NLS761900258	33	5313	https://www.youtube.com/watch?v=lGX4kjxnFSY
hardstyle	hardstyle	6giNyrrvkwPjiu7hqDKjUq	_XZvfkXNDJI	Galactixx,Aztech,MC Dash	Time To Shine	NLE801800376	37	2877	https://www.youtube.com/watch?v=_XZvfkXNDJI
hardstyle	hardstyle	4TrdZEM2oocdQSjsYchpe6	UNAUoA9mUJw	Damian Ray	Painkiller	NLE802100526	34	1158	https://www.youtube.com/watch?v=UNAUoA9mUJw
hardstyle	hardstyle	39HkBf0RTORrbzUAxMZoUc	BQs8oA7Czng	Nexone	Your Voice	NLH2L2100084	30	12958	https://www.youtube.com/watch?v=BQs8oA7Czng
hardstyle	hardstyle	5evt6PTAd2RjPkX82uZoyY	Hj_pGCYFgVo	Proto Bytez	Reality - Radio Edit	NLS761500247	25	3086	https://www.youtube.com/watch?v=Hj_pGCYFgVo
hardstyle	hardstyle	71eSJIx6nXAQb8pJ4ns7u6	cFZ9-a6mw2I	Udex	Don't Look Back	DEAR42168183	32	10555	https://www.youtube.com/watch?v=cFZ9-a6mw2I
hardstyle	hardstyle	00rE6LoeSSJ0C5nRyltzqT	waiZ1g7Z5WE	Valido,MELOLIFE	Fight For You	NLFL72100811	33	1171	https://www.youtube.com/watch?v=waiZ1g7Z5WE
hardstyle	hardstyle	0QHsB5YK0Y7DkKPFjXZ6EG	rXNeAutbOUE	Jay Reeve,Solstice,Mark Vayne	We Make Heaven Bend	BEB682100319	38	136302	https://www.youtube.com/watch?v=rXNeAutbOUE
hardstyle	hardstyle	0OdEWGvnF9CXMJJ6D0wDHn	xhXvoqApknk	Griever,Chaos Project,Scantraxx	Cursed	NLS762100242	29	1741	https://www.youtube.com/watch?v=xhXvoqApknk
hardstyle	hardstyle	2tnN8fvXPYY9JAGQaK7cF5	hBSisi9LUG4	System of Loudness	Love Got You	NLE802100315	28	1626	https://www.youtube.com/watch?v=hBSisi9LUG4
hardstyle	hardstyle	1LkWB3gMWDOUN0w3TxK6XP	-9nLgfwsCK0	High Resistance	Wizardry - Radio Edit	GBKQU1875019	33	3391	https://www.youtube.com/watch?v=-9nLgfwsCK0
hardstyle	hardstyle	6VnKyD22nqtpvB3NO9qVPB	mCKLuY3S2kY	Nightcraft	Paradise	NLS762100131	35	98009	https://www.youtube.com/watch?v=mCKLuY3S2kY
hardstyle	hardstyle	4E3Y0QWhsyOrgWw3CZi1eT	2pNjiR1l3WQ	Phyric,Scantraxx	I Believed In You	NLS762100306	32	1837	https://www.youtube.com/watch?v=2pNjiR1l3WQ
hardstyle	hardstyle	0MF11CjcJSFuv9Xq7hBzWz	2_u2McV9KD4	RVAGE,Diandra Faye	Free Fall	NLS761800297	36	299725	https://www.youtube.com/watch?v=2_u2McV9KD4
hardstyle	hardstyle	4rTm1mtYC8iRkciMjJ7Tkb	KgzV1zqFYtA	Clockartz	Valley Of Insanity	NLE802100542	36	24752	https://www.youtube.com/watch?v=KgzV1zqFYtA
hardstyle	hardstyle	6nh5b1pGJQ8f8aC4dbmX8d	v8zK6WrWCsQ	The Machine	Forgiven	NLH3Q2000676	41	73066	https://www.youtube.com/watch?v=v8zK6WrWCsQ
hardstyle	hardstyle	1wYjMhe1RwL9bD1klXTmha	132Y6VtyuYg	Ephoric	Can't No More	NLE802100583	37	422	https://www.youtube.com/watch?v=132Y6VtyuYg
hardstyle	hardstyle	4mqbYTsudGYmQEu9bDxF5i	g-1Swl85qXQ	Eternate,Jay Cult	Don't Wanna Wake Up - Jay Cult Remix	GBKQU2178930	38	158	https://www.youtube.com/watch?v=g-1Swl85qXQ
hardstyle	hardstyle	10nyfUGqieRO4iwPRIePcF	mT95w4tqq94	Rewildz,Dirty Workz,Sydney Talor	Fighting	BEB682100392	36	18110	https://www.youtube.com/watch?v=mT95w4tqq94
hardstyle	hardstyle	06wgx2IGE8gme8tJpQQtVk	bNdkrAvCExo	Refract	Hit 'Em	NLS762000096	37	17336	https://www.youtube.com/watch?v=bNdkrAvCExo
