genre	maingenre	sp_id	yt_id	artist_name	track_name	ISRC	pop	viewCount	yt_link
hardcore	hardcore	1zwjhhE02jqpj3sxzGXaUH	8jI1o3HIDGc	Drunk Injuns	Program	US2B20428304	16	15268	https://www.youtube.com/watch?v=8jI1o3HIDGc
hardcore	hardcore	7gi2tI2OKbiVjWuYaiXrMR	rhzpxlVsICo	Negative FX	Feel Like A Man	USX5G9600507	26	4610	https://www.youtube.com/watch?v=rhzpxlVsICo
hardcore	hardcore	4WSf7HmwehD5ZUFdRGBlSU	DEzTW3aoecY	The Subhumans	Fuck You	US2B20810110	28	14593	https://www.youtube.com/watch?v=DEzTW3aoecY
hardcore	hardcore	04AeKrOw2uLEX4Su6xvSAZ	E42x-Kz-_hs	Decry	Falling	USA370582120	13	4347	https://www.youtube.com/watch?v=E42x-Kz-_hs
hardcore	hardcore	50falkAj2cWZz5TZTMEphR	LQS_NBX3VN0	Final Conflict	Abolish Police	QM6P41522428	25	2689	https://www.youtube.com/watch?v=LQS_NBX3VN0
hardcore breaks	breakbeat	7utJ59Dq2oLM2AlOysPK9n	3RlM023r6zo	Beagle	The Things That We Say	SEAYD9203020	10	3045	https://www.youtube.com/watch?v=3RlM023r6zo
hardcore breaks	breakbeat	3bhNrn6NX2mmaSNID78Z84	ra0hTrBJQVs	Xperience	Peacockin'	QZNWR2057963	10	62882	https://www.youtube.com/watch?v=ra0hTrBJQVs
hardcore breaks	breakbeat	1GpkcBLE7gideuEJPwj8kz	KRc2crQEBSE	DJ Destiny,Dougal,Gammer	What's Up? - Dougal & Gammer Hardcore Remix	GBBRQ0500032	15	32420	https://www.youtube.com/watch?v=KRc2crQEBSE
hardcore breaks	breakbeat	5Xq6spu4RhK9FciLN6Smtw	2Cul7UooqY0	Damage Inc.	To The Extreme	NLC050201313	14	3075	https://www.youtube.com/watch?v=2Cul7UooqY0
hardcore breaks	breakbeat	0SgUepHmPGFVObpAbmUmXs	auv_hQ5HJL4	Nu-matic	Hard Times	GBBKS9200069	16	27992	https://www.youtube.com/watch?v=auv_hQ5HJL4
hardstyle	hardstyle	0uxEgvjOFAn0bjQSOBOr98	gq9Gn-73Tiw	Xense,TNYA	Stay	NLE802100464	37	33367	https://www.youtube.com/watch?v=gq9Gn-73Tiw
hardstyle	hardstyle	3R4zsqs4Yor0VKrsZUnOBW	qpZ7pOBeROY	Bright Visions,Spectre	Rules	NLS762100300	32	14320	https://www.youtube.com/watch?v=qpZ7pOBeROY
hardstyle	hardstyle	4Jco4tnaWmvxBDWZriYL5K	tf4Kq-JuGrA	Exilium	Heart of Glass	DEAR41711477	31	53418	https://www.youtube.com/watch?v=tf4Kq-JuGrA
hardstyle	hardstyle	2QQvgIkbHIKQR33mPCvfpa	Qj6bUDvTOM0	Jesse Jax	Witness	BEB682100110	24	31779	https://www.youtube.com/watch?v=Qj6bUDvTOM0
hardstyle	hardstyle	3waWd7kHH9DxSS6xYzAoAA	RY5lQ4JS0gE	Deluzion	Outta Here	NLS762100236	31	17694	https://www.youtube.com/watch?v=RY5lQ4JS0gE
hardstyle	hardstyle	4ZAMj67BewQCFd6nNaXaPJ	dqY73z-ZORc	Denza	Back Home	BEB681900103	34	63047	https://www.youtube.com/watch?v=dqY73z-ZORc
hardstyle	hardstyle	79CawvVDy6bkFJEW4aejZg	MtBO_FX0fq4	Crystal Mad	Nightmare	NLH2P2000014	34	3595	https://www.youtube.com/watch?v=MtBO_FX0fq4
hardvapour	hauntology	1wQKN0oHM3L2hujZYHy8q9	I0hi-lYoMEI	Renjā	When Your	USA2P1507196	25	3318	https://www.youtube.com/watch?v=I0hi-lYoMEI
hardvapour	hauntology	0hOebQvAe8ZyjoFY4eDDPe	lMyOWIuZp3g	Remember	私を愛して Love Me	USA2P1508436	29	31744	https://www.youtube.com/watch?v=lMyOWIuZp3g
hardvapour	hauntology	0RavYjfUerNiFernwQRUKE	yuEdKcbNnXM	猫 シ Corp.	FORUM 消 費 者[kuluttaja]	DEQ021801512	37	20766	https://www.youtube.com/watch?v=yuEdKcbNnXM
hardvapour	hauntology	4efTTuF5VUdXJXKBb6Pne7	4YACjeJq7VM	CMD094	Long-Awaited	USA2P1917429	16	3078	https://www.youtube.com/watch?v=4YACjeJq7VM
hardvapour	hauntology	6WggMrFlBurKs4sTGSV4RG	zbf1qehAlpE	18 Carat Affair	Love You Like Before	QZ5FN1916055	37	8771	https://www.youtube.com/watch?v=zbf1qehAlpE
hardvapour	hauntology	2KihC22xwFHMkkg0YUP5Md	6kczFL-vV-w	Eyeliner	Pinot Noir	usdy41569418	39	17962	https://www.youtube.com/watch?v=6kczFL-vV-w
hardvapour	hauntology	1bRs4orHXT33ogDNn6ZHXi	krMhHL26vTc	FM Skyline	Harlequin	QZQAY2136129	32	14456	https://www.youtube.com/watch?v=krMhHL26vTc
hardvapour	hauntology	74zBacbWruYUoMBfPCoF40	1AP-KL_bJbk	泰合志恒	真正的爱情	USA2P1522901	22	24729	https://www.youtube.com/watch?v=1AP-KL_bJbk
hardvapour	hauntology	54sVc52AEpE5v99fBtMIOk	K7zpMVP4iJw	King Quartz	Dancing (Who I Am)	TCACM1665151	40	12947	https://www.youtube.com/watch?v=K7zpMVP4iJw
hardvapour	hauntology	4AosHH2ca5byTv6qSQuIB0	eipNVAsa99w	(:::	!​-​-​-​-​!​___​(​)​(​)	USQY51616861	18	39836	https://www.youtube.com/watch?v=eipNVAsa99w
hauntology	hauntology	5NDgIlcWR69yxix0SsI9jO	ss0ZQHxUgcc	Belbury Poly	The Gone Away	GBGSV2000538	36	9994	https://www.youtube.com/watch?v=ss0ZQHxUgcc
hauntology	hauntology	26Z4ZAQqjy2B3d1WrTVbiL	kHkL5byit_Q	Pram	Track Of The Cat	GBCEL0200210	36	8310	https://www.youtube.com/watch?v=kHkL5byit_Q
hauntology	hauntology	6Lm75tQUmvL4PEftcxRaSr	IDS0exrawwk	Bruce Haack	Incantation	QMFMG1546097	38	3032	https://www.youtube.com/watch?v=IDS0exrawwk
hauntology	hauntology	3aGfqA6bgbnYrdeyETaQVh	NQpmZ-8pJJM	Paddy Kingsland	"It's the End… (From ""Logopolis"")"	GBAJC8100024	10	8155	https://www.youtube.com/watch?v=NQpmZ-8pJJM
hauntology	hauntology	0MdMnqkulXGOkYFexs9y9g	YdNCnrNu9Hk	Konx-Om-Pax	LA Melody	USA2B1900970	27	3455	https://www.youtube.com/watch?v=YdNCnrNu9Hk
hauntology	hauntology	1YUVAMkwFHv1IdnNfR0AYx	_-9N0rL37PM	Ron Grainer,Delia Derbyshire	"Doctor Who (Original Theme) [From ""Doctor Who""]"	GBAAA0001248	30	16646	https://www.youtube.com/watch?v=_-9N0rL37PM
hauntology	hauntology	7MaEgX6r91pPKbsnm8Pm2Q	RYGrXrPlrFg	Ray Cathode	Time Beat (Remastered)	GBKTV0402409	32	9745	https://www.youtube.com/watch?v=RYGrXrPlrFg
hauntology	hauntology	6H6MmPDZivcm29bhpwsS1X	IVVec8OfHuQ	1991	Harm Autumn	QMFME1397040	20	7721	https://www.youtube.com/watch?v=IVVec8OfHuQ
hauntology	hauntology	4Kud9W91IzQIMnQzANII1P	0COzYcZwaVY	Lee Noble	Paradise Life	USA2P1958421	13	17984	https://www.youtube.com/watch?v=0COzYcZwaVY
hi-nrg	disco	0fcoZteDj8EhT5nek3RD9Y	q08yn7baMEQ	Sinitta	Toy Boy	GBARK8700028	37	46907	https://www.youtube.com/watch?v=q08yn7baMEQ
hi-nrg	disco	2VbRh1BfWK1swvH7PKI21J	oxntvwjdVpo	Oh Romeo	Light Of Love	NLP431500093	37	41365	https://www.youtube.com/watch?v=oxntvwjdVpo
hi-nrg	disco	6CTv5qKVvkxsvSRQfC6SjO	VeZv0iaHsxE	Suzy Q	Tonight	CAU111900014	38	7928	https://www.youtube.com/watch?v=VeZv0iaHsxE
hi-nrg	disco	2PsNkSLgbIRnEqI1iC9W51	Ucy_lT-9QdM	Claudja Barry,Todd Terje	Sweet Dynamite - Todd Terje Edit	USR3R1100901	34	37247	https://www.youtube.com/watch?v=Ucy_lT-9QdM
hi-nrg	disco	3hGTJe3xGgJKTR39eg6pIN	W1nVSuTzXZM	Barbara Pennington	24 Hours a Day	GBQRF0701742	15	74235	https://www.youtube.com/watch?v=W1nVSuTzXZM
hi-nrg	disco	7kg9hn9V4kY0bo9MrvxzGy	N28WWNuvghs	Jeanie Tracy	Can I Come over and Play with You Tonight	GBRH31200073	17	27915	https://www.youtube.com/watch?v=N28WWNuvghs
hi-nrg	disco	69Jm4v2cNp7eBSNp40UTuK	cx583cb9UbE	Sean Ensign	That Christmas Feeling	ushm22105113	29	4314	https://www.youtube.com/watch?v=cx583cb9UbE
hi-nrg	disco	5znZEOuOCNhClIf0gkoHlD	izXmtKhoZtA	Biddu	Baat Ban Jaye - Qurbani / Soundtrack Version	INUM70500481	33	13919	https://www.youtube.com/watch?v=izXmtKhoZtA
hi-nrg	disco	4ZnFFgAMVR1JnNCv3GhxQb	hrNIg8t8lOM	Evelyn Thomas	High Energy - Almighty Definitive Radio Edit	GBEFP0904501	38	11048	https://www.youtube.com/watch?v=hrNIg8t8lOM
hi-nrg	disco	6Fpk0BbwxVPUXipNqGFqEY	E92o4g8834o	Man 2 Man	Male Stripper - Extended Mix	usx9p0737184	33	19121	https://www.youtube.com/watch?v=E92o4g8834o
house	house	3sUDmlfTDyWk5Fs7Kb8qaF	z73Mvi-xG9s	Dusky	Eros	GBEWA2105320	41	21383	https://www.youtube.com/watch?v=z73Mvi-xG9s
illbient	ambient	6imWTAoXsDuWypXlHJtErI	GXOTwpbPaI4	Scorn	Silver Rain Fell	GBBPB0700639	18	30422	https://www.youtube.com/watch?v=GXOTwpbPaI4
illbient	ambient	45ggFFnqS0YkvPGVkshH8t	4i-EZVFhpxA	O.H.M.	Oceanic	USBZR0500045	15	29316	https://www.youtube.com/watch?v=4i-EZVFhpxA
illbient	ambient	62ZtyaPFFVPEKQbCdLAScn	0fbzQv9Di6I	DJ Spooky	Galactic Funk	USASG0500003	18	12521	https://www.youtube.com/watch?v=0fbzQv9Di6I
illbient	ambient	37aOmHYSEqXBptT2Lmtx13	LTBeAXo9iBc	The Third Eye Foundation	A Galaxy Of Scars	GBCEL9800099	17	4086	https://www.youtube.com/watch?v=LTBeAXo9iBc
illbient	ambient	22o2lS6dWuyITTNrMTM412	VzeIahTxLh0	Teargas & Plateglass	Plague Burial	USEYL0700002	12	45045	https://www.youtube.com/watch?v=VzeIahTxLh0
illbient	ambient	4H6UgyZaXIHNGNKMHRPyzl	lyxpqtt-lKU	Scorn	Ends	GBRKQ2106839	16	3204	https://www.youtube.com/watch?v=lyxpqtt-lKU
illbient	ambient	1P30rGmTCmtkYzjddyfpss	KV5DhEZm9As	DJ Spooky,Kronos Quartet	Rebirth of a Nation: A Nation Divided	US3Q51510502	14	2660	https://www.youtube.com/watch?v=KV5DhEZm9As
illbient	ambient	5r6RpYe7eKYBJH1jeVjG88	uCDxCaCOKQA	Scorn	Exodus	GBBPB0700645	15	17445	https://www.youtube.com/watch?v=uCDxCaCOKQA
industrial hardcore	hardcore	4zPCcVQAj1wg3Gyjj9cvLn	yQaqejQQC2M	Ophidian	Butterfly VIP	NLHY51000017	32	65199	https://www.youtube.com/watch?v=yQaqejQQC2M
industrial hardcore	hardcore	7GR8Ai28DPM5Qa68HadiQu	bIKavSWeKUM	Disciples of Annihilation,DJ Narotic	N.Y.C. Speedcore	USZUT9600302	15	13807	https://www.youtube.com/watch?v=bIKavSWeKUM
industrial hardcore	hardcore	4aRNptjolPZUza4ITInrzO	vZjTbde_3gc	The Outside Agency	I Saw My Grave [Mixed]	NLS241900359	22	29162	https://www.youtube.com/watch?v=vZjTbde_3gc
industrial hardcore	hardcore	0gcvqxmFgB8uJubLouoeCO	QdT_67Y2BGc	Drokz	This Is Dedication	QZHNA2029416	34	55792	https://www.youtube.com/watch?v=QdT_67Y2BGc
industrial hardcore	hardcore	2WedDUfYZzUEEyFOFaJriy	OETrOpZ3w8k	Tymon,Waldhaus	Purgatory	USZUT1200044	15	25323	https://www.youtube.com/watch?v=OETrOpZ3w8k
industrial hardcore	hardcore	0wpOxGijkDWtOGYO9Emz2R	lXbOmi6RBsM	E-Noid	Torture - SRB Remix	NLS161100214	11	15584	https://www.youtube.com/watch?v=lXbOmi6RBsM
industrial hardcore	hardcore	6OKbG5krCQsMN8iTxIaneQ	YFF0NxjZMiE	Ophidian	Music (The Cosmonaut)	NLFL72100147	29	12949	https://www.youtube.com/watch?v=YFF0NxjZMiE
industrial hardcore	hardcore	6Ma38tlFgqR6XesvENpXKt	ETwYph7ZCFg	Igneon System	Beatdown [Mixed]	NLS241900376	13	8192	https://www.youtube.com/watch?v=ETwYph7ZCFg
industrial hardcore	hardcore	1ke9xKMz3imYiNZiCLbRMd	FoFH5sV3izk	Promo	Thunderstorm - Now Mix	NLFL72100336	29	17107	https://www.youtube.com/watch?v=FoFH5sV3izk
industrial techno	techno	12mJb0uSofmtzTcqbad1bk	fVu6UBYuq80	Inhalt Der Nacht,Echoes Of October	Die Liebe	DEPI82009144	39	18105	https://www.youtube.com/watch?v=fVu6UBYuq80
industrial techno	techno	7djJ5x8WHhn8yRK32DfOmg	Xt6GYQlwMDE	Gareth Wild	Limehouse Cut	NLCK41044265	11	8712	https://www.youtube.com/watch?v=Xt6GYQlwMDE
industrial techno	techno	2ad04RkIBe69ZjJUyFdFlg	Q4XKWyxKhww	Tommy Four Seven	OX1	DEOO51400033	30	8889	https://www.youtube.com/watch?v=Q4XKWyxKhww
industrial techno	techno	6xxY5UyOoll5Ye34FRWNja	VZFeFkhLDOo	Peryl,Inhalt der Nacht	Still Mine - Inhalt der Nacht Remix	DEH741712449	25	27640	https://www.youtube.com/watch?v=VZFeFkhLDOo
industrial techno	techno	3IiNxgFQNzKuAAAjIUfhht	5gIdC0-Z9cg	Janzon	Kibbuz Mizzra	NLCK41061194	12	8028	https://www.youtube.com/watch?v=5gIdC0-Z9cg
industrial techno	techno	17sREb33zk9VYd4VaCOXsD	65QNpp4ngrg	Stephanie Sykes,Edit Select	Glimmer Of Existence - Edit Select Remix	NLCK41044400	15	18246	https://www.youtube.com/watch?v=65QNpp4ngrg
industrial techno	techno	4FFTB0LTGkrHtFJIsEoEvb	MqR_IfZ8NYU	J Tijn	6-3 6-2 6-2	USA2P1867056	23	4776	https://www.youtube.com/watch?v=MqR_IfZ8NYU
industrial techno	techno	2UE7kiHHFvNRJaEMkwZyeV	s2n5_s6XvNU	Deep Dimension	So 1992 - Original Mix	GBLTF1800083	37	40315	https://www.youtube.com/watch?v=s2n5_s6XvNU
industrial techno	techno	71nP9xOPx7OBR5Y7JcHjgD	YTwq2JseXkU	Ayarcana,L Ʌ V Σ N	Vertigo - LɅVΣN Remix	BEN582000463	20	18207	https://www.youtube.com/watch?v=YTwq2JseXkU
industrial techno	techno	4Ums89R5Z7vlq1PjqVSlSv	dzDBhFW8U08	Trbl	Unsubstantial	UKN6K2001237	30	22528	https://www.youtube.com/watch?v=dzDBhFW8U08
intelligent dance music	IDM	74wuB4ERudQLnuBOav3OtD	fQXPwPsnB6I	Brothomstates	Mdrmx	GBBPW0100114	33	59893	https://www.youtube.com/watch?v=fQXPwPsnB6I
intelligent dance music	IDM	0NnFozv3J4acMYUYtxPSPf	ysDNDoHU3T8	Isan	No. 1. - Lent Et Douloureux	DEX260500701	38	8683	https://www.youtube.com/watch?v=ysDNDoHU3T8
intelligent dance music	IDM	1gDyAxbOduCnzGzKWi4P86	TyjC8I8lqLk	sun electric	O'locco - Kama Sutra	BEZ350900164	39	7774	https://www.youtube.com/watch?v=TyjC8I8lqLk
intelligent dance music	IDM	0bYYiVfOeqjiN4nN6T6on8	nEuk2iTbhMA	Metamatics	Giant Sunflowers Swaying In The Wind	GBCKV0209809	21	9180	https://www.youtube.com/watch?v=nEuk2iTbhMA
intelligent dance music	IDM	15U2nndY86y65IRh3cm4uy	WhF3lrw-M6s	Abfahrt Hinwil	Tech7	GBZPJ0900217	27	4199	https://www.youtube.com/watch?v=WhF3lrw-M6s
intelligent dance music	IDM	6swGS4LZBAtaJdRndiBqzL	NaWToJgjItA	Nav Katze	Ziggy (Aphex Twin Mix #1)	JPVI09422350	19	27396	https://www.youtube.com/watch?v=NaWToJgjItA
italo dance	disco	4YPqZWxGWlsJCChPIehIYU	-K7gd4xLNSQ	Daniele Meo	Adesso balla - Erik Joint Remix	FR6V80682581	14	6276	https://www.youtube.com/watch?v=-K7gd4xLNSQ
italo dance	disco	43iF1EBuoduog0nOzgeFz0	ttY6GWzqHz8	Jordi Carreras	Tell Me Why - Airplay Version	DEAF71252783	11	3519	https://www.youtube.com/watch?v=ttY6GWzqHz8
italo dance	disco	1WuyKPffvU3L2w6MruOc3S	WaBddS35jJU	DJ Pgl	Lara - DJ bum bum remix radio	FR6V80290295	17	2638	https://www.youtube.com/watch?v=WaBddS35jJU
italo dance	disco	7o2KCdpMfdQOhtc8ULAjJS	_eRNlmxek80	Mr. Konrad	Dire fare baciare - Radio Edit	ITQ030300122	19	15022	https://www.youtube.com/watch?v=_eRNlmxek80
italo dance	disco	7LmmJMO0G9yYX1K8kPYnmq	BO2ywshf0_E	Officina Emotiva	The Power of Love	DEA310909030	11	8989	https://www.youtube.com/watch?v=BO2ywshf0_E
italo dance	disco	6SmOCVlGtrdEZDKZTmVKDB	L3B00llYRe0	Lento Violento Man	La Batteria Della Mente	FR6V80710548	12	23590	https://www.youtube.com/watch?v=L3B00llYRe0
italo dance	disco	4ZUksrwcVxRqwK1EuIMdgt	imiBVILai88	Hellen	La musica che batte - Gabry ponte remix cut	ITQ030300158	35	42947	https://www.youtube.com/watch?v=imiBVILai88
italo dance	disco	6UOUy0etK9utavdkuwdbWU	50SPok3pW5o	Dj Maxwell	The Black Pearl - Fitness Version	ITC941704738	40	31052	https://www.youtube.com/watch?v=50SPok3pW5o
italo dance	disco	35wC2S4HBFHe1mUJINo1Qh	mWY6da3xciY	Jack Mazzoni,Nicola Fasano	Moonlight Shadow	ITP582000023	41	10314	https://www.youtube.com/watch?v=mWY6da3xciY
italo house	house	77c0SVh00lNipNUjFli1Ql	mvc1rzn4lMM	Jacy	Trax	NLK5V1700004	20	46115	https://www.youtube.com/watch?v=mvc1rzn4lMM
italo house	house	0LsmbSRu39mBwEw4cTMpYW	qY549tFyk1o	Sueño Latino	Sueno Latino - Paradise Version	IT00G8900161	38	6162	https://www.youtube.com/watch?v=qY549tFyk1o
italo house	house	5fQdk2X2pa1KyCS9PtZT41	nAyOddZjESs	Agua Re	Holy Dance - Large Sound Mix	ITCO51500052	41	2851	https://www.youtube.com/watch?v=nAyOddZjESs
italo house	house	2fdjVNwV5MfLu07p6iyqAP	AixSDmSr7tk	The True Underground Sound Of Rome	Sonic Crystals - Original Mix	GBKQU1650246	15	4622	https://www.youtube.com/watch?v=AixSDmSr7tk
italo house	house	3l3xBziohsiL35ZoNNnPf3	Xyw6nMm8hHE	Love Nation	Lifetime	ITI029300033	12	4493	https://www.youtube.com/watch?v=Xyw6nMm8hHE
italo house	house	1chhU6L1tZbdJkDlcXhmXa	ucSlw60NDQo	Jacy	Resounding Seashell	NLK5V1800011	19	22666	https://www.youtube.com/watch?v=ucSlw60NDQo
italo house	house	7xHmlym5hg06suEyworKu5	L-fWDJQpvSk	Sueño Latino	Sueno Latino - D. May Illusion First Mix	IT00G9261011	31	27274	https://www.youtube.com/watch?v=L-fWDJQpvSk
italo house	house	0LZ6SArSy28QUsScCM2ldP	2NXKojW4QRQ	Be Noir	Give Me Your Love - London Mix	ITI029800119	13	8506	https://www.youtube.com/watch?v=2NXKojW4QRQ
italo house	house	5JYBRwhsaZt3yGM3ZxetV2	nKpIqVt2eFw	Montego Bay,Don Carlos	Magic - Don Carlos Jazzy Mix	ITI029200060	21	9084	https://www.youtube.com/watch?v=nKpIqVt2eFw
italo house	house	0BhSh1b4OvRxZCJ5ClOdiV	1wfq-pQgpB8	Jacy	Dance to the House	NLK5V1700010	16	22205	https://www.youtube.com/watch?v=1wfq-pQgpB8
j-core	hardcore	1FNWpby1mzgVzTdMgJM7Hx	PY75FuP7mGk	kenta-v.ez.	ListENiNg to spEEDcorE turNs you iNto A fuckiNg idiot	JPS801405895	22	55933	https://www.youtube.com/watch?v=PY75FuP7mGk
j-core	hardcore	5KFtLLbpU6PZ5YNklI1x0t	mIoFdwimdkY	DJ Genki,Camellia,moimoi	Sunshine	TCJPH1810240	37	56256	https://www.youtube.com/watch?v=mIoFdwimdkY
j-core	hardcore	1DDCErsrV7v2SXkyd2GkBJ	sV5zAhJSKZ4	Filthy	You can't escape from the mission	TCJPK2060803	17	19734	https://www.youtube.com/watch?v=sV5zAhJSKZ4
j-core	hardcore	2RuLRqPHNfdPti3NOQQwWL	guo7vMDJy9I	RoughSketch	Ill	TCJPM2096073	33	71593	https://www.youtube.com/watch?v=guo7vMDJy9I
j-core	hardcore	16pz567YzSsL8CCGd1ZNQN	_SabfBezlB0	DJ Noriken	Quon	JPP561101119	35	32985	https://www.youtube.com/watch?v=_SabfBezlB0
j-core	hardcore	1OOdxcdoI8sSFCFwFNMqcm	VIA8CdFaRhk	Dj Technorch,Uchu*Kurage,Ojoh	I WANNA BE A HAPPY	TCJPI1961854	33	18005	https://www.youtube.com/watch?v=VIA8CdFaRhk
j-core	hardcore	2UAqJxasiHmtwuoAbq2r8d	l_Sa86aUzAI	Srav3R	After Ascension	JPP561100984	29	71407	https://www.youtube.com/watch?v=l_Sa86aUzAI
j-core	hardcore	5fF1Vtpu3Bk22GQSbIQIzg	Vz-ZS1OmBaw	Tanukichi,Floxytek	Slap	FR0U91701179	32	9201	https://www.youtube.com/watch?v=Vz-ZS1OmBaw
j-core	hardcore	36RfKY9Kc8dPVxwViqMzq0	Le4T5-e18t8	Taishi,IA	Falling Apart	JPQ941200021	16	7774	https://www.youtube.com/watch?v=Le4T5-e18t8
japanoise	noise	1aGDWLjucsmCgAzoctsczW	CHnGzeN1qLw	Boredoms	Domsbore	JPB620901700	32	10167	https://www.youtube.com/watch?v=CHnGzeN1qLw
japanoise	noise	0aBtpJGutq8BNUCtYtBh8K	lfAEBcPwHKo	Zeni Geva	Dead Sun Rising	US2B20413502	16	43796	https://www.youtube.com/watch?v=lfAEBcPwHKo
japanoise	noise	1SVlV0BzsBUFIE8jS7C2tu	nTEXoeZGRxs	High Rise	Turn You Cry	US2391802002	15	3734	https://www.youtube.com/watch?v=nTEXoeZGRxs
japanoise	noise	3kXPUDa1PHNuuNjktK4y9d	J9ch_Czbx8c	LSD March	When I Die, Hell Awaits	USLTM0810138	22	8663	https://www.youtube.com/watch?v=J9ch_Czbx8c
japanoise	noise	214KEYnp0unrPf0tQofdgB	1_1OYiNm1Hc	White Heaven	Fallin' Stars End	US2392000042	14	68342	https://www.youtube.com/watch?v=1_1OYiNm1Hc
japanoise	noise	0FhswRNnmRy8T7LsJkJDgi	Aoe1Wz5g9Nc	Merzbow	Promotion Man	QMQQH1301852	33	61370	https://www.youtube.com/watch?v=Aoe1Wz5g9Nc
japanoise	noise	16XLwpkzeMBNlR95EIokYp	VbBtx6q_CeE	Boredoms	Rat Soup	JPB620901702	21	20717	https://www.youtube.com/watch?v=VbBtx6q_CeE
japanoise	noise	3ymf4OPKzcEz6lVaOaIN8U	7L-g4MuqD6c	White Heaven	Out	US2392000045	9	28533	https://www.youtube.com/watch?v=7L-g4MuqD6c
japanoise	noise	5jxKCf7EPQCoiMgD5Fzjlq	cFwCpw8AQBg	Melt-Banana	Shield for Your Eyes, A Beast in the Well on Your Hand	US36X0400002	35	70736	https://www.youtube.com/watch?v=cFwCpw8AQBg
jazz house	house	38YGBgD6bztGWNMHWrxuGT	pC6djmFCnFQ	Junktion	I'm Wishin'	QMXZD1100090	37	11009	https://www.youtube.com/watch?v=pC6djmFCnFQ
jazz house	house	2hBVhIi4OIeRyZ0HK6oGcI	tIwHVU9g-Po	Scruscru,Jehan	Teuf De Ouf	UKACT2031157	36	8235	https://www.youtube.com/watch?v=tIwHVU9g-Po
jazz house	house	0z4xztC6tAI0R2ANGr6iJn	qgzx5hNNrCc	Kapote,Session Victim	Fuck Music - Session Victim Remix	DEBY41200174	31	26244	https://www.youtube.com/watch?v=qgzx5hNNrCc
jazz house	house	3N1Qp154hVLoGv1AnKppC1	8lv2hQZVHes	Paul Cut	The Joy	DEZ651361068	20	20662	https://www.youtube.com/watch?v=8lv2hQZVHes
jazz house	house	3Ci7dkGBXotcCAoTzFQeI6	nU4zM1kGSjI	Saine	Traces	DEPL91222051	36	21092	https://www.youtube.com/watch?v=nU4zM1kGSjI
jazz house	house	3RpbkC14QNiGUjAHJ2CSvv	a6ID7-uaDZ8	Uffe	I Can Show You High	DKQD91400605	34	8397	https://www.youtube.com/watch?v=a6ID7-uaDZ8
jazz house	house	2CchTa4dU8SMblfmZzoZwr	tINJFTkNTcw	LB aka LABAT	1993	UKACT1931682	19	10578	https://www.youtube.com/watch?v=tINJFTkNTcw
jazz house	house	7y5kuCsF1Qb1B45OIDBdm3	zdv18tcNkBY	Saint Paul	Frenetic Dance Under the Moonlight	FR59R2001656	16	60765	https://www.youtube.com/watch?v=zdv18tcNkBY
jazz house	house	70g6PAUqhMlosxVNNh7leU	UNHJHglBJLg	Dirty Bird	Seen It Before	GBKPL2139780	34	3064	https://www.youtube.com/watch?v=UNHJHglBJLg
jazz house	house	5AkRnos2tu8HKPX7ES0ohJ	y4s0mP2znh4	Retromigration,Nephews	Kindness	DECY52002535	40	4510	https://www.youtube.com/watch?v=y4s0mP2znh4
jazztronica	electronica	2hrJhwVInTOFaXcCuFzRl9	R8ZMc30Hjno	United Future Organization	Good Luck Shore	JPPH09900730	39	27302	https://www.youtube.com/watch?v=R8ZMc30Hjno
jazztronica	electronica	7KT0wjvsa5TOoU5TGiTwfs	o5-nupN4GPs	Antoine Berjeaut,Makaya McCraven	Twelve Donkeys	FR9W11730934	38	4860	https://www.youtube.com/watch?v=o5-nupN4GPs
jazztronica	electronica	7pxwRjBxwvnKBHuLnSKLYq	0Y9HOJTXbOU	Jazzhole	Lowdown	ushm20608039	17	22779	https://www.youtube.com/watch?v=0Y9HOJTXbOU
jazztronica	electronica	5Inoy4IACJrdH93CBfGBsi	qM6RFE1p8Z8	Funki Porcini	Long Road	GBCFB0408236	30	42095	https://www.youtube.com/watch?v=qM6RFE1p8Z8
jazztronica	electronica	0VyW1uSz0uu4FpPsdeZhv5	x4iDFwLmWS4	Mark Guiliana	BUD	US9331932203	9	25379	https://www.youtube.com/watch?v=x4iDFwLmWS4
jazztronica	electronica	1nWGIZZWwh47SaEkFQ6Pmw	27lzmBIy7uo	Moodorama	Beatzekatze	DEBL60717918	25	53225	https://www.youtube.com/watch?v=27lzmBIy7uo
jazztronica	electronica	7y8YT71woP61vMze8Lwf4N	T15C_4nMrS8	Quasimode	Down In The Village	GBJSH0723002	32	7873	https://www.youtube.com/watch?v=T15C_4nMrS8
jazztronica	electronica	5lG72DKQtbtuOQSpFNRUjd	ul5woF4OItE	Nuspirit Helsinki	Honest - Jazzanova Remix	DEP960300114	22	4184	https://www.youtube.com/watch?v=ul5woF4OItE
jazztronica	electronica	4PUgXrezdfDKzIb0mjjoei	rfsCN_N2Df4	Moodorama	Director's cut	DEAZ30600322	23	23344	https://www.youtube.com/watch?v=rfsCN_N2Df4
jersey club	breakbeat	4cJqThVoy3szooJ4FlzkbV	Z_BSMvMEgeE	DJ Jayhood,Fetty Wap	Heartbroken Zoomix	QZK6Q2102399	32	33080	https://www.youtube.com/watch?v=Z_BSMvMEgeE
