genre	maingenre	t_id	artist_name	track_name	ISRC	pop
rawstyle	hardstyle	7a381JEoykmnET5B3pUSmu	Jason Payne	LOVE - Radio Edit	GBLV62130859	30
rawstyle	hardstyle	05hgAbEFItlXoVA0MgLxWn	Kronos	Change Your Mind	NLS762000062	44
rawstyle	hardstyle	11y4cudl7JRvm6dUzGjwA0	Public Enemies	Keep It Raw	BEB681800274	23
rawstyle	hardstyle	4YxK28fpd9roXYLe66oUcT	Level One	The Prophecy	NLS762100516	38
rawstyle	hardstyle	15c7qo3ZM609t7Htk9JZ42	Devin Wild,JDX,ANVY	Scream Louder	NLS762100282	43
rawstyle	hardstyle	71eSJIx6nXAQb8pJ4ns7u6	Udex	Don't Look Back	DEAR42168183	32
rawstyle	hardstyle	2NtrNJtbcL3gxgmcjjTtuB	Gunz For Hire	Ongedierte Van De Nacht	NLH3Q2100896	58
rawstyle	hardstyle	6ADhp8zMt8LzerSuN99DCd	Chain Reaction,Minus Militia	Feed The Flame - Minus Militia Remix	NLFL71900285	27
rawstyle	hardstyle	0r4T7mihidxCWL7sxYB8CH	Max Enforcer	Lost in Paradise - Edit	FR6V82083743	28
rawstyle	hardstyle	3SFz8BUp6iaiZof4ibRupZ	High Voltage,Chain Reaction	Fcking Up My Music	NLFL72000330	30
rawstyle	hardstyle	6En1mnKQHujsveLdnkPRon	Cryex	Buried Alive	NL3GR2000026	38
rawstyle	hardstyle	26ytOtIBDo0biFCgGLdarW	Mind Dimension,Kinetic	Let Me Go - Kinetic Remix	GBKQU2142457	24
rawstyle	hardstyle	1EuBmBZDaYFif5entO016n	Zany,Mc DV8	Nothing Else Matters - Original Edit	NLC200700045	48
rawstyle	hardstyle	0BAsf69u0gltlMFYMADpAn	Phuture Noize,B-Front	My Beautiful Fantasy	NLH3Q2000579	62
rawstyle	hardstyle	4h3U3YCEI0uSHStjahdVCt	Vazard	Zimmersion 2.0	AU9G31710001	29
rawstyle	hardstyle	003ZtleR7OM4p3RKoqbVG7	Nolz	Lecture Of An Animal	NLFL71800242	33
rawstyle	hardstyle	0zII4IAGri8guiRk8X7VwW	Anderex	Cyka Blyat - Radio Edit	QZF8N1977007	42
rawstyle	hardstyle	2lb58aRm59vjkCCgbslndI	Requiem,Alee	Now Is The Time	NLS761900847	29
rawstyle	hardstyle	2EGhRld3myFXu4EtbHqLD0	Apexx	AK-47	NLC201700004	27
rawstyle	hardstyle	11R5c0jQJiPWLS2OdFqZNY	JNXD,Elyn	The Sound Of The Wolf	BEB682100398	42
rawstyle	hardstyle	4MoxajKR1Zgu87Ww76oPo4	Donkey Rollers	No One Can Stop Us - Showtek Kwartjes Mix	NLC200700021	35
rawstyle	hardstyle	0BJnii2cjY0MgS1hudcq0w	Scarra	Time To Kill	NL3GR2107602	37
rawstyle	hardstyle	0WDBYPR7mi20Et14j8KY5h	ANDY SVGE	Gravity - Edit	NLH2L1600128	42
rawstyle	hardstyle	3KSoi1xRwTwygCCtcsTMME	Caine	Worst Nightmare	NLG3W2100249	32
rawstyle	hardstyle	2l6OOzRZ5LYeE2ln1IuLys	Act of Rage,Rejecta	REJECTOFRAGE	NLFL72000360	52
rawstyle	hardstyle	5pmhwJxJiOy8uLKi0pjmnh	Sub Sonik	Maniac	BEB682100277	50
rawstyle	hardstyle	3txHkfFFEeMRblGlfe1kdm	Endymion,D-Fence	Pussy Motherfuckerz - D-Fence Remix	NLHY51800661	53
rawstyle	hardstyle	4GRLbzWloGNpAjRa9yBXu2	Crude Intentions	You Got Me	NLH2L2100202	42
rawstyle	hardstyle	7LmnE00Cflhfuguk1m0SNk	Sephyx	Blackened Heart (Obscūrus)	NLH2L2100114	40
rawstyle	hardstyle	1UymZaSfQII4vUkz4U5btm	D-Sturb,Sefa	Nothing Like The Oldschool	NLFL71800473	58
rawstyle	hardstyle	0pKujVFb0bAPeCorHRkEjG	Bloodlust,Fraw	Imma Boss - Fraw Remix	NLFL72000382	47
rawstyle	hardstyle	7mc5jjo6PkhbMF9vQzUK3Q	Psyko Punkz	Victorious	BEB681900020	54
rawstyle	hardstyle	0mWGz6hPTPuOK3SaETnqCo	Bass Modulators	Imagine	NLS761700518	56
rawstyle	hardstyle	3OGhLh1vttrh12yDVUE9U4	Genox	Noise	AU9G32019502	32
rawstyle	hardstyle	5k07Qrwtc73oqzDbFmhZBC	Fraw	Running On Empty	GBLV62119681	40
rawstyle	hardstyle	1T32mTcddOGKGwj0tMUItP	Vertile	Change This Place	NLH2P2100005	43
rawstyle	hardstyle	5akqkEtFmak1xcC3Y8ebUs	Stereotuners	Angels	BEB681700356	22
rawstyle	hardstyle	62L32Wr7gQOXTwORwmysCP	Demi Kanon,Jorik Burema	Imaginary World	NLS762100447	41
rawstyle	hardstyle	6VnKyD22nqtpvB3NO9qVPB	Nightcraft	Paradise	NLS762100131	35
rawstyle	hardstyle	6wwAp1Cmkcwc7tlrP9U2X9	Atmozfears,Sound Rush	Country Roads	NLH2L2100229	59
rawstyle	hardstyle	3gLFXLsjmc2xh9efFIMYra	Geck-O,Synthsoldier	Lucky You - Synthsoldier Remix	NLN6L2000061	44
rawstyle	hardstyle	5JkCr2BpMh1pdMb6R4hKLx	Mutilator,So Juice,Sovereign King	Full Throttle (Official Gearbox Full Throttle Anthem)	GBLV62111086	42
rawstyle	hardstyle	15OITba1Hh6rn7WYYFmlJH	Project One	Luminosity - Edit	NLH2L1700074	51
rawstyle	hardstyle	07EzU7beKxc7Acyv58Vo6a	Frontliner,John Harris	Loud - Radio Edit	NLE801500412	55
rawstyle	hardstyle	2KhdaSCtP7AXW4x9WypfxU	Primeshock	Everybody Dance Now	BEB682100082	45
rawstyle	hardstyle	2TxMks82BULr2Kpr64aLkV	Radical Redemption	Stronger & Better	NLFL72000305	52
rawstyle	hardstyle	3TRVbGbpw25iGsPlFaGShS	Zatox	For Ever	BEB681700308	54
hauntology	hauntology	4e09seMli7tAi2UcXy5lkm	Pye Corner Audio	Hollow Earth	GBGSV1800484	42
hauntology	hauntology	5NDgIlcWR69yxix0SsI9jO	Belbury Poly	The Gone Away	GBGSV2000538	36
hauntology	hauntology	3SfDfknpokP9xM4q3QKeqU	The Focus Group	Kinky Korner Klub	GBGSV1300266	22
hauntology	hauntology	5a7TKRBOr7g5W4Up8LwaFe	ToiToiToi	A Travel Agent's Dream	GBGSV1700400	20
hauntology	hauntology	63OEHf7p0rt3yMkcOZ9jN7	Roj	The Animal Door	GBGSV2000550	4
hauntology	hauntology	0GNOV2aEFqS3qOXfQEhEuq	Oneohtrix Point Never,Alex G	Babylon	GBBPW1800184	51
hauntology	hauntology	3Q6uOdluKWobVlA5590G5i	Mount Vernon Arts Lab	The Black Drop	GBGSV0700115	20
hauntology	hauntology	3GpuuS3aQem5hUZOSNhenC	Demdike Stare	Curzon	USA2Z1611760	28
hauntology	hauntology	0ALo5LHdF3hJiD8WFN770B	William Basinski	Melancholia II	USM5X0800006	52
hauntology	hauntology	20izJg7Kft3HmOtmalKBl2	Pye Corner Audio with The Advisory Circle,Pye Corner Audio,The Advisory Circle	November Sequence	GBGSV1100227	19
hauntology	hauntology	3ZeAD1dh3Zn3AnL8X671ae	Daphne Oram	Snow	QM4TW2159781	35
hauntology	hauntology	2GxRNTJIzqhzMwb5NTOoOR	Mordant Music	Inn Ohm the Lake	GBGSV1000197	13
hauntology	hauntology	1QUNKDYuz1vxpRAHitxj9i	Eric Zann	It is narrow here	GBGSV0500039	18
hauntology	hauntology	1pxm3w6dtvOymeH3HfURFh	Hintermass	Apple Tree	GBGSV1500343	6
hauntology	hauntology	30WLzZJUIKoYL2vMehuxAi	The House In the Woods,Pye Corner Audio	Tone Intervals	UK8261900726	17
hauntology	hauntology	3ehy5UoF8LJfWmJpm4UHOI	Steve Hauschildt	Subtractive Skies	US2J71904602	40
hauntology	hauntology	5hIzUNQb56g3ONQYnubdlL	Belbury Poly and Spacedog,Belbury Poly,Spacedog	Quiet Industry	GBGSV1300298	18
hauntology	hauntology	1EisqVHFbLy0ph5MQvy1mh	Jonny Trunk	Zeus	GBKTV0400067	37
hauntology	hauntology	6Y29BVuOV3mk21WLPFELU7	Delia Derbyshire	Pot au Feu - BBC Version	QMFMF2052919	34
hauntology	hauntology	6AHp595UrB4D6oORflyENV	IX Tab	The Burned Wretch	GBWSQ1300128	17
hauntology	hauntology	26Z4ZAQqjy2B3d1WrTVbiL	Pram	Track Of The Cat	GBCEL0200210	36
hauntology	hauntology	0IQ6t8aPNT2qjrNHc1x6DG	Tristram Cary	The Ambush	GBAJC6400012	2
hauntology	hauntology	6T7J2QXmnIr0XjpZiFPmwj	David Cain,Ronald Duncan	January	GBKTV0401625	16
hauntology	hauntology	2Rvjpyr0IV4LlJ2O7o6jVh	Listening Center	Titoli	GBGSV1300289	17
hauntology	hauntology	1Qukne6RQZb6iXoecwvpmZ	Laurel Halo,Hodge	Tru	GBRYX1800233	30
hauntology	hauntology	3YcrPgMLef1GSnxOt9Aj4l	John Baker	The Sugar Man (cue 3)	FR5R00905208	4
hauntology	hauntology	3ccnVv5XJWCwfnv3nFjfa6	Jon Brooks	Down by the Dirty Don - Live	CAI371710348	0
hauntology	hauntology	3nHdx0RJhzQih0I21PnIju	Brian Hodgson,Delia Derbyshire,Don Harper	Frontier of Knowledge	GBBGL7200163	17
hauntology	hauntology	0LBW1fUdzZxSf7R76U8iWq	Vindicatrix	Huemmana	GBWSQ1300122	2
hauntology	hauntology	2pSvQ3mWrQIUl7wg3GTsMJ	The Advisory Circle with Hong Kong in the 60s,The Advisory Circle,Hong Kong In The 60s	Seasons Change	GBGSV1000195	5
hauntology	hauntology	6tgMa0rm14MzbecMAM5KTu	Children Of Alice	The Liminal Space	GBBPW1600182	18
hauntology	hauntology	2W9OF8EQKVl6dexLio5REX	Beautify Junkyards	The Fountain	GBGSV2000573	34
hauntology	hauntology	5kBE6w0TQCSrHIv6gA7Ox8	Blanck Mass	D7-D5	US5NR1617101	34
hauntology	hauntology	6Lm75tQUmvL4PEftcxRaSr	Bruce Haack	Incantation	QMFMG1546097	38
hauntology	hauntology	3ZJRgl7YQlVg7VuKPHAx98	John Foxx and The Belbury Circle	Forgotten Town	GBGSV1700445	6
hauntology	hauntology	3aGfqA6bgbnYrdeyETaQVh	Paddy Kingsland	"It's the End… (From ""Logopolis"")"	GBAJC8100024	10
hauntology	hauntology	6mY227eGkuUZ8KCp3YfAEE	Jez Butler	Sun and Air	QMFMG1398523	17
hauntology	hauntology	0NiEFSttcMMV3HYLCxhkTH	Belbury Poly and Moon Wiring Club,Belbury Poly,Moon Wiring Club	The Young People	GBGSV1000192	6
hauntology	hauntology	5kmCOjS1qFzdCvJcxwf1dG	James Ferraro	Adventures in Green Foot Printing	GBGCA1300201	36
hauntology	hauntology	01dk6GytSmZa7GYqAEiGZq	Thanet	My Radar Sent Me	GBYET1700062	1
hauntology	hauntology	14M3eM8m0o5yDVF4nz8WbC	Position Normal	Sunny Days	uscgh0806861	7
hauntology	hauntology	3WWOniXQOWprUhfWkIsmXe	The BBC Radiophonic Workshop	Veils and Mirrors	GBCAD1801930	10
hauntology	hauntology	2xFELTbN4G0rgID5uQGLvP	Broadcast	Tears In The Typing Pool	GBBPW0500075	55
hauntology	hauntology	7LDlHCgLwQWNBXyh6eHz8D	Jonny Maybury,Paul Snowden,Simon McCorry,Psychological Strategy Board	Sudden Flash of Space Protection	UKLSS1900019	0
hauntology	hauntology	3YdpYxrovPtLeR9kSYuVqv	Vernon Elliott	Intro and dialogue	GBKTV0400081	8
hauntology	hauntology	2Paw6rRs12mZ6AfIhuP9Un	Emeralds	Goes By	ATE691010106	33
hauntology	hauntology	6P3wuqOj57ljpXpSHOy8fH	Cavern of Anti-Matter	Phase Modulation Shuffle (Edit)	GB5P51800026	37
hauntology	hauntology	45AwkbYypZWEGFuwQcMiOm	Actress,Sampha	Walking Flames	GBCFB2000429	44
hauntology	hauntology	46ePKG3uCa5RWamjlF12ua	Ekoplekz	Jacktrak	USA281703624	5
hauntology	hauntology	0ItQMWSkD2wE9HLXImRSMa	Brooks and O'Hagan	Calibair	GBGSV1400331	2
hauntology	hauntology	323zWDQhxIMoamEahizC7H	Baron Mordant	Anything With A Pulse	GBYET1700105	2
hauntology	hauntology	6CGSsQW6IgKs0Ho3TQl2Zw	Some Truths	Music For Trepanning	GBYET1400109	2
hauntology	hauntology	46moW0zUX4pw1gy7JXkgP9	Dick Mills	Seascape	GBCAD0800612	0
hauntology	hauntology	3U9CTNsTK9tILwGcJkUxJG	Cosmic Dennis Greenidge	Cuckoo Clock	GBYET1200462	20
hauntology	hauntology	0xNilafmwlOFQVGyEeYgCk	Keith Seatman	Curious Noises & Distant Voices	usdy41746478	17
hauntology	hauntology	1EqXG4LYF2fhqES1yX8veM	Dudley Simpson	"The Invasion of Time Episodes 3 and 4 (From ""The Invasion of Time"")"	GBAJC7800042	4
hauntology	hauntology	23iveUZzJK3P14Uy5RMxs7	Hype Williams	Hype Williams Meets Shangaan Electro	DEZ651201098	36
hauntology	hauntology	6iEvZA8WEhkjjmVD1m5Vxv	Kemper Norton	All Through the Night	GBWSQ1400028	2
hauntology	hauntology	0MdMnqkulXGOkYFexs9y9g	Konx-Om-Pax	LA Melody	USA2B1900970	27
hauntology	hauntology	6D76C2AAbZLVwyBSwhAGs2	Andrew Pekler	Description of Rain (Over Frisland)	DELA21900294	32
hauntology	hauntology	5vG2EzZ7dRvq36twJdHNGo	Peter Howell,Malcolm Clarke,Jonathan Gibbs,Elizabeth Parker,Roger Limb,Dick Mills	Radiophonic Rock	GBCAD0800629	6
hauntology	hauntology	5wreYrbFmsLzePBDN8hezs	Malcolm Clarke	"March of the Cybermen (From ""Earthshock"")"	GBAJC8200042	4
hauntology	hauntology	4s5zfEwFuufmA9KLDHF8ft	Forest Swords	Crow (DJ-Kicks) - Mixed	DEG931892034	49
hauntology	hauntology	3D94IdEFFnOL6wt2S2Dm1a	David Vorhaus	Tropical Green (B) - Instrumental Version	GBBGL9400322	30
hauntology	hauntology	5RpoUzFpBM0EMSet3Mzldw	Kosmischer Läufer	In der Stadt und auf dem Land	GBMJG1509955	39
hauntology	hauntology	6OZWAJ11jwGo9nQjJRsNXE	The Resource Centre	Circle Time	GBD8Y1000070	0
hauntology	hauntology	7zUPGUgzsYeBlYJoKSux5r	Stellar Om Source	White Echoes	NLTH61900096	6
hauntology	hauntology	3ahwppR9H0Q0BWqPpQRiBm	Time Attendant	The Dreaming Green	usdy41746473	0
hauntology	hauntology	6kCNzYg1z5hHNtIRRFTHU5	Ursula Bogner	2 Ton	DEU671102019	16
hauntology	hauntology	5z7m0r7VqF45d6ZqQ7WBL4	King Of Woolworths	Delia Derbyshire	GBBKU0200138	38
hauntology	hauntology	4PzKlq6Jz1UKNkpGL8aWbo	Spacedog	For Laika	TCAAZ1196495	0
hauntology	hauntology	4cGfIMS2acLMVpfCIgaWF5	Mr. Maxted	We Must Understand	GBYET0800171	0
hauntology	hauntology	5TV3ddg5bYMzAyaJdjTlp5	Philip Jeck	Pilot/Dark Blue Night	GBJYX1081201	8
hauntology	hauntology	1YUVAMkwFHv1IdnNfR0AYx	Ron Grainer,Delia Derbyshire	"Doctor Who (Original Theme) [From ""Doctor Who""]"	GBAAA0001248	30
hauntology	hauntology	14qbmTWC5FgCWv1Pasd0FO	The Pattern Forms	Black Rain	GBGSV1600387	7
hauntology	hauntology	1QAW7P2BfKjm9j27pWJXey	Akira Rabelais	1382 Wyclif Gen. II. 7 and Spiride in to the Face of Hym an Entre of Breth of Lijf.	ushm21427646	25
hauntology	hauntology	7MaEgX6r91pPKbsnm8Pm2Q	Ray Cathode	Time Beat (Remastered)	GBKTV0402409	32
hauntology	hauntology	0jpuCZI82cqsflSQJPrUM3	eMMplekz	Gloomy Leper Techno	GBYET1600005	3
hauntology	hauntology	6ZThTDRYakwymbtKrBqjjk	F.C. Judd	Delta F	GBE8H1477401	0
hauntology	hauntology	34xwZXQaxYVI6W3LKSEhQ5	Leyland Kirby	Polaroid	US2J71103302	22
hauntology	hauntology	5jnJMExS9m1lzQYxz9ASTT	Sone Institute	Dead Ahead	UK6822109847	3
hauntology	hauntology	3edmStNoxX9Tv3zknE0eTY	Dolly Dolly,Time Attendant	Error of Metabolism	UKB9U1700007	1
hauntology	hauntology	6H6MmPDZivcm29bhpwsS1X	1991	Harm Autumn	QMFME1397040	20
hauntology	hauntology	2mhrcoxXxHzQ4fW31wqoa4	Hacker Farm	Bluebeam	GBWSQ1300120	1
hauntology	hauntology	2agb1CPPGWXqXnrKn6cx7u	Burial	Archangel	GBLZC0700013	19
hauntology	hauntology	2McAQHx7oWGOCUCOF5xXyO	The Assembled Minds	The Forest Light Initiation Ceremony	GBVBN1500009	0
hauntology	hauntology	0B8bOJnfWfKCS7Apzbf4JU	Hong Kong In The 60s	Summer’s Bird	GBWSQ1300112	2
hauntology	hauntology	7c4wdkw6EuHBtI6fVgn53o	KWJAZ	A Certain Sprout (Bonus Track)	USA2Z1210348	3
hauntology	hauntology	1uGQ8TtZhmZj3atWXIsdMa	Jürgen Müller	Sea Bed Meditation	TCABG1294610	0
hauntology	hauntology	0kf0DjQ86gGviud1eQuTtg	Broken Three	96D	GBWSQ1300110	1
hauntology	hauntology	4Kud9W91IzQIMnQzANII1P	Lee Noble	Paradise Life	USA2P1958421	13
hauntology	hauntology	6zTR0xrFeRLJ2bFKyDrxb9	Dolphins Into The Future	Ho'okena Halawai	DEX261601080	3
hauntology	hauntology	4eAbgBOQM8yEsMLBcY1XH4	Baron Mordant & Mr Maxted,Baron Mordant,Mr. Maxted	Roehampton By Night	GBWSQ1300113	1
hauntology	hauntology	2iEUxvYWJy5fPUtdiqyMy6	The Space Lady	Major Tom	GBCK41200076	34
hauntology	hauntology	5y3rn7I5Xeouc64VsDKIxd	Jeff Keen	Rayday	GBKTV0402181	0
hauntology	hauntology	5abIpGbA55uPTPLXGeV6Ow	Pulse Emitter	Electron Central	QZ3Z21600692	19
hauntology	hauntology	3EgQt7zdzV2FsnkztpVk36	A Small Party Of Pressure	Clever Girl	GBD8Y1000084	0
hauntology	hauntology	22dVWITIgLnZyMt7zGFYyE	Food Pyramid,Roy Orb D.MT.	Summit Expedition	USA2Z1212056	3
hauntology	hauntology	1d5x6KUZ4IcD1O3cTqRPj6	Geography Of Nowhere	morning falls	GBD8Y1000043	0
hauntology	hauntology	1XgE9cubzpWXetxCGJEP91	Sanso-xtro	Blue Signal	GBJSN0600151	1
chillwave	hauntology	4V0x90QcMh4ZxwHzEWOdtK	Washed Out	Feel It All Around	USMEX0800099	67
chillwave	hauntology	3010ztZe0e0HoadKXAxW9n	Small Black	Boys Life	US38Y1526903	53
chillwave	hauntology	0QmvAd3iFMSH0lAMddvNYy	Blackbird Blackbird	It's So Good	QM24S2007786	42
chillwave	hauntology	69Dz0ru3ovqGsNuPGr9daD	Teen Daze	Peaceful Groove	CA0581600198	25
chillwave	hauntology	0IrkbWuQq0WToJ5SA0Id76	Brothertiger	High Tide	TCACJ1521904	50
chillwave	hauntology	3BRfgsKjcakny2wCYfZrvz	Wild Nothing	Chinatown	US8YA1010079	54
chillwave	hauntology	7vA9zWg6fmjLZn105Uj4TE	Neon Indian	Polish Girl	USQE91100051	51
chillwave	hauntology	0XcY2bB4lectIINykHYYDa	Com Truise	Brokendate	US2J71103807	65
chillwave	hauntology	6OONiDEd0JW4K5wcWxnRX7	Craft Spells	After the Moment	US8YA1110054	55
chillwave	hauntology	5ClqcvP4dYDDX6Zv3jPQD1	Twin Shadow,HAIM	Saturdays (feat. HAIM)	USWB11702155	61
chillwave	hauntology	2igRi4SLvLCGrL5SGcNhv3	Millionyoung	Hammock	TCABZ1420413	38
chillwave	hauntology	2VMfa4Z0rFH7Ns6hFkuOEI	Keep Shelly In Athens	(Don't Fear) the Reaper	QM24S1906836	50
chillwave	hauntology	2LncPy3DNKutXIuRByB1ZL	Baths	Clarence Difference	US3DF1855203	50
chillwave	hauntology	2B611GL5WoYWzPYDN74xkY	Toro y Moi	Ordinary Pleasure	US22N1913102	54
chillwave	hauntology	70FgnzI8UD77wDd5Sa2Dhn	Chad Valley	Shell Suite	GBQKY1000013	45
chillwave	hauntology	6ScAlEJMG9blbwk8wXTkjl	Memory Tapes	Bicycle	USTCZ0907137	35
chillwave	hauntology	1mdD6SaKwhgAoTsIRLrWdT	Beat Connection,ODESZA	Saola (ODESZA Remix)	TCAEZ2075182	50
chillwave	hauntology	7Dmbp0DnxbFCS3IYwbvMXf	Active Child	Hanging On	USVR91168102	36
chillwave	hauntology	2QbTsEUF97LixvDbyKUdCj	Giraffage,Japanese Breakfast,RAC	Maybes - RAC Mix	GBCFB1700502	57
chillwave	hauntology	3ddxZzCKZpTObDygewlwXB	Slow Magic,ODESZA	Waited 4 U - ODESZA Remix	GBKPL1970419	53
chillwave	hauntology	3EA4HwrlLdDJ3b4cX7JfqC	Summer Heart	I Wanna Go	SEYOK1206129	50
chillwave	hauntology	63PEsIWyy3QgiPy4u5I9pG	Chrome Sparks	Marijuana	QMHHY1300002	59
chillwave	hauntology	01QSBYTirR29euGFWaMxWX	Memoryhouse	To The Lighthouse	USSUB1195904	31
chillwave	hauntology	2nVUr817cXUuHrsUF4bmr7	CFCF	Marigold Mix	CA21O1890502	39
chillwave	hauntology	7sMn5JJ7rzgl9MmgucEXsZ	Tennis	Need Your Love	USFLB1900910	58
chillwave	hauntology	2Tiezj468AsjrTbAR3TqUT	Monster Rally	Lovely You	USA2B1303381	48
chillwave	hauntology	3m04gMIUG6HgYHn65fy5Xt	Blue Hawaii	I Felt Love	CA21O2008702	47
chillwave	hauntology	2AgJeQY71P7iyP17xel7fs	Porcelain Raft	Drifting In And Out	US38W1224501	38
chillwave	hauntology	1h0X0huJBXChUqHZEGAy65	Work Drugs	The Edge of Forever	uscgh1800845	31
chillwave	hauntology	3sUJfv2J82Fi4srktLV2Mi	Gold Panda	You	GBDNH1000136	30
chillwave	hauntology	0YZtCtreYwNUVzQk88bNAY	Holy Ghost!	Heaven Knows What	QMRSZ1900325	47
chillwave	hauntology	00eHtpRr74BgWQN7u6vEHT	Gardens & Villa	Disco Kitchen	TCAES2064661	46
chillwave	hauntology	13LVADAG1jdD42fe5wihFc	Les Sins	Grind	GBAL71303001	48
chillwave	hauntology	6YvO844q91hhxbvxmQoJf8	Sun Glitters	Too Much to Lose - The Synthwave Version	QZ9JZ1796445	37
chillwave	hauntology	4V7V1GlWBGxW7joFGLMoTt	Casa del Mirto	The Haste	usx9p1023809	29
chillwave	hauntology	0skwxvmOBYMKrl4r0ggShH	Moss Of Aura	Fools	QMFMG1558731	37
chillwave	hauntology	4EtELRz6M3e184zevnBKDb	Part Time	Lies in the Eyes of Love	USA2P1822500	54
chillwave	hauntology	3WtB2who5tPeyzpe2rAoPk	Youth Lagoon	17	USFP71125504	43
chillwave	hauntology	5aJmSzmuhLI6fr1Rm0EnkS	Purity Ring	Fineshrine	GBAFL1200171	60
chillwave	hauntology	3vc0dm7NHZTProvlYlkhmh	Class Actress	Journal of Ardency	US7S60900008	51
chillwave	hauntology	2dngx6srtqsxvyh7oGV8FM	Cut Copy	Lights & Music	AUUM70800086	57
chillwave	hauntology	4NcYXkAAvldlvl7esKz5A3	Ducktails	Killin' the Vibe	QZ9Y21782849	45
chillwave	hauntology	0axBrs6n3iKi3LAIISrcDh	Southern Shores	Fora	USA2B2101034	44
chillwave	hauntology	5bR3i8ImaYD0cQG93be8B0	The New Division	Copycat	USQY51561488	47
chillwave	hauntology	20cFacW3LrKR2uBesEnW0q	Tanlines	All of Me	USMTD1102093	35
chillwave	hauntology	5kxinzQqkSJhL7QDdvkDFM	Mr Twin Sister	Meet the Frownies	USJ5G1135702	56
chillwave	hauntology	0dNfChsoWitbdM64wl51rb	Kisses	The Nile	TCACG1563702	23
chillwave	hauntology	36PQh1G6h7n9VWB799fXpI	Real Estate	Darling	GBCEL1600492	61
chillwave	hauntology	5oDHa6qrlw4UWqdvepY2LB	Memory Cassette	Asleep At A Party	USYBL0900644	26
chillwave	hauntology	6HhqiKpkJ37qa98TiuYla3	The Radio Dept.	Pulling Our Weight	SEVMM0306001	50
chillwave	hauntology	4sRmzVSedvFkENbSJ342Ex	Chromatics	Cherry	QMMMF1300022	64
chillwave	hauntology	3TufSct8eBbFEIsKM2scVA	Big Spider's Back	Black Chow	USZVV1100033	19
chillwave	hauntology	5pQ4H7k3NQaRQZICwp3pZV	Niva,Blackbird Blackbird	Hawaii - Niva Remix	QMFMF1456616	29
chillwave	hauntology	03lchpQipwOwxomvOMuEvF	Korallreven	Here in Iowa	USA2B1512707	14
chillwave	hauntology	0gZziRdBUBIeucaKpRiAYO	Blouse	Into Black	US8YA1110182	52
chillwave	hauntology	3b8mkUSo72D8kNmGtU7dJX	Sun Airway	All In	QZ4JJ1701014	31
chillwave	hauntology	7BcYgtl57R1iozkZvZiI4E	Noble Oak	Morning	CAL451964801	42
chillwave	hauntology	5OIfRDACavlXxxDQMKcSYP	Teeel	Galilean Moons	USI4R1057411	19
chillwave	hauntology	374JHfOr8fdy2b31wjjTeI	Beacon	Marion	US2J71709901	40
chillwave	hauntology	43np7Vo0MSRM7xBMpoBGFe	Geographer	This Is How We Walk on the Moon	USVBM1500061	46
chillwave	hauntology	69tms8bn7pYZck6hJw6X1e	How To Dress Well	Words I Don't Remember	GBCEL1400123	35
chillwave	hauntology	6mxTH1ebYmEQyWAbSY1LeG	Still Corners	The Trip	USSUB1203501	63
chillwave	hauntology	7KzUwBgng6OhBn2qVHeUkp	Young Galaxy	Pretty Boy	CAP431200949	14
chillwave	hauntology	7DrvXVuYtvFZjM8AymQlel	Houses	Fast Talk	GBKPL1803602	56
chillwave	hauntology	2e3KUBfcAwAyQtgbeUBKob	Atlas Sound,Noah Lennox	Walkabout (W/ Noah Lennox)	USNCB0913803	47
chillwave	hauntology	0nzNL2ZFDC95tkMDEkiyxd	Nite Jewel	Nowhere To Go	TCABQ1372657	44
chillwave	hauntology	0sujwD2rDemdq6lBUvlB6j	Lower Dens	To Die in L.A.	GBCEL1400578	47
chillwave	hauntology	178yi3jvbIHwnaxeAVUCD9	Panda Bear	Boys Latin	GBCEL1400458	47
chillwave	hauntology	5IN6s1ESshNEs5cCKMGcfc	Yeasayer	O.N.E.	US38W1021005	45
chillwave	hauntology	2dXAmfTnWAzuBakuyMNoMu	Bibio	Curls	GBBPW1900017	57
chillwave	hauntology	4Kk6qU2ypfNUr6IBKojRkt	Games	Strawberry Skies	GBGCA1001070	38
chillwave	hauntology	24ZsdPJj8uwhCxo4uanFpG	Tamaryn	Love Fade	USMEX1000118	43
chillwave	hauntology	34PIoWUkKuAUbGTozZsxvB	Yumi Zouma	In Camera	USA2B1802466	56
chillwave	hauntology	5V1QjzMOsM9JpRyPQzt1DD	Computer Magic	Fuzz	GBKPL1560940	38
chillwave	hauntology	4hyVVe5ganfT3fxLlJe67j	Balam Acab	Big Boy	GBCW31200003	35
chillwave	hauntology	3bBmpVl9rQKJsFFGLFilIS	Blood Orange	Charcoal Baby	GBCEL1800202	68
chillwave	hauntology	5pD6Xljlat1gxDVSlOG0ip	Black Marble	A Great Design	USHF31206303	53
chillwave	hauntology	7wBMSC2iKZovFk0IjcVIEy	Deerhunter	Agoraphobia	USNCB0812702	50
chillwave	hauntology	3wO7lEbQYuxxEXmwfk335E	TOPS	Way to be Loved	CA21O1400039	56
chillwave	hauntology	79HLU1I0pHyHjwxEfCKA7K	School Of Seven Bells	Open Your Eyes	QMRSZ1501234	34
chillwave	hauntology	3TXqRCKOpVIp8V6703e2RV	ByeBye BlackBird	Emerald City Underworld - Bump in the Night Club Mix	USQY51114050	0
