,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
4872,doomcore,spotify:playlist:3OFavLb9tW7gAThaWdthHx,"Mindwalker,Embrionyc,Mia",We Cry in Music,7,NLTC31502243,https://www.youtube.com/watch?v=2R5XskFjW0c,6822
11026,krautrock,spotify:playlist:3IttYEBZxFNRk0J6eZaHDd,Ainigma,All Things Are Fading,10,DEA431200128,https://www.youtube.com/watch?v=f2Gn04PtLn8,1810
8980,hardstyle,spotify:playlist:49gROGYXXsoGl3DQxGcmdb,Hyperion,Forever,41,NLDD61800176,https://www.youtube.com/watch?v=86U9245f6BU,12514245
2841,brostep,spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0,Cookie Monsta,Ginger Pubes,44,GBQZQ0901964,https://www.youtube.com/watch?v=mpMza3Nwe-E,2537063
15133,soulful house,spotify:playlist:5KloWVVDflJ495FWRbh0QE,"The Layabouts,Portia Monique",Colours Of Love - The Layabouts Vocal Mix,35,GB7GV1312001,https://www.youtube.com/watch?v=C_epXw9SSvA,1461787
2846,brostep,spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0,"Dodge & Fuski,Virus Syndicate",Flat Line,43,FR10S1793737,https://www.youtube.com/watch?v=jmEhLqFpzqU,60834
6951,eurodance,spotify:playlist:4jw4G9J55p7tXV2xEAGUj4,Pandera,In My Dreams,26,DEZ650510255,https://www.youtube.com/watch?v=zSzsI7iMqcc,7397536
6953,eurodance,spotify:playlist:4jw4G9J55p7tXV2xEAGUj4,Tina Cousins,Mysterious Times,24,GBAWV9800998,https://www.youtube.com/watch?v=y1T1dS-bh4s,19318626
6966,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,Stupid Fresh,Do the Dog,7,GB5GX1000005,https://www.youtube.com/watch?v=YAQ-FvMn2RA,2981
9051,hardstyle,spotify:playlist:49gROGYXXsoGl3DQxGcmdb,"Enemy Contact,Hardstyle Pianist,Sewy",Eternity,23,NLS761800130,https://www.youtube.com/watch?v=YW66EiazO0E,97503
863,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,Holy Ghost!,Anxious,42,QMRSZ1801610,https://www.youtube.com/watch?v=cJGOH7HCJ2g,48247
867,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,Van She,Idea Of Happiness - Original,40,AUUM71200002,https://www.youtube.com/watch?v=-xDYWPnHdMA,37338
7011,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,Calvertron,50K - Original Mix,16,US8DZ1301209,https://www.youtube.com/watch?v=Q-u97w-n5zk,161730
11108,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,"Tia Maria Produções,DJ Danifox",Xupetilson,21,DEX262000435,https://www.youtube.com/watch?v=-9veFcbbl_0,3083
13156,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,Alien Operator,Moons Of Pandora,11,GBKQU1831591,https://www.youtube.com/watch?v=JuR6CsIQQr4,562
9071,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,death's dynamic shroud,너 땜에 맘이 맘이 맘이 맘이 괴로워요,40,ushm81868936,https://www.youtube.com/watch?v=2dmiIE7qdAA,22139
11125,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,"Mestre Dangui,Afro Madjaha",Brutu Brutu,15,FR9W11611219,https://www.youtube.com/watch?v=XzBjt7EIN5Q,75550
2948,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,SMiLE.dk,Koko Soko,40,SEYW51300205,https://www.youtube.com/watch?v=vSrsob02QX8,832794
13188,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,Afgin,Old Is Gold (Part 2),9,SEYOK0994585,https://www.youtube.com/watch?v=GjDSUU2dW_I,7853
9097,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,Ｏｃｅａｎ Ｓｈｏｒｅｓ,WINDOWPANE,29,QZBRF1815310,https://www.youtube.com/watch?v=l1xBzABomz0,407
15248,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Импульс-80,Луч надежды,18,AEA0D1942187,https://www.youtube.com/watch?v=gBn5smvA4sw,8009
15249,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Весна 310,Расцвет,13,RUA3R2061553,https://www.youtube.com/watch?v=VwkF_GQlH2s,121
11163,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Kamazu,Indaba Kabani,38,ZAUM70705249,https://www.youtube.com/watch?v=jBaAUIFwbek,258068
2975,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,"Banaroo,Carsten Wegener,Timo Hohnholz",Dubi Dam Dam,15,DEBA20500001,https://www.youtube.com/watch?v=0zoSzwK0BdM,4806
11176,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,"DJ Sbu,Zahara",Lengoma,30,ZAA041100307,https://www.youtube.com/watch?v=OEV_4xBrMJU,817231
5046,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Banco De Gaia,Farewell Ferengistan,34,GBCSF0600100,https://www.youtube.com/watch?v=GeTEshtA-ek,5068
13239,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,"The Rogue Element,Miss Trouble",Let Me Breathe,17,GBEKG0300115,https://www.youtube.com/watch?v=cw88RMf3JiU,1400
5053,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Little Dragon,Ritual Union,31,GBEWK1100037,https://www.youtube.com/watch?v=0Yeb3q5nqWA,5125549
965,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,Pharoahe Monch,Behind Closed Doors,41,US92U1900601,https://www.youtube.com/watch?v=TBPGFTcOuuw,60213
973,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,"Jean Grae,Chen Lo",Threats,40,USA560843372,https://www.youtube.com/watch?v=P2W8QviJWhk,11075
3022,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,Fast Eddie,Acid Thunder,31,QM8RJ1400046,https://www.youtube.com/watch?v=C6V9WBTJlhw,763762
5074,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,Magnetic Pulstar,Secret Love - Radio Version,7,DEP991400007,https://www.youtube.com/watch?v=BPv7nEiQLtU,2541
7122,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Tunng,Bullets,30,GBJXP0700404,https://www.youtube.com/watch?v=9OaO81kL6EM,801019
15317,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,Rosie Gaines,Closer Than Close (Mentor Remake),39,ushm81557413,https://www.youtube.com/watch?v=LXGcsIMi2Z0,5711
3035,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,Ron Trent,I Feel The Rhythm,27,GBEWK9900023,https://www.youtube.com/watch?v=e6UOL_bOUj0,47002
9185,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,"Laurel Halo,Hodge",Tru,30,GBRYX1800233,https://www.youtube.com/watch?v=7O5a5rUR2uo,33922
13287,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,Access Denied,Funk You - Original Mix,10,CA5KR1048247,https://www.youtube.com/watch?v=0DR6zDfbtXM,510
7145,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,"Johann Sebastian Bach,Paul de Jong",Number Man,15,USQX91400647,https://www.youtube.com/watch?v=C1GsS7eazfo,968
5099,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,Kadoc,The Nighttrain - Original,42,GB01A9600034,https://www.youtube.com/watch?v=l-0NXVJtHus,684883
15353,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,Fabulous Baker Boys,Oh Boy - Ramsay & Fen Remix,21,GBTYZ0800373,https://www.youtube.com/watch?v=jcUGU9ii_Vg,77063
9212,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Cosmic Dennis Greenidge,Cuckoo Clock,17,GBYET1200462,https://www.youtube.com/watch?v=05zvtHxgHeU,80
1039,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,Zero12Finest,Baby Are You Coming?,30,ZA82Y1901205,https://www.youtube.com/watch?v=SldyCVP02VM,1854577
11279,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,Sandy & Papo Mc,El Alacrán,40,USPR79700348,https://www.youtube.com/watch?v=rcWYb5Nqb_U,7214003
15385,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,"SRB,RTC",Attack The Flow,19,NLS161500245,https://www.youtube.com/watch?v=JsJU-wGSxV4,9091
13338,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,Barker,Paradise Engineering,35,DELG71401087,https://www.youtube.com/watch?v=_7Inklujb3Q,61952
15397,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,"DJ Mutante,Mr. Bassmeister,Nayami",Sex And Violence,27,QZES62107374,https://www.youtube.com/watch?v=kCiNErXMpAg,2736
11304,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,"River Ocean,LA INDIA","Love & Happiness (Yemaya Y Ochùn) [feat. India] - 12"" Club Mix",27,USSR39400401,https://www.youtube.com/watch?v=gtgEWiWEk7w,201568
7216,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,DJ Orange Julius,Still Geekin',17,CH6541716220,https://www.youtube.com/watch?v=KGGEL6RJwIE,8409
3121,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,"Shockline,Truly High,Haley Maze",Need You (Acoustic),41,TCAFM2194860,https://www.youtube.com/watch?v=R2EqLXIj4Ro,69
1077,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"Zing Mastar,Bentley,Parepa",Motsoko,11,ZAT541800381,https://www.youtube.com/watch?v=D3zBBfjtySc,10983
13365,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,Octo Octa,Find Your Way Home,43,US3282000017,https://www.youtube.com/watch?v=QqiZIe-Z7TU,5830
7231,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Young Smoke,Wouldn't Get Far,10,US78Q1110271,https://www.youtube.com/watch?v=60rIdmbnZSg,10288
9301,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,"Sylvester,Michael Gray",You Make Me Feel (Mighty Real) - Michael Gray Radio Edit,41,USC4R1906926,https://www.youtube.com/watch?v=gESOetTCBdA,316987
3171,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,Grifta,Risico - Original Mix,17,USLZJ1396262,https://www.youtube.com/watch?v=GklH_adRyc8,3469
5219,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Bersarin Quartett,Oktober,34,DEZ651109908,https://www.youtube.com/watch?v=nFNZAmS-3xQ,95274
1133,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,The Dead Texan,The Struggle,38,USI4R0403332,https://www.youtube.com/watch?v=oAIg9pY4FDA,5834
5235,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Aix Em Klemm,The Luxury of Dirt,28,USI4R0401870,https://www.youtube.com/watch?v=AabvCvXKOk0,8884
9333,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Bobby O,Reputation,27,NLP438390036,https://www.youtube.com/watch?v=36ij0LJVQkc,202945
15479,suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Salakavala,Natto License,8,USQY50966933,https://www.youtube.com/watch?v=qN4aj4U4kck,5951
15483,suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Tekniset,Metsänhaltija,9,FIFDR1100002,https://www.youtube.com/watch?v=7HbLZSKyjzc,79238
7300,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Sprinky,Still Waiting,37,NLS161700952,https://www.youtube.com/watch?v=i_H_npXwiX4,648791
13460,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,"Eclectic Method,The Needle Drop",Clunky Heavy Raunchy Gritty,10,SE5BU1736025,https://www.youtube.com/watch?v=9P4SIbsu6vM,3984
1174,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Aix Em Klemm,The Luxury of Dirt,28,USI4R0401870,https://www.youtube.com/watch?v=AabvCvXKOk0,8884
11417,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,"Submorphics,Pola & Bryson",Albion Road,35,NLM7H2000028,https://www.youtube.com/watch?v=5PNQiQPqlo4,4931
13466,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,Sweet Valley,Sentimental Trash,34,QMSDU1200137,https://www.youtube.com/watch?v=nvCLqAphodU,103931
3230,chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Lower Dens,To Die in L.A.,43,GBCEL1400578,https://www.youtube.com/watch?v=a2iSVHh_Wn8,884314
11423,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,Indivision,In Vitro,34,NLCK41033165,https://www.youtube.com/watch?v=1yII77RaVoY,134793
7332,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Psiko,Do Not Kill My Vibes,24,FR3R21999002,https://www.youtube.com/watch?v=wEHuvESpVyo,5541
9411,hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,Tony Di Bart,The Real Thing - Radio Edit,42,GBCFZ1101139,https://www.youtube.com/watch?v=2rW8dg7drXA,3051040
1223,ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,Global Communication,5 23,33,GBARL0300487,https://www.youtube.com/watch?v=hbSkTxEPrAU,28861
9417,hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,B.G. The Prince Of Rap,The Colour of My Dreams,40,DEMW61200154,https://www.youtube.com/watch?v=2McVxVLMRZI,786093
3275,chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Teeel,Galilean Moons,17,USI4R1057411,https://www.youtube.com/watch?v=yuhV956wxwE,91283
13534,post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,High Fashion,Feelin' Lucky Lately - Remastered,36,USCA20400365,https://www.youtube.com/watch?v=gU8-O0mSsP0,21192
11489,livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,"SoDown,Bass Physics",Pull The Trigger,42,USA2P2016423,https://www.youtube.com/watch?v=3KkfQuTOP-M,7768
3298,chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,she,Headshot,40,TCABK1240776,https://www.youtube.com/watch?v=oW3aRGdKOhg,343272
1259,ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,DJ Sports,World Class,18,GBQLP1700259,https://www.youtube.com/watch?v=dYo9pxJVGfs,51117
11499,livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,KR3TURE,Anthropocene,40,CA5KR1812185,https://www.youtube.com/watch?v=ER9VC_8vH3g,49755
3309,chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,Trey Frey,Refresh,30,uscgh1470328,https://www.youtube.com/watch?v=A2nQ0e-VawM,13598
5364,drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Moving Fusion,Turbulence (Edit),25,GBBZH0002901,https://www.youtube.com/watch?v=XMEdORkINm4,122685
5365,drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,DJ Die,Autumn - Commix Remix,23,GBCEQ1400125,https://www.youtube.com/watch?v=bGBRMhpalP8,8096
1292,ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,:zoviet*france:,Muzzled,8,QMQQH1302410,https://www.youtube.com/watch?v=ztfjpwtXY3g,20473
1296,ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Anenzephalia,Infarkt,7,QM7281470276,https://www.youtube.com/watch?v=XLMb1N3D1QA,616
7453,funk carioca,spotify:playlist:1aAckG2NI0cuL7QDKVeV2N,"Tainá Costa,Dadá Boladão",Sentadinha,43,BXKZM2100010,https://www.youtube.com/watch?v=NChvX5ynB8I,7084813
11549,lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Jana Winderen,Aquaculture 18:00,8,GBJYX1080201,https://www.youtube.com/watch?v=YNAcRveixNI,9850
7457,funk carioca,spotify:playlist:1aAckG2NI0cuL7QDKVeV2N,Mc Brisola,Sexo no Camarote,34,QZ5AB1621535,https://www.youtube.com/watch?v=4Md6hvbb_q8,6353745
13604,post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Lillo Thomas,Let Me Be Yours,31,USKWD0810009,https://www.youtube.com/watch?v=kIUEC38Reic,38894
5414,drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,"Jubei,dBridge",Show Me,32,GBKQU2122081,https://www.youtube.com/watch?v=VxibF-6OyOE,32539
9513,hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,caro♡,over u,38,USA2P2121648,https://www.youtube.com/watch?v=LQiSCsRQ88g,80327
15661,synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Donbor,Against the Law,41,QM4DW1804531,https://www.youtube.com/watch?v=L5zVtifGxQE,1086981
5428,drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,Tim Reaper,5am Mood,24,NLCK41086303,https://www.youtube.com/watch?v=fQ0WEBUrunQ,8197
13621,power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Brighter Death Now,Promises of Death,12,QM7281465645,https://www.youtube.com/watch?v=JCnfb-2oeuw,3515
7479,funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,"Horse Meat Disco,Fi McCluskey,Mousse T.",Love If You Need It (feat. Fi McCluskey) - Mousse T.'s Classic Shizzle,44,GBCPZ2119453,https://www.youtube.com/watch?v=K5sfz46_xJY,74117
13624,power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Alberich,Unity House,11,USA2Z1900199,https://www.youtube.com/watch?v=VD4kBVlqevI,4813
15675,synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Kiile,Out Here Alone,30,TCADL1800243,https://www.youtube.com/watch?v=lWHEXaV_mg8,76353
11580,lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Janek Schaefer,City Of Dreams,14,DER801400529,https://www.youtube.com/watch?v=V3MSzujpW0g,693
9543,hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,"JIMMY EDGAR,SOPHIE",METAL,23,USD8D2074003,https://www.youtube.com/watch?v=vDvgtbbLaMI,24195
15698,tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Julian Jeweil,Mars,39,GBUR61700318,https://www.youtube.com/watch?v=dXukfu38cCU,192028
9575,illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,The Third Eye Foundation,A Galaxy Of Scars,12,GBCEL9800099,https://www.youtube.com/watch?v=LTBeAXo9iBc,3512
7528,funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,"Risk Assessment,Jemeni G,Yuksek",Remember Me (feat. Jemeni G) - Yuksek Remix,29,GBCPZ1916872,https://www.youtube.com/watch?v=A5Ad-Bpe9QY,17802
9576,illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,Badawi,Tall King Dub,11,US29V0423408,https://www.youtube.com/watch?v=1_Bm5TAqCiQ,107470
5486,dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Shinichi Atobe,Heat 1,38,USA2Z1811509,https://www.youtube.com/watch?v=9iwqUFA8MN8,28182
3443,complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,Hypster,Requiem For A Theme - Original Mix,29,DEBY71401308,https://www.youtube.com/watch?v=KG94cAAIV7A,4806
3445,complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,Electrixx,Tetris,29,DEEN90900084,https://www.youtube.com/watch?v=5qv5gY5iiCA,154535
15734,tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Der Dritte Raum,Acid Pauli",Swing Bop - Acid Pauli's Kozmik Remix,39,DEKB71639726,https://www.youtube.com/watch?v=xtqt4X95v2Y,11669786
5507,dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Intrusion,Seduction,27,GB-QLP-10-00456,https://www.youtube.com/watch?v=VtR9b0mmpgo,34266
3477,dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Yen Pox,The Awakening,9,UST8K1588293,https://www.youtube.com/watch?v=BRwa17UsPHQ,1765
1433,ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Monolake,Reminiscence,30,USI4R0401057,https://www.youtube.com/watch?v=syVAhf6T_Qo,33024
13726,power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,nin kuji,Daichi No Musuko / Atatori Musuko,11,USI4R1043953,https://www.youtube.com/watch?v=kPdCszA7QZ4,1869
13727,power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Ambassador21,We Are Legion - Matt Green Remix,35,USZUT1600059,https://www.youtube.com/watch?v=HVYwIQHIamU,853422
15778,tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Sean Tyas,Momentum,37,NLD682101755,https://www.youtube.com/watch?v=UHe3RC8xhn0,8628
1443,ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,96 Back,9696 Dream,27,UKW3K2100006,https://www.youtube.com/watch?v=iP9R-8JWgEg,2333
15793,tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,Renegade System,Predator,17,NLD681902651,https://www.youtube.com/watch?v=bJ_o9jZBzYI,3019
3506,dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Sleep Research Facility,79ºs 83ºw,24,GBAS91207201,https://www.youtube.com/watch?v=aRN5aqOa9Nw,5235
11705,madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,Inspiral Carpets,She Comes In the Fall,34,GBAJH0300250,https://www.youtube.com/watch?v=FOxxlp_k6jA,51025
7618,future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,"sober rob,Trevor Daniel",Gone,42,USA2P1915446,https://www.youtube.com/watch?v=SFfMmVoNwkI,529945
9673,industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Dither,In for the Kill,39,NLG422000032,https://www.youtube.com/watch?v=dQCShLB3j54,44060
7639,future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,ALEPH,Moment,36,US25X2100357,https://www.youtube.com/watch?v=E6ZfK0EvvXc,790
11736,madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,The Candyskins,Feed It,15,GBBUH1310101,https://www.youtube.com/watch?v=eMdpg3DoqB0,37147
5602,dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,HE$H,Nun Hold My Strap,39,QZHN41946289,https://www.youtube.com/watch?v=rUAqI-apGBg,198953
1523,azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,5five,Move Back,31,TCAAX1137628,https://www.youtube.com/watch?v=p5ORh8GfFvs,872319
1527,azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,Wutah,Bronya,30,TCAEM1999663,https://www.youtube.com/watch?v=r-cazAwGT24,544378
9723,industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Djipe,No God,13,NLG421700062,https://www.youtube.com/watch?v=5QPFUWtyOi8,76698
13828,progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,"Plu-Ton,Skyer",Cosmic Rain,11,GBCJY1205304,https://www.youtube.com/watch?v=_L4CYxjer-k,29830
7692,future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Tendencies,Plastic,40,GBKPL2151722,https://www.youtube.com/watch?v=1cc1Vqt3wWo,66957
3607,dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Massive Ego,I Idolize You,31,DEBZ71700076,https://www.youtube.com/watch?v=n_DiBQ8bFcU,974164
9759,industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,Janzon,Kibbuz Mizzra,8,NLCK41061194,https://www.youtube.com/watch?v=5gIdC0-Z9cg,7772
5666,dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,Veer,EWW,19,QZMHN2088120,https://www.youtube.com/watch?v=r4xRaIea4GI,8996
11810,mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,"حودة بندق,مسلم,تيتو",مهرجان خمور بتسير,23,EGA252009228,https://www.youtube.com/watch?v=MMizbg0m75M,74113
11815,mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,El Dakhlaweya,El Selk Lames,20,FRIDO1600040,https://www.youtube.com/watch?v=cUp7d6quo6g,31413
7720,future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Skule Toyama,Stereo,35,QZFZ62025130,https://www.youtube.com/watch?v=NayQ9C9P42s,9100
3631,dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Mondträume,Still Beating,19,BEC261993904,https://www.youtube.com/watch?v=QHJmae1F8nw,247572
13878,progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,"Refracture,The Crystal Method",Going In,11,CA5KR1521411,https://www.youtube.com/watch?v=31N4goK51nI,543
11856,martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,Rome,To Die Among Strangers,40,DEZ900900500,https://www.youtube.com/watch?v=qXuzZivhv7c,156647
15956,techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,"DJ Hell,Bryan Ferry",U Can Dance,30,DEN400925001,https://www.youtube.com/watch?v=QDgo4inI3Vw,152973
9816,industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,"Blue Hour,DJ Ibon",The Midnight Sun - DJ Ibon's Never Mind Mix,20,UK6491400050,https://www.youtube.com/watch?v=tCo5_cPjRI0,34406
5729,dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Old Sorcery,In a Forest Trapped,21,GB-SMU-49-66745,https://www.youtube.com/watch?v=X7FZll3qH0Q,3022
15969,techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,John Beltran,As The Sun,34,GBKQU2043857,https://www.youtube.com/watch?v=zYtcGrV86jI,2217
13929,progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"Ruben de Ronde,Rodg,Louise Rademakers,Solid Stone",Riptide - Solid Stone Remix,42,NLF711805129,https://www.youtube.com/watch?v=BMfMpUQ-9l8,42137
1642,bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,SQWAD,Big Ting Vibe,41,NLRD51859915,https://www.youtube.com/watch?v=6bFu7b5uBGw,56450
1644,bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,"TQD,Royal-T,DJ Q,Flava D",Vibsing Ting,41,GB2LD1700051,https://www.youtube.com/watch?v=0cEJ179QY-0,59700
15980,terrorcore,spotify:playlist:0dsJzRtGo230e23L34hllR,Dimitri Overdrive,Le Disque Jockey,7,NLD919800333,https://www.youtube.com/watch?v=RIWGK3dqyG0,126
7790,future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Joy Orbison,Hyph Mngo,40,GBHQT0900027,https://www.youtube.com/watch?v=Aa_PDKKc2_A,577066
11896,martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,Blood Axis,Song of the Comrade,19,DEKB31010112,https://www.youtube.com/watch?v=PC2qipLRfbk,30497
