genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Nagual Art,Zwangsweg 58,0,DET551400064,https://www.youtube.com/watch?v=zLJwyUnoR_o
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Collapsar,Cassiopeia,0,NLCK41027990,https://www.youtube.com/watch?v=1AVI91syBHA
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Land:Fire,Most People Were Silent,0,DEZ651301237,https://www.youtube.com/watch?v=XdI6qB6thFg
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Isomer,"Rain, Fire",0,DEKB30910534,https://www.youtube.com/watch?v=wfdpeQ3BFcE
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,"Maath,Type-1",Éphésiens - Type 1 Remix,0,GBKQU1824345,https://www.youtube.com/watch?v=zkaqcywamDA
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,"Skadi,Quok",Finding Ourselves,0,GB8KE1550517,https://www.youtube.com/watch?v=X0LTuIymeLM
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Hall of Mirrors,Night 3: Magmatic Resonance,0,US89R1203897,https://www.youtube.com/watch?v=8GW6sLrK40k
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Tho|So|Aa,A Perfect Collapse,0,DEKB30810334,https://www.youtube.com/watch?v=xnThNroT44Q
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Heid,La Mano Negra,0,QMFME1475783,https://www.youtube.com/watch?v=wUBCnZ4HFxY
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Stuzha,Here Is No Life Without a Fire,0,CAAD20910835,https://www.youtube.com/watch?v=j_FwDL3x_9E
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Rasalhague,Squalor Prison,0,US89R1203911,https://www.youtube.com/watch?v=72ERrmfu4_I
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Monstrare,Demerokt in 2001,0,USAD20710408,https://www.youtube.com/watch?v=fF3tsHngZ8c
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,En Nihil,Final Bliss (Edit),0,USI4R0814796,https://www.youtube.com/watch?v=SqiHg0jAxww
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Visions,Night Drum - Visions Raw Mix,0,ITB750705165,https://www.youtube.com/watch?v=SEhbRpy88y4
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Bocksholm,The Horror of Kisa,0,QZFZ21928502,https://www.youtube.com/watch?v=tvAsaZNV9hg
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Skare,To the Other Shore,0,ITT930900017,https://www.youtube.com/watch?v=oiMLMjqcioc
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Nordvargr/Drakh,I.I.A,0,CAAD20710219,https://www.youtube.com/watch?v=HC1GD_HkbMw
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,"Bård Solhaug,Origami Galaktika",Strandlandet,0,NOFVJ0431010,https://www.youtube.com/watch?v=lqIOp7hOlgQ
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Maculatum,Part III,0,US89R1205131,https://www.youtube.com/watch?v=QMB36Nu1t_0
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Tabor Radosti,Integrita,0,CAAD21110803,https://www.youtube.com/watch?v=Ft-sQRyhe4E
dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Secret Druid Society,Phobia (Stones Are Moving),0,usdy41567027,https://www.youtube.com/watch?v=zFGwg3t8KqQ
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Foretaste,Alone With People Around,9,FR6V80359924,https://www.youtube.com/watch?v=s6E8MR4yyu0
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,A Spell Inside,Frei sein,9,DEOV41400601,https://www.youtube.com/watch?v=kqFoCAc4a8w
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,BlakLight,Control - Broken Mix,9,QZHN42130136,https://www.youtube.com/watch?v=B3xe2LQKkeU
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Reichsfeind,Dervish,8,DEAR51900402,https://www.youtube.com/watch?v=vlunxyeHQ4M
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Desastroes,Kopfgefängnis,8,FR2X41745559,https://www.youtube.com/watch?v=szjLQxQY0Wc
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Voicecoil,Screaming to the Sky,8,QM2PV1654775,https://www.youtube.com/watch?v=IQRTX0PnOR8
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Implant,C.C.C.P.C.C.T.V.,8,BEC261318202,https://www.youtube.com/watch?v=Hxez4n8kzNs
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Aesthetische,Berlin,7,BEC261927305,https://www.youtube.com/watch?v=4BmrazAOP2o
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Kant Kino,What's Your Porn,7,DEL360801398,https://www.youtube.com/watch?v=ucs3_8ftIEs
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Final Selection,Travelling man,6,CH6540803481,https://www.youtube.com/watch?v=E2SydV63NtE
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Digital Energy,Decisions,4,DEKV21801214,https://www.youtube.com/watch?v=4OvjFnpkOCo
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Torul,Saviour of Love,38,DEKV21612446,https://www.youtube.com/watch?v=qTD3cMSYV2c
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,CHROM,The Start of Something New,37,DEBZ71600155,https://www.youtube.com/watch?v=6LrWerclnMs
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Solar Fake,Fake to Be Alive,37,DEBZ71500296,https://www.youtube.com/watch?v=uAGoIbAI0aA
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"[:SITD:],Carsten Jacek",Snuff Machinery (Club Version),37,DEU550204509,https://www.youtube.com/watch?v=nyJS2WWCSG4
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Solitary Experiments,Stars,36,DEBZ71300478,https://www.youtube.com/watch?v=ibVAwXWG0e8
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Rotersand,Waiting to Be Born,36,DEZ900900746,https://www.youtube.com/watch?v=ND8EF-GXm1M
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Eisfabrik,Walking Towards the Sun,35,DEA451508670,https://www.youtube.com/watch?v=8Pzjv8P1GJ8
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,In Strict Confidence,Morpheus,35,DEAY91200183,https://www.youtube.com/watch?v=uNfRE5wHAXU
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Funker Vogt,Der letzte Tanz - Tanzmix,35,DES131700031,https://www.youtube.com/watch?v=OugPpzEARqA
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,De/Vision,Your hands on my skin,35,DEQ470700010,https://www.youtube.com/watch?v=iPpYEWLvUsA
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Frozen Plasma,Warmongers,34,DEZ900601424,https://www.youtube.com/watch?v=MudSIFW9yNA
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Cryo,I Tune In,34,SEYFX1000102,https://www.youtube.com/watch?v=-Kl6YFBLP_A
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Culture Kultur,The Only One,33,ushm91011791,https://www.youtube.com/watch?v=gMpk8thtvFw
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Diorama,Synthesize Me,33,DEU550710205,https://www.youtube.com/watch?v=BOYX5vrbnhE
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Beborn Beton,Another World,33,DES561591302,https://www.youtube.com/watch?v=MiaLIqHOsb8
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Informatik,The World Belongs to Us,33,US57M0531501,https://www.youtube.com/watch?v=idzZjThfEis
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Pride And Fall,The Angel at the Pillar,32,DES561692601,https://www.youtube.com/watch?v=6MwiqwSxTWc
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Absurd Minds,Master Builder - My Lovely Mr. Singing Club-Mix by Plastic,32,DEZ650713627,https://www.youtube.com/watch?v=zZZYdqBKFG8
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Zynic,Dead End,32,TCACN1661060,https://www.youtube.com/watch?v=tw6tQmMwcTw
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Namnambulu,Now or Never,32,DEZ900501355,https://www.youtube.com/watch?v=ZDQzmTE3UpU
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Imperative Reaction,Minus All,32,US57M0856801,https://www.youtube.com/watch?v=QdsCbRsD-ms
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Massive Ego,I Idolize You,31,DEBZ71700076,https://www.youtube.com/watch?v=n_DiBQ8bFcU
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Mesh,Born to Lie,31,DEP511320109,https://www.youtube.com/watch?v=NVE8-FiAE4I
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Mental Discipline,Felix Marc",Fallen Stars,30,QZDA41847170,https://www.youtube.com/watch?v=wLMAB-KmGp0
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,T.O.Y.,The Darkness & the Light,30,ES59D1710006,https://www.youtube.com/watch?v=xSsMU4M5blI
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Code 64,Leaving Earth,30,SETGM0600102,https://www.youtube.com/watch?v=jAw8rcQD-Ws
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Black Nail Cabaret,No Gold,30,DES562014503,https://www.youtube.com/watch?v=qRipsM-qrWI
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Electro Spectre,The Way You Love,29,NO2841802010,https://www.youtube.com/watch?v=ldUVyhgv2KM
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Lights Of Euphoria,True Life (VNV Nation Remix),28,DEKV20910458,https://www.youtube.com/watch?v=jEJVcOmEckM
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,ES23,Erase My Heart,27,DEKV21612601,https://www.youtube.com/watch?v=-HDxtHEStpE
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Blume,Iron Age,27,US6CU1513801,https://www.youtube.com/watch?v=dBqwUK8LK80
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Angels and Agony,Stronghold,27,DEBZ70400119,https://www.youtube.com/watch?v=zbC_DjHWmLg
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Xenturion Prime,Sweet Harmony,27,SEYFX1800901,https://www.youtube.com/watch?v=0zMv3B-fhBw
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Patenbrigade: Wolff,TU-144,27,CH6541603969,https://www.youtube.com/watch?v=ICYRy3AqbP0
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Machinista,Apoptygma Berzerk",Dark Heart of Me - Apoptygma Berzerk Remix,27,DEKV21800087,https://www.youtube.com/watch?v=ToQ8wKLhG88
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Minerve,Here Comes the Rain Again,25,DEAT71106192,https://www.youtube.com/watch?v=PHAlIcqOVSQ
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Sea of Sin,Mesh",Turn Back Time - Mesh Remix,25,DEKM62000549,https://www.youtube.com/watch?v=xa-DC_8KWGQ
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Vogon Poetry,Spit It Out,24,GBLFP1536609,https://www.youtube.com/watch?v=bXFs5nKJJDw
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Echo Image,Technomancer,Angst Pop",Walk My Mind - Technomancer feat. Angst Pop Remix,24,NOKRW2102020,https://www.youtube.com/watch?v=aEIUpP0U9iE
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Felix Marc,Heartbox,22,DEZC62197000,https://www.youtube.com/watch?v=rnjCRGCL9u0
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Vanguard,Ragnarök,22,DEKV21801326,https://www.youtube.com/watch?v=FV_FzFVHZ-Q
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,System Syn,No Sky to Fall,22,US57M1390201,https://www.youtube.com/watch?v=VOx8WIlL2WY
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Dekad,Darkest Days,22,FR6V80549627,https://www.youtube.com/watch?v=ef8h91mtAVo
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Spektralized,Shy,20,NOGVY2106030,https://www.youtube.com/watch?v=E2q-Puys7ts
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Elektrostaub,Patrik Hansson",We Are Dreamers - Radio Edit,20,BEC262186901,https://www.youtube.com/watch?v=tnz02TbSHog
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Mondträume,Still Beating,19,BEC261993904,https://www.youtube.com/watch?v=QHJmae1F8nw
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,State Of The Union,Dancing in the Dark,19,DEKV20911706,https://www.youtube.com/watch?v=wQLNJhAQFwk
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Scheuber,Eisfabrik",Bliss - Remixed by Eisfabrik,19,FRX201732963,https://www.youtube.com/watch?v=rBS1rg-R9iU
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Uncreated,Mark Hockings,Mesh",Hand Grenade,19,ATR981222600,https://www.youtube.com/watch?v=ydZEn-qOtnQ
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Midnight Resistance,Horizon,19,DEAR41876307,https://www.youtube.com/watch?v=o4T3J0dEF2E
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Substaat,Psykosister",Captivate - Substaat feat. Psykosister Version,19,NOGVY2014040,https://www.youtube.com/watch?v=LI4BG0l-GrA
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Seelennacht,The Pages in Between,19,DETX51800514,https://www.youtube.com/watch?v=4xxl6YsHdRM
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,X Marks The Pedwalk,Masterpiece,19,DEVF71600006,https://www.youtube.com/watch?v=mkoMJ4MGrGs
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Alienare,Perception,18,DEPI82022233,https://www.youtube.com/watch?v=Mr0f8p0YSOk
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Accessory,She Says It Feels Good,18,US57M1173610,https://www.youtube.com/watch?v=Rr1BsIXaTtg
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Die Braut,We Belong to the Sun,18,RUB521214689,https://www.youtube.com/watch?v=pJlC1AL4aD4
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Ruined Conflict,Providence,17,DEKV21800181,https://www.youtube.com/watch?v=EjN7knjmIAs
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,RROYCE,The Principle Of Grace,17,DELJ81619069,https://www.youtube.com/watch?v=0bDcKketXXk
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Future Lied to Us,Frozen Plasma,Rotersand,[:SITD:]",Blaze in the Dark,17,DEZ901800923,https://www.youtube.com/watch?v=9kGtR4sod_I
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Radioaktivists,Raiders,17,DES561898602,https://www.youtube.com/watch?v=nSsuTfpIvKI
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,In Good Faith,Not What I Wanted,16,DELJ81917158,https://www.youtube.com/watch?v=w7SLDlVCG2s
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Beyond Border,What Makes The World Go Round - Single Version,16,DEZC62191749,https://www.youtube.com/watch?v=RLTe2xhZZEs
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,For All the Emptiness,taking back control - frozen plasma remix,16,CA6D02100005,https://www.youtube.com/watch?v=u8Tbjqio98w
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Nórdika,Alfonso Pichardo (Moenia)",El Mundo Que Creamos,16,USQY51708517,https://www.youtube.com/watch?v=Pmu8YScuzUM
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Tyske Ludder,March,16,FR26V1411205,https://www.youtube.com/watch?v=WhY3165vCpg
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Endless Shame,Pure,16,TCAAZ1100164,https://www.youtube.com/watch?v=2-qzl709af8
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Stars Crusaders,Hellmouth,15,QZDA82161139,https://www.youtube.com/watch?v=JD3kZb1-xLE
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Pulcher Femina,Light Deprivation,15,ITW421000123,https://www.youtube.com/watch?v=p0ITII7LgFI
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Formalin,Never Fail,15,FR59R2174201,https://www.youtube.com/watch?v=zvIMODmbY0M
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Erotic Elk,Wicked Game,15,SEYOK1506442,https://www.youtube.com/watch?v=Y-J4qkbpCmM
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,LLUMEN,The Dark in Her Eyes,14,BEC262160501,https://www.youtube.com/watch?v=U6LrOGLivQU
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Edge Of Dawn,LoveLost,14,DES561597508,https://www.youtube.com/watch?v=355RozSLSfk
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"The Saint Paul,Frozen Plasma",Superficial - Frozen Plasma Remix,13,DEKV21801255,https://www.youtube.com/watch?v=sz2Qb_9sg48
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Vaylon,Time Flies,13,QM6MZ2029802,https://www.youtube.com/watch?v=WDoT16z7504
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Unity One,Bring the Storm,13,QZBRF1879685,https://www.youtube.com/watch?v=Zr_hPYNDe-c
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Endanger,Fool,12,DEKV20800020,https://www.youtube.com/watch?v=ehZGNc-SPfw
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Neuroactive,Driven,12,BEC262137202,https://www.youtube.com/watch?v=0UhBPz1TpXU
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"System Noire,Henrik Iversen",On The Other Side,12,DEGQ81805176,https://www.youtube.com/watch?v=WQ7UTUusvrs
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Ginger Snap5,Whitey,12,QZHN62116972,https://www.youtube.com/watch?v=YzivpRad8NQ
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,We The North,†††,12,SWEBI2000601,https://www.youtube.com/watch?v=59bBWXFMmUo
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Avarice in Audio,Assemblage 23",I Pray,12,BEC262028803,https://www.youtube.com/watch?v=x54z-fqLFOo
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Dark Insights,Träumen mit dir,11,FR26V1415229,https://www.youtube.com/watch?v=FXLSCDH6UTk
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Schwarzschild,Wir sind nicht allein,11,DEAT71720973,https://www.youtube.com/watch?v=FeN6M460Oxk
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Unitary,Reagan Jones,Spektralized",In the Age to Come - Spektralized Remix,11,SEWBI1800502,https://www.youtube.com/watch?v=iH2WKzMJ6c4
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Carved Souls,Waveform,11,uscgh1194311,https://www.youtube.com/watch?v=YMCkbUv0g3Q
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Loewenhertz,Mesh",Right as Rain - Mesh Remix,11,DEAT72124649,https://www.youtube.com/watch?v=h5OT8Xr6Dsk
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Les Anges de la Nuit,Trois points de souture,11,DEAT72023922,https://www.youtube.com/watch?v=AHJXe_C_QME
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,"Intent:Outtake,Chris L.",Auf Ewigkeit - Single Edit,10,DEHC81900222,https://www.youtube.com/watch?v=kYxeo4Hhqws
dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Harmjoy,My Tears Fall,10,FR26V1402733,https://www.youtube.com/watch?v=euZ2kQJK-m0
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Baphomet Engine,Ocelot,Ghreg On Earth",Bapholot on Earth,9,UAMR11900002,https://www.youtube.com/watch?v=jbIf2gVt5cY
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Xikwri Neyrra,108 Names (The Blesser),9,GBLV61928685,https://www.youtube.com/watch?v=H_Hs7EnrLY8
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Terranoise,Brainiac - Original Mix,9,GBKQU1500042,https://www.youtube.com/watch?v=zYgnmyZ_SRo
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Naked Tourist,Mad Different Methods,9,NLD910800692,https://www.youtube.com/watch?v=x3cvkRv4-qM
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Darkpsy,Stress,9,USQY51296364,https://www.youtube.com/watch?v=DavfapiDgsQ
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Ocelot,TSUBAKI - Vocaloid ver,8,JPE561401075,https://www.youtube.com/watch?v=g11Ahr7_gIg
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Savage Scream,Lost,7,USQY50967025,https://www.youtube.com/watch?v=vl877EJFdZc
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Gappeq,Krakatoa,7,NLD911500032,https://www.youtube.com/watch?v=UfNUhDjxd5I
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Phobos Azazel,Competetive World - Original Mix,7,GBKQU1596252,https://www.youtube.com/watch?v=f_MW4u7hR2c
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Distorted Goblin,The Story Teller - Original Mix,7,DEAR40916566,https://www.youtube.com/watch?v=B9FAsbp6eQg
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Kalilaskov AS,Arkantos",Sparrow The Last Pirate - Arkantos Remix,6,GBWUL1914103,https://www.youtube.com/watch?v=0L-7bqcqWfs
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Terminator,Dissappointing,6,GBMA21934194,https://www.youtube.com/watch?v=RisYUWxg_8g
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Olien,Infinitek,6,usl4r0718007,https://www.youtube.com/watch?v=gkiLz-BaTTQ
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Highcosmos,Megalopsy",Future Is Now,5,DECM11017301,https://www.youtube.com/watch?v=zTgPz-fdWII
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Karash,Skill Research,5,USQY50823703,https://www.youtube.com/watch?v=gaJ2WbSuoGQ
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Paraforce,Shiva Tandava,4,USQY51127073,https://www.youtube.com/watch?v=Ci8R0DP-36E
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Mind Distortion System,Phagos Sonus,Mind Oscillation",Vodnii,4,GBKPL1805092,https://www.youtube.com/watch?v=md5qENV5gOA
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Wizard Lizard,Beat Crashers,4,USQY51067415,https://www.youtube.com/watch?v=raowYYjRNXE
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Psyshark,Para Halu",Psyritual Hypothesis,4,USQY51018000,https://www.youtube.com/watch?v=Ff_gCA2Thco
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Ajja,Bebopper,35,USA2P1295929,https://www.youtube.com/watch?v=YEE1dIwWbco
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Crazy Astronaut,WAIO,Devon Miles",Insane People,32,QM42K1877511,https://www.youtube.com/watch?v=aMZjOrv6LtY
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Fungus Funk,India,30,GBKQU1816462,https://www.youtube.com/watch?v=KP2Xhx1VP0M
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Alien Mental,Sayonara,3,GBKQU1755123,https://www.youtube.com/watch?v=u0ee_rLkzJY
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,CPC,High,3,USQY50967023,https://www.youtube.com/watch?v=LU5eevhMLow
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Fragletrollet,Reptilian Regime - Original Mix,3,GBKQU1405567,https://www.youtube.com/watch?v=tVXKTKMWdKA
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Procs,Open Up,3,CH6540805771,https://www.youtube.com/watch?v=7pRanY29SkY
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Parus,Vemia,3,USA2P1381993,https://www.youtube.com/watch?v=H3BvwUl1H14
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Dark Whisper,Idir - Original Mix,29,GBKQU1688164,https://www.youtube.com/watch?v=PSqa0vcRnhY
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Kabayun,Drip Drop",Khabi Na Marsi,28,USA2P1650357,https://www.youtube.com/watch?v=bxKcgK25rSk
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Psykovsky,Marambá",Asereje,27,QZDA81866860,https://www.youtube.com/watch?v=cqZG-Q5VR6I
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"ORESTIS,Psykovsky",P.O. Saga - Original Mix,26,GBKQU1601956,https://www.youtube.com/watch?v=_H6va1KBC0s
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Arjuna,Atriohm",The Drunken Orchestra,26,NLD911500025,https://www.youtube.com/watch?v=Kqejn5xK-LQ
dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Fobi,I Think U Know - Original Mix,26,GBKQU1410587,https://www.youtube.com/watch?v=sHSw_bCkwp0
