,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
10019,italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,"Luca Zeta,Sander",Suspicious Minds - Edit Mix,17,ITD561100123,https://www.youtube.com/watch?v=wgV19fLiZtU,417
3876,darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Balkansky,Badun - Ef10 (Balkansky Remix),9,USA371398098,https://www.youtube.com/watch?v=XVYbjp6YacE,23537
16173,trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,His Statue Falls,FTW,27,DELL41500189,https://www.youtube.com/watch?v=4ZDfk9SLLZM,35882
14139,progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,"Bryn Liedl,Amy Wiles",Integration - Amy Wiles Remix,32,DEL672100030,https://www.youtube.com/watch?v=PN6nJkhDoCY,2287
5951,electro house,spotify:playlist:4luNnGhISZdURbFcCl2dB6,Space Laces,Dominate,43,GB7YL2100045,https://www.youtube.com/watch?v=C8kzLlnt0rY,102682
8001,futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,UnterArt,Now Or Never,33,DEBZ70700451,https://www.youtube.com/watch?v=AbylEJsDUeI,52257
12097,miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,"Dynamix II,Breezy Beat MC",Just Give The Dj A Break,21,USEPW0800436,https://www.youtube.com/watch?v=TYgV6xLuK1A,21484
1863,bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,Project Bassline,Drop the Pressure - Jack Beats 'rinsed Out Rave' Remix,15,GBJLH0703695,https://www.youtube.com/watch?v=ESYMmYrFYS8,6807
12104,miami bass,spotify:playlist:6eYnoJVvfS5mnh53jWRcVC,Bass 305,Man Likes the Sound of Bass (Low Euro Bass Dub),17,USA561417716,https://www.youtube.com/watch?v=i7tzhl3D5nc,53733
5963,electro house,spotify:playlist:4luNnGhISZdURbFcCl2dB6,"JVST SAY YES,Ephwurd",Switch,35,FR2X41530234,https://www.youtube.com/watch?v=WPE5fWluCm0,465388
3932,darkstep,spotify:playlist:2oUR5RTzUhtwJypKmhuxdG,Machine Code,Take,19,GB8KE1551685,https://www.youtube.com/watch?v=0YdY5i9teug,23501
14181,progressive trance,spotify:playlist:3LfgRDV6HceI9exDCtTJo3,STANDERWICK,Apricus,37,NLF712100095,https://www.youtube.com/watch?v=NYlUmN9aN4s,29462
10092,italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Montego Bay,Everything...,27,ITI029200058,https://www.youtube.com/watch?v=0wcpzgcpPVY,264994
8050,futurepop,spotify:playlist:5kLBrUOkzY9M7hbXfNE98t,Endanger,Fool,12,DEKV20800020,https://www.youtube.com/watch?v=ehZGNc-SPfw,1825
10103,italo house,spotify:playlist:2MozR9FnRi9Sol52JfVvdH,Jacy,Trax,20,NLK5V1700004,https://www.youtube.com/watch?v=mvc1rzn4lMM,44636
16252,tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,Dj Fist,El Pajaro,13,FR3P10300270,https://www.youtube.com/watch?v=yqfW2uajgzU,185732
1931,berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Emeralds,Goes By,28,ATE691010106,https://www.youtube.com/watch?v=kj5qcqOObOo,63768
16269,tribal house,spotify:playlist:28k2EefJC3hIfubtmcQrIW,"DJ Aron,Beth Sacks",Voulez Vous (Remix),43,TCAEJ1953719,https://www.youtube.com/watch?v=yry_W2YlYv0,2013978
14230,psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"X-Noize,Rexalted",Follow The Light,26,GBLV61726783,https://www.youtube.com/watch?v=p1E3HKpKfUg,7743
1945,berlin school,spotify:playlist:2jgy57TEf9gpe5wRZ4cPDF,Bernard Xolotl,Mirador,19,DEB378200490,https://www.youtube.com/watch?v=9pzH01gfhlw,198
16286,trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,Terranova,Tokyo Tower (Avenue A Remix),36,US2Y30619610,https://www.youtube.com/watch?v=vuG6S6TM43w,2110
12192,microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Jan Jelinek,Tendency,37,DELA21100117,https://www.youtube.com/watch?v=MGuFHcC76Hk,37470
14242,psychedelic trance,spotify:playlist:2xaiaEMr3drIoAsn397mtX,"Etnica,Loud",Trip Tonight - Loud Remix,24,USA2P1600497,https://www.youtube.com/watch?v=2i3iZcroZAk,51438
6051,electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Cyril Noir,Gal from Joe's (Black Kat Remix),20,TCABM1348157,https://www.youtube.com/watch?v=LvukkoD9lxc,29297
6056,electro swing,spotify:playlist:5oDNHd53EGh5BoiWGYIqH0,Nicolas Repac,Swinging In The Rain,16,FR2S10380020,https://www.youtube.com/watch?v=P7gdXoEOBKc,34039
10154,j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,Ana,Quando a Rádio Toca Esta Canção,8,PTES19701803,https://www.youtube.com/watch?v=anvshDMKpeg,40858
8109,garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,95 North,Let Yourself Go - Capitol Mix,26,US92E0510636,https://www.youtube.com/watch?v=muZ5gQVw-UI,919
10166,j-core,spotify:playlist:6EyM9BeEm0vZvSkQyGaLkN,"DJ Genki,Camellia,moimoi",Sunshine,37,TCJPH1810240,https://www.youtube.com/watch?v=mIoFdwimdkY,42505
12218,microhouse,spotify:playlist:6FbDQuTcGT0IoZCtsbCISv,Monolake,Reminiscence,30,USI4R0401057,https://www.youtube.com/watch?v=syVAhf6T_Qo,33024
4035,darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,Moris Blak,Umbra (Second Phase),32,QZES51810944,https://www.youtube.com/watch?v=Gsgk50p7Tpw,31030
6085,electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,Neuroticfish,They're Coming To Take Me Away - Remastered,38,DEE020400420,https://www.youtube.com/watch?v=sHjBcgdAReI,84825
4045,darksynth,spotify:playlist:7mr4rvyCkgD2fuNdPGYQw9,"UltraKiller,Hubrid,King Stephen",Team Killer - UltraKiller remix,24,QZFYX2184457,https://www.youtube.com/watch?v=yKfYK9T3xMk,228
8149,garage house,spotify:playlist:1QOMMQeQ9X79U3JtRZXy57,"Cassio Ware,Sajaeda,Klub Head",Fantasy (feat. Sajaeda) - Klubhead Mix,11,GBCPZ1104981,https://www.youtube.com/watch?v=WZvFUyTdFFc,17623
16360,trip hop,spotify:playlist:2wrc23l7JdQVcpPIcDGaed,Mandalay,This Life,23,USMV20000004,https://www.youtube.com/watch?v=JPfFmEFwg4U,412340
6121,electro-industrial,spotify:playlist:0ZVLhUadGf0IkCOecGIgtf,Leæther Strip,Strap Me Down,28,USA370575208,https://www.youtube.com/watch?v=PhbZM0u_jpk,494952
4077,death industrial,spotify:playlist:5Wh6LBCI5BX6VVLfkcJ1g6,Anenzephalia,Infarkt,7,QM7281470276,https://www.youtube.com/watch?v=XLMb1N3D1QA,616
2044,big beat,spotify:playlist:370tEYE4lZui1vrufdq7xy,ILS,Feed The Addiction,41,GBBCH0500005,https://www.youtube.com/watch?v=khHcKW93CeM,291493
