genre	pl_id	t_id	artist_name	track_name	track_pop	track_isrc
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3RIPlXog3YA4qpz8MfyCba	Technohead	I Wanna be a Hippy - Radio Mix	43	GBDLM1700174
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5sW2qWCYrnaH3lrHvifoJj	Rob Gee,Mr. Bassmeister	Fuck the Politics	17	QM6MZ1959358
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3VvDdF3V7tQ2XGgtai7wSM	KnightVision	Who Is It?	26	NLHY51500318
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0iLCO8ag4wN8cKVbRHPdDk	The Viper	Wild & Free (Official Free Festival 2019 Freestyle Anthem) - Radio Edit	47	NLQS91900048
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6UiIPjxpPntZDa6JyH6HXp	Tony Salmonelli	Hey! - The Prophet Remix	12	NLS241000078
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	2KZKyGetr1PZ7cd3FHgBiU	DJ Rob,François	1992 Is 4 You vs. Boys Interface - DJ Rob & Francois Pussy Lounge Mashmix	24	NLS241203438
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	57tzA2bwjsgKZa3NBJvryR	Charly Lownoise,Re-Style,Ricardo Moreno	City Streets	42	NLE801900246
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6ASkheRUcaSa2TiP8fNPXB	Evil Activities	Nobody Said It Was Easy [Mix Cut] - Original Mix	52	NLS241202453
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7zwGkKY304rsu1rYPH0zvI	Square Dimensione	Baddest Muthafucker - Buzzy's Anthem Mix Cut	10	NLS240500853
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5R234KEG9dj0MhKE5grfZV	Korsakoff,Broken Minds	Lyra - Broken Minds Remix	53	NLFL72000011
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0RiBqUX5tKiF04fLWBCOyl	DJ Waxweazle	Legs - '96 Hardcore Remix	15	NLE801500467
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	2ER6Vd9NvNRl7gkdwUJo6c	Hard Creation	Are You Down	19	NLCY31100326
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3txHkfFFEeMRblGlfe1kdm	Endymion,D-Fence	Pussy Motherfuckerz - D-Fence Remix	48	NLHY51800661
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0IzcdMQQBjZeOXTJCAGIjU	The Masochist,Bass-D,King Matthew	Get Retarded - Bass-D 2011 Refix	23	NLFL71100042
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5M6sEMtKjef5OK3BRaRpXE	Lenny Dee	The Dreamer	32	USZUT9600079
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	65GLHvpTrcBOktlax7ZTwm	Dyewitness	Masterplan - Radio Version	32	NLC050200348
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6TQsroHZsqz7wHRLUReFjH	Scott Brown	Now Is The Time - Original Mix	34	GBLV61408303
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7sWFCvg6txjXIC4BebIjoD	DJ Dano	Starting Up	28	NLLB81600031
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7ux9HU6Qdi9c7AvBOpeWFB	Bald Terror	Rotterdam - Original Remix	22	NLC050200916
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5huIyIlnwtOOpaeSGTydHI	Tha Playah,Angerfist	The Heartless	45	NLQS91900126
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5zBfiI6YKipnX4iVtYR0Dm	Brothers In Crime	How Deep Is Your Love - Dwarf Remix	5	NLS240601211
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3IXT1r6WAJudYs4ffGcxFI	The Ultimate Seduction	The Ultimate Seduction - Studio Mix	30	NLC050500225
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	1MlLNYjYIRNkL8Uqvk0wbM	Marc Acardipane,The Ultimate MC	I Like It Loud - Original Mix [Remastered]	31	DEPI82022192
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5Tq4VzI0kEoPhrBDyKijQp	Masters of Ceremony,N-Vitral	Hardcore To Da Bone - N-Vitral Remix	25	NLS241800346
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	2Oc91MmNBv4bTvSBtN7iMQ	Tommyknocker,Sunbeam,Traxtorm Legends	Twisted world - The Viper Mashup mix - Traxtorm Legends Rebuild	28	ITD131700256
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	47rmzEheuISRS4OKEVWSRE	Ophidian,Penta	This World	29	NLG422000013
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4GkUQNgxH3na0vQLK7gI7R	El Bruto	Hypnotizing	2	NLS240601188
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3HjmdK69N8hal2kZLIx6GS	Re-Style,Sefa	Get It Crackin - Sefa Remix	54	NLFL71800173
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	46S0oVhMUTQwPIerjfd5t7	Noize Suppressor	Appetite for Destruction	27	QMSVP1600012
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7mnGwKe8Av4pzDQhRcEA0x	4 Tune Fairytales	My Little Fantasy - Radio Edit	40	NLE801000277
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	17hhQF1VUn3MgZR6yQC41U	Chosen Few	Name Of The DJ	29	NLLB81700031
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0yx5eBLk3AGOH5EruCqLDx	Dune,Froning	Hardcore Vibes	56	DED579504450
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	2fHSUYkVn1dBWeqE2fY3rQ	Nosferatu	The Hood	37	NLQS92000084
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7t7zVQke7cQWWZbZAOlQm7	Omar Santana,The Prophet	Power Pill	17	NLC050201882
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3bs3S4PjEJ5rCQ0Gv1Cu0b	Hakkuhbar	Gabbertje (Radio Mix)	38	NLA329617338
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5RgmKcttP6H1faYnIZO2BW	G-Town Madness	Silence (For Those Who Missed It)	27	NLS240601310
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	1c4WlHfUC2ccDxTGO3KZqs	The Darkraver,The Viper,Ross	#DDDing	36	NLR1T1800026
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0JcHu6zRFqhEHt1qchQyZS	Art Of Fighters	Nirvana of noise (Official Dominator Anthem 2011)	34	ITD131501493
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6iBL6TOzsO75Yz0cG1MO0o	The Prophet	Wanna Play?	62	NLS761900537
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4Fqm5rqB0WMx0hPOwgRjFr	2 Brothers On The 4th Floor	Dreams (Will Come Alive)	62	NLA240305443
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4D11jB2i5GUuYgQgKMXf90	Darrien Kelly,Scott Brown	Geleihoofd	20	NLC050600011
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6IKhyHSrmwsXrYeWB6RKhd	Dougal,Gammer	Lifting Me Higher - Back to 97 Mix	28	GBDLM1190148
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4NZ2NJbveNVzAh0abMFqb0	Dj Promo	Shut Up! (Radio Edit)	1	NLC050201979
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0Lj3wlT5perYPGJTbKBoAo	Dj Mad Dog,Dave Revan	Wait And Bleed - Radio Edit	39	NLFL71700227
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0ggf4mHMwLokg2a11z5IZO	Hard Attack	Bonehead - Buzz Fuzz Remix	14	NLC050200920
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4Uqs1TIZvXTvbJlwb5Kkq1	DJ Weirdo & Dr. Phil Omanski	Young Birds	17	NLE800701230
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4ZJhRzDBASXzvboBD2QSw5	Highlander	Hold Me Now - Bass-D & King Matthew Mix	27	NLS241000059
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6KSJMJJm7HxUTS31dOfd8S	Outblast,Angerfist,Tha Watcher	The Voice Of Mayhem (Official Masters Of Hardcore 2010 Anthem) [Mix Cut] - Original Mix	44	NLS241400843
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	1q3uOKnBp2Myx5HXFACYQK	Partyraiser,Repix	Ode to the Godfather - Radio Edit	46	NLS241700670
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	105CPDRAv8xtxTCqDAekZR	Amnesys	Refly	21	ITD131000796
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7iZMJ7tY1iOrjUSo4QNhyn	Ruffneck,Yavahn	Everybody Be Somebody - Lucas & Steve Remix	6	USE1R1440401
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6ic1jTfNh3kSa7WtyFqJdS	Hixxy	More & More	38	GBCFZ1700209
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	15ZAAlMaPrhsPQCTVwWa6y	Predator	Mind of a Lunatic	26	NLHY51000013
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7GUWxHKO3aSRx1GYLyRCGy	Dione	Pain Til I Die - Remastered	18	NLS161600293
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	24Q9Z9yPaP76Wq3GwW2ZPP	Juggernaut	Ruffneck Rules Da Artcore Scene!!! - 12 Inch Mix	27	NLHY51500289
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	059sONalAfYqzIICi4Ti6R	Darren Styles	Switch	55	BEB681800131
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	0kz76XXtsTHNEaOCfG9o48	Catscan	WO III	24	NLE800900403
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6cKvyvg3sMnyZZsi8tgXMP	Human Resource,Rebūke	Dominator - Rebūke Remix	34	NLF712008884
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7GAD3NfGuCBHlnDNwcB8Yk	Joey Riot,Technikore,Suae	Let Me Hear You Roar	27	GBKQU2113499
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	5BeV0OiC4VQ3TG7ZlNHHsz	Gammer,Naeleck,Hige Driver	Virtual Gaming - Gammer Remix	52	FRR642100367
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	328HFZpNsne5KeWYAoDvMp	A.I.R. Miles	Children - Radio Edit	22	NLS241103146
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3upVtKGpXSYyRjwuhMIVPH	DJ Dione	Open Sesame	14	NLE801800481
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4LxoZs6coJW66UJELl9FV0	Gabber Piet	Hakke & Zage (Radio Mix)	32	NL-Z78-11-00247
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	2aCiWncQdfRxstf11ztSSR	Boom-Bastic	Booooom!!!!!	5	NLS240601056
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	47F2hfDB2JbfapBJjIzIP3	Styles & Breeze	You're My Angel	49	GBCFZ0800226
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	7zlqd52Po6niLygo4ho74J	DJ Seduction	Sample-Mania	30	QMDA71327408
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	71WCah1DB8WLPJLjZ2Ujp9	Micado	It's Gonna Be A Fine Night Tonight - Mix Cut	11	NLS241000064
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	56nLHj9HJr3xpbLarnr0l4	S3RL	Mtc	59	AU8N01100010
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	1CSIeSl97sS3ob7PK6lPub	The Nightraver	Rave Is The World	24	NLC050201358
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	4mpMzptwmLWcS9l4iO6H2F	Dj Rob & MC Joe	The Beat Is Flow - Hardcore Extended	8	NLC059900073
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3IfXYxbpYdIW0P58c1btWF	Re-Con,Demand,Mandy Edge	Like A Rainbow - Sy & Unknown Remix	31	GBKQU1274488
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3Fr6BeurYb23pDEm5fcknm	Buzz Fuzz,Bass-D,King Matthew	It’s Alright	15	NLFL70900002
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	01Iblbm5k93CrAwyEWY3YR	Drokz	Ode Aan de Gabber	28	QZHNA2029418
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	3B5QMPiZmypzIRFLTAsv7T	Wasting Program	Bring That Shit Back	17	ITD130500478
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	6lpXgMWfUxqHOUITLtHdHj	Dyewitness & Nighraver	The Future	20	NLC050200341
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	2oZOCxu39QMOTUFTHv6Rum	Al Storm	Trick Or Treat - Original Mix	32	GBKQU1578600
happy hardcore	spotify:playlist:17TwTPITOWP0Ep9joASCrm	42V9E2vwm97PGfkL7rhpTk	Technikore	Without Me - Radio Edit	45	GBKQU1958732
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3fqHZRHG8hRM120xZVeH09	DJ Dean,DJ Analyzer	It's a Dream - DJ Analyzer Mix	43	DEAF61200926
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	65S7ET0jEWAUbVcxKvkJxn	Kai Tracid,A*S*Y*S	Wrong or Right - Acid Rain over Berlin Mix	44	DEOI52000032
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	0N9TcKwxCtFmhEitos14Q5	Dave Joy,S.H.O.K.K.	First Impression - S.H.O.K.K. Mix - 2009 Remaster	12	CH5010900080
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	6n1KCx4bTXckM4nQSwBQ9l	Dumonde	Never Look Back - Radio Edit	26	DEBL60678353
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	6ZrQ3QiiRRYD5CSgQwauIH	Hennes & Cold	The Second Trip	11	DEBL60334720
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2pAQrSKpMUz55Opm5pm7re	Guyver	Man On The Moon	17	GBKQU1933506
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3BYqEAWcdmbSrdNlYnL5HH	Technikal,Nicholson,Dan Thompson	System Shock - Dan Thompson Remix - Radio Edit	18	GBKQU2164987
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4h0e7Rw6sXk0JSNDP9NLfG	DJ Wag	Man On The Moon - Yakooza Remix	18	DEAF70933145
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2kP2sDHwQSGhlDlpeGrqNb	Derb	Derbus	37	DEBL60317142
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4g2YtSNAQIig5y4fAdDkY9	S.H.O.K.K.,Nicholson,Jay Flynn	Reflux - Jay Flynn Remix	16	NLD682102736
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	0dduWn7DANdkraHdnJ1cGu	Scot Project	B (Baby) - Scot Project Remix	32	DEBL61320867
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	6NeRkaA7G3wAB3CQC5nWql	Gary D.,Timo Maas	Die Herdplatte 100°	21	DEFA70600044
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3Bio07V76Zy16naZIyjuPW	DJ Shog,Ampris	In the Air Tonight - Ampris Remix	42	DEEA52001969
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	1S7Nnr2Mv2IkHRFvFbUejM	Bas & Ram	Original Mix	11	DEZ650705900
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	79OxmU33u1xgg7Ie5XNZRm	Flutlicht,James Dymond,Jennifer K	Icarus - James Dymond featuring Jennifer K Remix	34	NLD682003086
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	7JXQUpA6Z5xc2uY33QfFRb	Alphazone	"Alphazone ""Stay"" - Original Mix"	20	DEZ650522629
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2AnlgF5oFCxZt3w0s7U83E	Lee Haslam	Music Is The Drug	18	GBKQU1933389
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3hpb3YVseQFTTYSkuRXPTy	Carl Nicholson,Nicholson	Blueprint (Tara's Theme) - Nicholson's Reverent Remix	14	GBKQU2092125
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2nWcGgNirlH9CR8aL5eX3z	Das Licht	Traumwelten - Original	19	DEBL60500282
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2eEIdPYLRE5n28VKIwvjT2	Jon The Baptist	Davardage	0	QM4TX1985085
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	0E21AsxlEllJ6ch1ZtBRLo	DJ Snowman,Paul Miller,Madwave	Falling Lights - Madwave Remix	5	CH5011100043
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	6QYMVi9L4yH0KSrfsWcZDh	Marc Dawn	Expander - Flutlicht Remix	18	DEK020212006
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3n3vmKqfnknPrVQaypQavZ	The Freak	The Melody, The Sound - Mixed - Mix Edit	9	GBKQU1950731
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4q6H7txIWYnG3qUsAGf0dt	DJ Revibe,Vandall	Bangin' - Vandall's Hard Mix	3	CH3130600051
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	23Qbpb9UNvKNpF5ERkHXu0	Nick The Kid	Spiral	8	NLD682002641
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	0kmy0Dyx4AMuh0VeB8ENcE	Nostrum	Brainchild - Original	31	DEE829807050
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	17VGNFQ4OU5V7WZOMukHIi	Luca Antolini Dj	HEAT (Original Hardtrance Mix)	10	ITC940200101
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5spn25wOBwjQlBRnKAs2iQ	Andrea Montorsi	History (Nebula Remix)	0	DEE990100512
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5vwsj7f3FdAEm95t1FTxnm	Vandall,Dr Willis	Tech Ho - Scot Project Remix	5	AUCG30900022
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	1FVu8foa0sDkWlDA2jJwSV	Walt & Feliz	Expansion	5	AUXN21519805
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5K8HeUUsQ2Dx3R2uizeAcJ	DJ Krid Kid	Do You Feel - Tunnel Club Mix	1	DEAF60700477
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2oliUga5SrVE0QmvFmkZiM	Sa.Vee.Oh	Oh You Rock - Original Mix	3	GBX7Q1100011
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	7uhbW78vdeFxkHQT1FShis	DJ Overdog	Ready - DJ Slideout Rmx	0	DEBL61320350
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5SPBLU9dG2kS6RvDmx1IvY	Luca Antolini,Francesco Zeta,Steve Hill,Technikal	Awakening	9	ITB841900622
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	1mFb09Z7BkCIw1WrJwYx5F	Accuface,Pete Sheppibone	Red Sky - Remastered Pete Sheppibone Radio Edit	19	DEUS71800114
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4jrJtBOPGgKxFB19T7hb2A	Cohesive,Nomad	Pill Abuse - Nomad Remix	0	GBKQU1912662
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3WKKCkmbhF3VA3vcZzpkoP	NG Rezonance,PHD,Solis,Sean Truby	Divergence - Solis & Sean Truby Remix Edit	17	CA5KR1917274
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4ESg0AM7ph88EnoltnOHfx	DJ Shoko,Megalon	Polaris	6	DEAF60600270
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5GZbZSxfoC0jBlHTjPINC6	Tommy Pulse,Gettoblasters	Higher	30	QZK6N2120684
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3rp6xMon5zahvVv2sR3QwU	DJ Digress	Follow Up! - Original Mix	11	DET190100006
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	6EAWBX9ZLQVhfJ4ZJlMqCh	Rob Tissera,Paul Priestley	Aspirations - Radio Edit	15	GBLV62006736
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5NikMzcVqnkmr7oGgS53ky	DJ Yanny,DJ Gollum	Rhythm Is A Bass (Hands Up Club Mix)	18	DEAF60700451
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	1euU8d0DzJcEXnEwOrmJGQ	Axel Coon	Lamenting City - Club Mix	31	DEBL60607090
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	1g2zT6d6JekVXiYGJuwekF	The Real Booty Babes	Since U Been Gone - Da Franco Remix Edit	19	DEZ380500152
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4KzFla5Z3fyN1O40WoezGi	Ray Clarke	Other Nature - Phunky in Space Mix	5	DEH330701934
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	7kiIloDJHvnF70BLZw4xmb	Climax 69	Three Minutes Until Noon - NYC Mix	0	DEY590500541
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2TjqnjFRwCeE7PTMUt5AO5	Ampire,Sol-7	Music for the Soul - Sol-7 Radio Edit	2	DEHK91790215
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	0nDsYtIATjzqkSYILUv2WG	Flashheadz	Wizards Of The Sonic	24	GBKQU1932354
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	0zrDLLzfLQp0p115lcZJG2	Russenmafia	Pull (Solid Sleep Mix)	22	DEAF75101355
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3M6JFKYgLL9hkMLovdZXLp	Mark Sherry,Tempo Giusto	Celestial Body	27	NLE711900762
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2mKNzQPZdJadEZhbhddODs	Überdruck	Drugface - Überdruck Mix	11	DEZ170400022
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	1ZyKUh6BpH5MZzcglV4tt5	DJ Energy,Tatana	End Of Time	16	NLF711504799
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5F9s7O5OtpK1EcBh5agKch	Woodshokk,G&M Project	Tulips & Chocolate [ASOT 140] - G&M Project Remix	0	NLF711311082
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	7f8oK7YzPpaxuR8npLPp82	DJ Ornator	Next Life	0	DEBL61320348
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2bHGAfvwGGgVBYzt9VuQn1	Max B. Grant	My Way	16	NLS760600263
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	20CUgA0ldQUFHGqd0vzGHO	Pacific Link	Contatto - Luca Antolini Mix	5	ITC940500694
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3dBqMc38jrvQa0CYyW80Vg	Commander Tom	Are Am Eye?	34	DEE829802410
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4guhYl7VAWJyUHP4gosU38	Rocket Base	House Bee - Full Loaded Mix	2	DEBL60505029
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	6IrnMD31MpLFaYzYma0Dg4	Virus Inc	The Virus - Original Mix	8	DEBL61124964
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3uRiIENke6kJQEOxr06ec7	Ralph Novell	Alphazone Remix	8	DEZ650705881
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3rrmWrGd4LAgatOH5MlIyZ	That Mucho	Don't Snare Me - Original Mix	1	DEBL60796832
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3WW80kN2IXK2KmjuXXX5CL	Barbarez,DJ Dean	It's A Dream - Club Mix	14	DEY590400709
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	7nqtyKWsHYxuiutpqTzkuf	Jens O.,Spacekid,Barbaros	Derb - Jens O. & Spacekid Mix	27	DEVT81900200
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	1ViWWwrfiDQkyT2bjz6KJ7	Cloudchaser	Alphazone Remix	7	DEZ650705896
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	4oXuo1CAjJMVTIOZMJSZkW	Phil York,In2ition	Take It All In - Original Mix	15	GBKQU1280282
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3sKE1SWdSje6Y4kZYfkXqC	Beam Vs. Cyrus	All over the World - Video Mix	25	DEGH31600008
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5jaE084Yjky3hSi0EsVa5r	Wavetraxx	Twister	11	NLD681903774
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	0Q4Q4DMK6Zb3AGQ7i8munR	Langenhagen	Hamburg Süd - Club Mix	26	FR10S1542470
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	6YOAclbC9vhgLmzRow12CG	Desperate Deejays	Energizer Reworked - New Club Mix	4	DEAF60500240
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	63MS7qwPM8OGo4HQCY2bjg	Thomas Rubin	Cold Night - DJ Scot Project Remix	8	DEBL60700364
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	7zKpVL6amSAXkyDhLT4r5k	Deepforces	Godlike - Radio Mix	28	DEHK90803808
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3pXI85kr7QkDh18iOrTwfa	DJ Spoke	Watch Them Fall Down - Original Vocal Mix	12	DKELC0700102
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	5HKBOvLIFCPK0zI5X2LagR	Mike NRG	Lost in Dreams (Q-Base OST 2008) - Sequenza Mix 2	26	DEK020813006
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	2QMrV6cGOs2M3qjhNlA3wV	Cocooma	The Lights	23	DEH741813227
hard trance	spotify:playlist:3S1y29gI6Wpchw9YCBHXM9	3fQUMdQOlARcoQQWvT7IMW	Travis Baxter,Chris & Matt Kidd	Heaven & Earth - Chris & Matt Kidd Remix	5	CH5010600050
