participant	age:1	gender:1	gender:other	citizenship:1	residence:1	education:1	mb1:1	mb2:1	mb3:1	mb4:1	mb4:other	mb5:1	af:1	af:2	af:3	af:4	af:5	af:6	af:7	af:8	af:9	af:10	af:11	af:12	af:13	af:14	af:15	af:16	af:17	af:18	af:19	af:20	gf:1	gf:2	gf:3	gf:4	gf:5	gf:6	gf:7	gf:8	gf:9	gf:10	gf:11	gf:12	gf:13	gf:14	gf:15	gf:16	gf:17	gf:18	gf:19	gf:20	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.8bef425a-2691-4ec8-8a7d-126e531ac71a.txt	4	2		Italy	Italy	4	4	3	3	2		1	3	1	3	1	3	3	3	3	3	1	1	2	1	3	2	2	1	1	3	3	1	3	3	1	1	1	2	1	2	1	3	3	1	3	2	2	3	1	3	2	1	2	2	2	2	602a8492c083e308e24fc90b	6269053ac9ca43d823c77778	626a9f24aa6fab85ac83a1b8	2022-04-28-16-05	2022-04-28-16-08	3
s.09b1c6df-c03b-44bd-b6df-b0c721295933.txt	3	1		Italy	Italy	2	2	1	1	2		1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	3	3	1	2	3	2	3	3	3	3	2	3	3	3	3	2	3	1	2	2	2	2	2	607e09fbd7c60ded8577281e	6269053ac9ca43d823c77778	626a98c15bb06ffa99511f43	2022-04-28-15-40	2022-04-28-15-42	2
s.57047449-a7a6-4301-9560-83dc00d73184.txt	2	1		Portugal	Portugal	2	5	4	2	2		2	3	1	3	2	3	3	3	3	3	3	3	3	1	1	1	3	3	3	3	3	1	3	1	1	2	1	1	2	1	1	1	3	1	3	3	1	3	1	1	1	1	1	1	1	2	6134fe6f036b9de4fb216cb2	6269053ac9ca43d823c77778	626a9799776494ff963331bd	2022-04-28-15-33	2022-04-28-15-35	2
s.b777d5ec-0e9f-4433-b058-1e018ea85f2e.txt	3	2		italy	italy	4	4	4	4	6	puretuber	2	3	1	3	1	1	3	3	2	3	1	1	1	1	3	1	2	3	1	3	3	1	1	1	1	1	1	1	1	3	1	1	3	1	1	1	1	3	1	1	1	1	1	1	1	1	5e819f632b3c3888b8b4e6d7	6269053ac9ca43d823c77778	626a95fa640375e261b738e2	2022-04-28-15-27	2022-04-28-15-31	4
s.7c9f14fb-dff2-47a6-98c0-621d2b6b2056.txt	2	2		Portuguese	Portuagl	3	5	4	5	2		4	3	1	2	2	3	3	3	2	3	3	1	3	1	1	1	3	1	3	3	3	1	1	3	1	1	1	2	1	1	1	1	3	1	3	2	1	3	1	1	1	1	1	1	1	2	61099ed3d23b7e38349fcc01	6269053ac9ca43d823c77778	626a963242237616bc7da629	2022-04-28-15-27	2022-04-28-15-30	3
s.c2d127a3-b6c5-48d5-9e91-5604a3c4f8a2.txt	2	2		Spain	Spain	2	4	1	3	2		2	3	1	3	3	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	1	3	3	1	1	1	3	1	3	1	3	3	1	3	3	1	3	1	3	1	2	2	2	2	2	60fd945c307626b8b4d4e4dc	6269053ac9ca43d823c77778	626a95d34558728b4ef8bfa9	2022-04-28-15-26	2022-04-28-15-28	2
s.7864d2c4-78f1-4556-8f5a-395434f5870b.txt	2	1		Portugal 	Portugal	3	4	5	4	2		3	3	1	3	3	3	1	3	3	3	3	3	3	2	2	1	3	3	3	3	3	1	1	3	2	1	1	2	1	2	2	2	3	1	3	2	3	3	1	1	1	1	1	1	1	2	60ddae117b720ce001616388	6269053ac9ca43d823c77778	626a9748fd02e9748549e2df	2022-04-28-15-34	2022-04-28-15-38	4
s.fa774b62-d2fd-4814-9f8f-b682ac8a2a0e.txt	2	1		Spain	Spain	3	5	5	5	4		4	2	1	2	2	2	2	3	1	1	2	2	2	1	1	1	1	3	1	2	2	1	1	3	1	1	1	1	1	3	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	1	6174634dc104426ee1f63e19	6269053ac9ca43d823c77778	626a960016ce14e6889866eb	2022-04-28-15-27	2022-04-28-15-29	2
s.d1e3b43d-4937-4442-ab60-8b38e5fc0774.txt	2	2		Italia	Italia	2	2	2	3	4		2	3	3	3	3	3	2	3	2	3	3	3	3	1	3	1	3	3	3	3	3	1	1	2	1	1	1	3	1	3	2	3	3	1	2	1	3	3	1	3	1	1	1	2	2	2	6162b6e3a2e6f8047710621b	6269053ac9ca43d823c77778	626a9f19b339d7996b26b09b	2022-04-28-16-05	2022-04-28-16-07	2
s.6c0e0f63-8edb-46e4-8d1a-ef4d40d025da.txt	2	1		Portugal	Portugal	3	5	4	3	2		3	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	2	1	1	3	1	1	2	3	1	1	1	1	3	1	3	3	3	3	1	1	1	1	1	1	1	1	5fa442c874ac28076aa20c09	6269053ac9ca43d823c77778	626a9f26ea4b87347f03bfe3	2022-04-28-16-05	2022-04-28-16-07	2
s.4e28ade1-8e72-42f5-9583-f757b54063cd.txt	2	2			Portugal	4	4	2	1	2		2	3	1	3	1	2	3	3	2	3	3	1	1	1	3	1	2	2	1	2	3	1	3	3	1	1	1	2	1	3	3	3	3	1	3	2	3	3	1	1	1	1	2	2	2	2	5c522508fcbef20001939a03	6269053ac9ca43d823c77778	626a95b7342a18bdd06d5ea7	2022-04-28-15-25	2022-04-28-15-27	2
s.318d1183-3a4d-4bd3-b32a-3f21370c8ace.txt	3	2		Italy	Italy	4	4	3	4	4		2	3	3	3	1	2	3	3	3	3	3	2	3	1	3	3	3	3	3	3	3	2	2	3	3	2	3	1	1	3	2	3	3	1	3	3	3	2	1	3	1	1	1	1	2	2	5d4973d3f3773b0015911eca	6269053ac9ca43d823c77778	626a975e138819c1ccd12b45	2022-04-28-15-33	2022-04-28-15-35	2
s.abad873f-3b01-40fc-9a41-07d0b52ece15.txt	2	3		Spain	Spain	3	5	3	5	2		4	3	1	3	3	2	3	3	1	3	1	1	2	1	3	3	3	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	611c09b565e80a53fe7632f5	6269053ac9ca43d823c77778	626a9f1591183be6d55280f6	2022-04-28-16-05	2022-04-28-16-07	2
s.69499c8e-f23c-47ab-a818-10663b39a80a.txt	2	2		Portugal	Portugal	3	4	2	2	2		2	3	2	2	2	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	1	3	3	1	1	2	3	3	3	3	3	3	1	3	3	3	3	3	3	2	2	1	2	2	2	600096b0685b2315be3a0891	6269053ac9ca43d823c77778	626a9f4920cb0730b3c7ff07	2022-04-28-16-08	2022-04-28-16-10	2
s.aa2fbfbc-2d0e-404b-87e7-10e5ffad2378.txt	2	1		Italia	Campania	3	4	4	2	4		3	3	3	2	3	1	3	3	2	2	1	3	2	1	2	2	2	3	2	1	3	2	1	3	1	3	3	1	3	1	1	1	2	3	3	3	2	3	1	2	1	1	1	1	1	2	6022812b3081be01df18e8c8	6269053ac9ca43d823c77778	626a98c6332402fc8baabde6	2022-04-28-15-38	2022-04-28-15-40	2
s.6c677a32-0e8b-4ea0-8209-5660992e48c2.txt	2	1		Portugal	Portugal	2	4	4	3	2		4	2	1	3	1	3	3	3	2	3	3	1	1	1	1	1	3	2	2	3	3	1	1	3	1	1	1	2	1	1	1	1	3	1	1	3	2	3	1	1	1	1	1	1	1	2	5d9f546b1b289e0015c9f3f5	6269053ac9ca43d823c77778	626a956b4036d23ff1346267	2022-04-28-15-24	2022-04-28-15-29	5
s.28bad552-20ab-4d4f-a667-b1a85e1df919.txt	2	2					4	2	2	2		3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	1	1	1	2	1	3	2	3	3	1	3	3	1	3	1	3	3	1	1	1	2	2	6009cb9a5fa0350a4a5879fd	6269053ac9ca43d823c77778	626a977fb2c0076cc9e765de	2022-04-28-15-33	2022-04-28-15-36	3
s.add09012-240f-4f1c-b955-14c0bae2a6da.txt	3	2		Portugal	Portugal	4	4	5	4	4		4	3	1	3	1	2	3	3	3	1	2	2	3	1	1	1	2	2	1	3	3	1	1	3	1	1	1	1	1	2	2	3	3	1	3	3	3	3	1	1	2	1	1	1	1	1	59f10da5e75b450001a699af	6269053ac9ca43d823c77778	626a9614724b397551dea5bf	2022-04-28-15-27	2022-04-28-15-31	4
s.4432d54b-06f1-46b0-8f64-5d6f73d44fb5.txt	2	1		Portugal	Portugal	3	5	4	4	2		4	2	1	2	1	3	2	3	1	2	3	1	3	1	1	1	1	1	2	3	3	1	1	3	1	1	1	2	1	1	1	1	3	1	2	1	1	3	1	1	2	1	1	1	1	1	5f0c21766708b4011c0d84c4	6269053ac9ca43d823c77778	626a9f23149618b44c381b73	2022-04-28-16-17	2022-04-28-16-19	2
s.62d8b8f4-3e36-40ad-a385-f33aee755e14.txt	3	1		Portugal	Portugal	2	4	4	4	2		2	1	1	3	1	1	1	3	1	3	1	1	3	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	60f054381c385eb5a0c60ca6	6269053ac9ca43d823c77778	626a95f9d85887cef84e8199	2022-04-28-15-26	2022-04-28-15-29	3
s.c8bafcbc-4a0e-43c1-a664-d644b1315214.txt	2	1		Portugal	Portugal	2	4	4	2	2		3	2	1	3	1	3	3	3	3	3	3	3	3	1	2	1	3	3	3	3	3	1	1	3	1	1	1	1	1	1	1	1	3	1	3	1	1	3	1	1	1	1	1	1	1	1	607986447baf44d005eeb875	6269053ac9ca43d823c77778	626a9790350b1d6ec3cde99b	2022-04-28-15-33	2022-04-28-15-35	2
s.e4eae066-d89f-4426-ba69-318ae63587db.txt	2	1		Portugal	Portugal	3	4	5	4	2		3	3	1	2	2	1	3	3	2	3	3	2	3	1	1	1	1	1	3	3	3	1	1	3	1	1	2	2	1	3	1	1	3	1	3	3	3	3	1	1	1	1	1	1	1	2	6089480f5cd94b740e61b57f	6269053ac9ca43d823c77778	626a94289cd552c122559e7b	2022-04-28-15-18	2022-04-28-15-22	4
s.522a0fc3-e6fd-4d99-88a9-df7bc6adc9e3.txt	2	2		Portugal	Portugal	2	3	2	3	2		1	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	1	2	3	3	2	2	2	1	3	1	2	3	1	3	3	3	3	1	1	1	1	1	1	2	2	60d857cd8f592c07e8862cf7	6269053ac9ca43d823c77778	626a9f27f71b8591ba164a0c	2022-04-28-16-17	2022-04-28-16-21	4
s.c0690349-6d6d-40ef-b188-1b916c337efa.txt	3	1		Italy	italy	3	5	4	4	2		2	3	1	3	1	3	1	3	3	3	3	1	1	1	1	1	3	3	1	3	3	1	1	3	1	1	1	1	1	1	1	1	3	1	3	3	1	3	1	1	1	1	1	1	2	2	615b50604b6d0c6919055f37	6269053ac9ca43d823c77778	626a948ed2f6e9e9c118b189	2022-04-28-15-20	2022-04-28-15-23	3
s.429ce007-ac74-4957-9256-cfe59d49354e.txt	2	2		Spain	Spain	3	2	5	2	2		2	3	1	3	1	3	3	3	3	3	3	1	3	1	1	1	3	1	3	3	3	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	3	2	1	1	1	1	1	1	1	1	61445c984906c1189b057dea	6269053ac9ca43d823c77778	626a98bfa2b1b0a730a990f1	2022-04-28-15-39	2022-04-28-15-42	3
s.26c81490-f7fd-4a0d-af80-45b1bf9989af.txt	2	1		Portugal	Portugal	4	5	4	5	4		4	3	1	3	1	1	2	3	3	2	1	1	3	1	3	2	3	2	1	2	1	1	1	3	1	1	1	1	1	3	1	1	3	1	1	3	2	2	1	1	1	1	1	1	1	1	61460488fc1bdf4d2c8ce1db	6269053ac9ca43d823c77778	626a963cd526cb595228ea05	2022-04-28-15-31	2022-04-28-15-34	3
s.d3df5763-07b9-46a7-a7c0-f98691509cb8.txt	2	1		Portugal	Portugal	2	4	4	3	2		4	3	2	3	3	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	2	1	3	1	1	3	3	1	2	1	1	3	3	2	3	3	3	1	1	1	1	1	2	2	2	5fd663b8b06c1b570569dc2b	6269053ac9ca43d823c77778	626a98ad3f184cdda02d7d12	2022-04-28-15-38	2022-04-28-15-39	1
s.6e1d79a9-b656-40b1-8be9-0b6895a77dc8.txt	2	1		Portugal	Portugal	4	2	1	4	2		1	3	1	3	3	3	3	3	3	3	3	1	3	1	3	1	3	3	1	3	3	1	1	3	1	1	1	3	1	3	1	3	3	1	3	3	1	3	1	1	1	1	1	1	2	2	5ec2db0025710a10cf4966ec	6269053ac9ca43d823c77778	626a9772798b8271caa94775	2022-04-28-15-32	2022-04-28-15-34	2
s.c338cb01-ae55-45ec-a197-2e8cbc2ea10e.txt	2	2		Italy	Italy	3	4	2	2	2		2	3	1	1	1	3	1	3	2	3	1	3	3	1	1	1	3	3	3	3	3	1	1	2	3	1	1	3	1	1	1	1	3	1	3	1	3	3	1	1	1	1	1	1	2	2	611cf2fd04c64ae9781b55e5	6269053ac9ca43d823c77778	626a97681a73f577a1a21bd2	2022-04-28-15-33	2022-04-28-15-36	3
s.fb4a1e11-8178-4f76-b4ee-d7761eacf55b.txt	3			Portugal	Portugal	4	4	5	4	2		2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	3	1	1	1	1	1	2	2	1	2	2	1	2	3	3	1	3	1	1	1	1	1	2	5e5c3bd720268d42176ecfc7	6269053ac9ca43d823c77778	626a98bf17ef09879edcab99	2022-04-28-15-39	2022-04-28-15-43	4
s.e9764709-138a-470b-94f4-705579a32a38.txt	2	2		Portugal	Portugal	2	4	4	4	2		4	3	1	3	1	3	3	3	3	3	3	2	3	1	1	1	3	1	3	3	3	1	1	3	1	1	1	3	1	1	1	1	3	1	3	2	1	3	1	1	1	1	1	1	1	1	5d39dd63c49dae00016065c7	6269053ac9ca43d823c77778	626a9771e72cfb3b8d16bcf1	2022-04-28-15-35	2022-04-28-15-43	8
s.2288023c-c281-4cf7-b370-06c10a38cc59.txt	2	2		italy	italy	4	4	3	4	2		1	2	1	3	1	3	2	3	3	3	2	1	3	1	3	3	3	3	1	3	3	3	1	1	2	2	1	3	2	2	3	3	3	2	3	3	2	3	1	2	2	1	1	1	2	2	60f487b1317946b0d5479fdf	6269053ac9ca43d823c77778	626a98b5c0d48930c458357f	2022-04-28-15-38	2022-04-28-15-40	2
s.d48a79e7-af86-4808-a7f8-5d8d4a69f064.txt	4	1		Portugal	Portugal	4	4	2	3	2		2	3	1	3	1	3	3	3	1	1	1	1	3	3	3	1	3	1	1	3	3	1	2	3	1	1	1	3	1	3	1	3	3	1	3	3	3	3	1	1	2	1	2	2	2	2	5ba0cc4dbabc5b00015e42f3	6269053ac9ca43d823c77778	626a9599a799357fd548af45	2022-04-28-15-25	2022-04-28-15-28	3
s.0a1227f3-bda1-4ab6-b8bb-6c6787465dca.txt	2	2		Portugal	Portugal	4	4	1	2	2		2	3	1	2	2	3	3	3	3	3	3	3	3	2	1	2	3	3	3	3	3	1	2	3	1	1	2	2	1	1	3	3	3	1	1	3	3	3	1	1	2	1	1	2	2	2	5c1bfabab0fcc900019d9ff4	6269053ac9ca43d823c77778	626a95ed2dedda45b905e5e4	2022-04-28-15-27	2022-04-28-15-30	3
s.b3dc9a01-9efc-4308-8272-afa0b93ed376.txt	2	2		Portugal	Portugal	3	5	2	1	2		1	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	3	1	1	3	1	1	2	1	3	3	1	3	3	3	3	1	3	3	1	1	1	1	1	616c4409a2bcfe1fdb942117	6269053ac9ca43d823c77778	626a9f15c260cfa41285a011	2022-04-28-16-05	2022-04-28-16-07	2
s.016a298b-11e5-4696-a215-6c407607b82e.txt	2	3		Portugal	Santarém	2	5	4	5	2		2	3	1	2	2	3	2	3	1	2	3	2	3	3	3	2	3	3	2	3	3	1	1	3	3	1	1	1	1	1	1	1	3	1	3	3	3	3	1	3	2	1	1	2	2	2	60fca5af374ff4b335041fc3	6269053ac9ca43d823c77778	626a976ad9bf306afbb5ffe2	2022-04-28-15-32	2022-04-28-15-35	3
s.6c411215-e686-4e2b-b773-1172f75dd5ed.txt	2	2		Portugal	Portugal	3	5	4	4	2		1	3	1	3	1	3	3	3	2	3	3	2	2	1	3	2	3	3	2	3	3	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	3	2	1	2	1	1	1	1	1	1	5fb3f38909fc360164f7c98d	6269053ac9ca43d823c77778	626a9f3c54506c04abbcaeb4	2022-04-28-16-06	2022-04-28-16-09	3
s.c40b17ed-1809-403c-ae55-375b9c549c57.txt	2	1		Italy	Italy	2	4	3	4	2		1	3	1	3	1	3	3	3	3	3	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	2	1	1	1	1	1	2	5f9086a7968f33148ceafec4	6269053ac9ca43d823c77778	626a9f263f601a149d84bd1d	2022-04-28-16-05	2022-04-28-16-07	2
s.388e58a7-d230-4e7e-b0b7-bad98c0bddc3.txt	2	1		Italia	Italia	2	5	4	4	2		2	1	1	1	3	2	1	3	1	2	3	1	2	1	1	1	3	2	1	2	3	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	3	1	1	1	1	1	1	1	1	606f25c909b8c8c57c904dcc	6269053ac9ca43d823c77778	626a9f1829b57726c6125ec4	2022-04-28-16-06	2022-04-28-16-09	3
s.d20f0563-f690-44ca-a475-5ef3a427e9b4.txt	2	2		Portugal	Lisboa	2	5	1	1	2		3	3	1	3	3	3	3	3	3	3	3	1	3	3	1	1	3	3	3	3	3	3	2	3	1	1	1	2	1	2	2	3	3	1	3	2	3	3	1	1	1	1	2	2	2	2	609ab970bcff69957427445d	6269053ac9ca43d823c77778	626a9f271e1f9df4941fad84	2022-04-28-16-06	2022-04-28-16-08	2
s.55ce4a64-2ca5-469b-a10a-288f7b8f1f00.txt	2	1		Spain	Spain	2	4	2	3	2		2	3	1	3	2	3	3	3	3	3	3	3	3	2	3	1	3	3	3	3	3	1	3	3	2	1	2	2	1	3	2	3	3	1	2	3	3	3	1	2	1	1	1	1	1	1	61720e04849f1568c2f3e999	6269053ac9ca43d823c77778	626a9f11d23df0c982e333a8	2022-04-28-16-07	2022-04-28-16-10	3
s.410d750b-7e6c-4136-a03f-a4acdb6d48b1.txt	2	2		Portugal	Portugal	2	4	1	3	2		1	3	1	3	3	3	3	3	2	3	3	3	2	1	3	2	3	3	3	3	3	1	1	3	1	1	2	3	1	2	1	2	3	3	3	2	2	3	1	2	1	1	1	2	2	2	5f983f3b00bbab0c4b28149a	6269053ac9ca43d823c77778	626a9f15fa05cb70ba09791f	2022-04-28-16-08	2022-04-28-16-11	3
s.ea748158-a9cf-43cd-b44f-8fbfdd0e297e.txt	2	1		Italy	Italy	2	5	4	5	2		3	3	1	3	1	3	2	3	3	3	3	3	3	1	1	3	2	3	2	3	2	1	1	2	1	1	1	2	1	1	1	3	2	1	3	2	3	3	1	1	1	1	1	1	2	2	5f5135b9e2b058337c95383f	6269053ac9ca43d823c77778	626a973e7810a64ae6f2f27f	2022-04-28-15-32	2022-04-28-15-34	2
s.75f8cc48-cd10-4440-9436-3baa00859c5b.txt	3	1		Portugal	Portugal	3	5	3	2	2		3	3	1	3	1	1	3	3	3	1	3	1	3	1	1	1	3	2	1	3	3	1	1	3	1	1	1	1	1	1	1	1	3	1	3	2	3	3	1	1	1	1	1	1	1	2	612a804d1772460dc0856e5a	6269053ac9ca43d823c77778	626a9f280ab3109e50b28cd4	2022-04-28-16-06	2022-04-28-16-08	2
s.2bbef27b-d8d3-4581-b2a9-25eb191394d1.txt	4	2		Portugal	Beja	4	5	4	4	2		4	3	1	3	1	3	3	2	3	1	1	1	3	3	2	3	3	2	1	2	3	1	1	2	1	1	1	1	1	2	1	2	3	1	3	2	2	3	1	1	1	1	1	1	1	2	5edf9394395f862684578ea4	6269053ac9ca43d823c77778	626a98b411f51050a8fbffb8	2022-04-28-15-38	2022-04-28-15-40	2
s.7c79cdd7-72eb-4d09-b63a-c740a3e5332c.txt	2	1		Portugal	Portugal	2	4	3	4	2		4	3	1	3	3	3	3	3	3	3	3	3	3	1	1	1	3	3	3	3	3	1	1	3	1	1	2	2	1	2	2	3	3	2	2	3	2	3	1	1	1	1	1	1	1	2	60e467a0b2c2ef1e594bd577	6269053ac9ca43d823c77778	626a965d9a918acb871f80d1	2022-04-28-15-28	2022-04-28-15-29	1
s.d19bd9b9-4dcf-4e51-9914-4dee9b26697d.txt	2	2		Portugal	Portugal	2	4	2	2	2		3	3	1	3	1	1	3	3	2	3	2	3	3	1	1	1	3	3	2	3	3	1	1	3	1	1	1	3	1	1	3	3	3	1	3	3	3	3	1	1	1	1	1	2	2	2	5cb71fcd98a1f100011c56fb	6269053ac9ca43d823c77778	626a95771d2e37431a3b01a2	2022-04-28-15-24	2022-04-28-15-27	3
s.1bc03cc5-8c64-44fa-b69b-5fffd323368a.txt	2	1		Portugal	Portugal	2	4	3	4	4		3	3	1	3	3	3	3	3	3	3	3	1	3	1	1	1	1	3	3	3	3	1	1	3	1	1	1	3	1	1	1	1	3	1	3	1	3	3	1	1	1	1	1	2	2	2	5dc2d6c23a5e6c1eb28e2dec	6269053ac9ca43d823c77778	626a9f1a5732736c656787a7	2022-04-28-16-05	2022-04-28-16-07	2
s.7658288d-2d1c-436a-9d8b-a63ef99876e6.txt	3	1		Italy	Italy	2	4	4	3	4		3	3	1	3	1	3	3	3	3	3	1	1	3	1	1	3	3	2	3	3	3	2	2	2	2	1	1	2	1	3	2	2	3	1	3	3	2	3	1	1	1	1	1	1	1	1	5dc4bc30569be3387eb6b52f	6269053ac9ca43d823c77778	626a94acd9bf306afbb5ffc6	2022-04-28-15-20	2022-04-28-15-23	3
s.f9d62847-b2d5-4879-b65b-53a0ceeba23f.txt	2	1				2	4	4	2	2		2	3	1	3	3	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	2	1	3	2	1	2	1	2	3	2	1	3	1	3	2	3	2	1	2	1	1	1	1	1	1	5f96ecaca0ed8c01b13dd7c4	6269053ac9ca43d823c77778	626a95c72b4e210d5c793c62	2022-04-28-15-26	2022-04-28-15-28	2
s.56f46373-066e-4ec5-9dfd-4a539fff5d80.txt	2	2		Portugal	Portugal	4	4	2	2	2		2	3	1	3	1	3	2	3	2	3	1	2	2	1	3	1	3	1	3	3	3	1	2	3	1	1	1	1	1	3	1	3	3	1	2	3	2	3	1	1	1	1	1	2	2	2	5ef698a927c8ea38d5bcc192	6269053ac9ca43d823c77778	626a98d8138819c1ccd12b4c	2022-04-28-15-39	2022-04-28-15-41	2
s.a7dcefc1-a993-4777-bf18-80a19d6897d4.txt	2	2		italy	italy	2	5	4	4	2		4	3	1	2	2	3	1	3	3	3	2	3	3	1	3	1	3	1	3	3	3	2	2	3	1	1	2	3	1	3	1	3	3	1	3	1	3	3	1	3	3	1	1	1	1	1	5ebefa4d2bd5510ff39688c1	6269053ac9ca43d823c77778	626a9f2543bb580747c5fd72	2022-04-28-16-06	2022-04-28-16-10	4
s.c26284f0-e3c3-4a19-8812-fdfad52bf839.txt	2	2		Portugal	Portugal	3	4	4	2	2		3	1	1	3	1	2	3	3	3	3	3	3	2	1	1	1	3	2	3	3	3	1	1	2	1	1	1	1	1	1	1	1	3	1	1	3	1	3	1	1	1	1	1	2	2	2	61229b777d5654917b35219f	6269053ac9ca43d823c77778	626a97c3507d56f2828c1765	2022-04-28-15-35	2022-04-28-15-37	2
s.3b950823-ee8a-4b7c-ace3-6487daf039e2.txt	2	1		Portugal	Portugal	3	4	4	3	2		3	2	1	1	1	1	3	3	1	3	1	1	3	1	3	1	3	1	3	2	3	3	1	3	1	1	1	1	1	1	1	2	3	1	1	1	3	3	1	1	3	1	1	2	2	2	61674175c8b794a05ed8bfa6	6269053ac9ca43d823c77778	626a964ba49ad3e52d80b2c3	2022-04-28-15-28	2022-04-28-15-31	3
s.781e34b5-0bb4-46cd-bbe4-fce7f7503966.txt	3	2		Italy	Italy	4	5	2	2	2		3	1	1	3	1	3	3	3	3	3	1	1	3	1	3	1	3	1	1	3	3	1	2	3	1	1	2	2	1	1	1	3	3	1	3	1	3	3	1	1	1	1	1	1	1	2	5b6dada03ce3ab0001fd077c	6269053ac9ca43d823c77778	626a97311a8629869669e9eb	2022-04-28-15-33	2022-04-28-15-35	2
s.d1444bfd-ddff-42ce-bd27-9af0450b25d0.txt	2	3		Portugal	Portugal	2	3	2	1	2		2	3	1	3	1	3	3	3	3	3	3	3	1	1	2	1	3	3	3	3	3	3	3	3	1	1	3	3	1	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	2	6167eea0a4fd7219518e8a16	6269053ac9ca43d823c77778	626a95e56b38c46b3fa4ddf8	2022-04-28-15-27	2022-04-28-15-30	3
s.48727450-fbf9-431f-b777-efdb933821fe.txt	2	1		Portugal	Portugal	4	4	4	4	2		3	2	2	3	3	3	3	3	3	3	2	1	3	2	3	3	3	2	2	3	3	2	2	1	1	1	2	2	2	2	2	1	2	2	2	1	2	2	1	1	1	2	2	2	2	1	605663e5147a7b66e6853a0b	6269053ac9ca43d823c77778	626a95d82cf55b4c9e1355a0	2022-04-28-15-26	2022-04-28-15-27	1
s.f6fd1b52-4b85-449e-9b42-78199a1caa3f.txt	2	1		Portugal		2	4	2	3	2		2	3	1	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	1	1	2	2	1	1	2	1	2	1	1	2	1	2	2	3	2	1	1	1	1	1	2	2	2	5f9596b90d459d406163a767	6269053ac9ca43d823c77778	626a961500a368ca8078e6a4	2022-04-28-15-26	2022-04-28-15-28	2
s.be1a08ae-91bf-49bf-a77e-75e55395bbee.txt	2	2		Portugal	Portugal	2	4	2	2	2		3	3	1	3	2	2	2	3	2	3	1	1	3	1	1	1	3	2	2	3	3	1	2	2	1	1	1	1	1	2	1	3	3	1	3	3	1	3	1	2	1	1	1	1	2	2	6166e78051425fa22de68491	6269053ac9ca43d823c77778	626aa1a046fa85d1422e5ba3	2022-04-28-16-18	2022-04-28-16-21	3
s.c61db09f-42b0-41d0-b260-ce7d9dc945c0.txt	4	1		Portugal	Portugal	4	4	4	3	4		2	3	1	3	1	3	3	3	3	1	1	1	1	1	3	1	3	1	1	3	3	1	1	3	1	1	1	3	1	2	2	2	3	1	3	3	2	3	1	1	1	1	1	2	2	2	604d242c7c866fc358db7d48	6269053ac9ca43d823c77778	626a98b8ffe77492210c22e2	2022-04-28-15-38	2022-04-28-15-41	3
s.e5c54ee9-1770-46bd-9adc-e53e497e710e.txt	2	2		Italy	Italy	2	4	3	3	2		2	3	1	3	3	2	1	3	3	3	3	2	3	1	2	1	3	3	2	3	3	1	1	3	1	1	1	1	1	1	1	2	3	1	3	2	1	3	1	2	1	1	1	2	2	2	5fb3d4024e5665000a941d9d	6269053ac9ca43d823c77778	626a95d522c4ab96a64838e6	2022-04-28-15-26	2022-04-28-15-28	2
s.ac7d4334-c9fa-4b8c-99a8-7922cdf49b31.txt	2	2		Portugal	Portugal	4	4	3	3	4		2	3	2	3	3	3	3	3	3	3	3	3	3	2	3	2	3	3	3	3	3	2	2	3	1	1	2	2	2	3	3	3	3	2	3	3	3	3	2	3	3	1	2	2	2	2	6042b9bcc7cb542187dfbe1e	6269053ac9ca43d823c77778	626a949cbbcb068204bdcfcc	2022-04-28-15-20	2022-04-28-15-22	2
