session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Gender,Highest education level completed,Nationality,Sex,Student Status
626a975e138819c1ccd12b45,5d4973d3f3773b0015911eca,APPROVED,2022-04-28 13:32:14.458000,2022-04-28 13:35:39.998000,205.54,31,231,5,95,2022-04-28 14:13:01.612000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian, Spanish, French",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,Yes
626a975e264ace31aa2a4783,61712b162161b5362dd40119,APPROVED,2022-04-28 13:32:14.032000,2022-04-28 13:34:59.787000,165.755,26,149,0,100,2022-04-28 14:13:01.050000,7ED80400,Spain,Spain,DATA EXPIRED,Spanish,"Basque, English, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Spain,Female,DATA EXPIRED
626a975e9f3ff4ccdd0748e0,60c343fb9be50f660ec54b6e,APPROVED,2022-04-28 13:32:16.902000,2022-04-28 13:35:32.479000,195.577,21,97,0,100,2022-04-28 14:13:03.343000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Secondary education (e.g. GED/GCSE),Portugal,Male,Yes
626a976096b01c7a019f54ae,5e9dd814910d621387801b01,APPROVED,2022-04-28 13:32:16.113000,2022-04-28 13:34:07.440000,111.327,22,205,0,100,2022-04-28 14:13:02.722000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Non-binary (would like to give more detail),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a97615cbb4ab7cec1c41b,5c5ac9517204f6000144ce23,TIMED-OUT,2022-04-28 13:32:32.354000,,90383.180806,38,378,1,100,,,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,No
626a976515bc360899ec1f84,613ceea33c37d70e87c5232e,APPROVED,2022-04-28 13:32:21.466000,2022-04-28 13:35:59.742000,218.276,24,106,3,97,2022-04-28 14:13:05.316000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, Spanish, French, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a97652588a69e700e8488,60eea8ebaa61fc4cfc1515ae,RETURNED,2022-04-28 13:42:21.943000,,89793.631519,42,86,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a97681a73f577a1a21bd2,611cf2fd04c64ae9781b55e5,APPROVED,2022-04-28 13:32:47.611000,2022-04-28 13:36:38.252000,230.641,23,37,0,100,2022-04-28 14:13:17.463000,7ED80400,Italy,Italy,Other,Italian,"Italian, English, Spanish, German",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
626a9769fd02e9748549e2e5,5f4cf80c0bce10081b6460e2,APPROVED,2022-04-28 13:32:28.690000,2022-04-28 13:35:04.338000,155.648,25,149,1,100,2022-04-28 14:13:07.520000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
626a976a002e2fdf5dfaef90,5fb7c5d4b92d683a2d367e6c,APPROVED,2022-04-28 13:32:26.260000,2022-04-28 13:36:18.178000,231.918,22,96,0,100,2022-04-28 14:13:05.873000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Non-binary (would like to give more detail),High school diploma/A-levels,Italy,Female,Yes
626a976ad9bf306afbb5ffe2,60fca5af374ff4b335041fc3,APPROVED,2022-04-28 13:32:26.872000,2022-04-28 13:36:08.940000,222.068,18,77,0,100,2022-04-28 14:13:06.683000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Non-binary (would like to give more detail),High school diploma/A-levels,Portugal,Female,Yes
626a976de9e4c9ba791c051a,60be2982c100aa0ce4800279,APPROVED,2022-04-28 13:32:29.387000,2022-04-28 13:34:44.556000,135.169,20,70,1,100,2022-04-28 14:13:08.115000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,Yes
626a97700b112058678647a1,6086ceb0ef970fcd977a1472,RETURNED,2022-04-28 13:42:32.643000,,89783.056894,22,65,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a9771dd35a41c4a5b2e77,6084499487b6d10d2aabda10,RETURNED,2022-04-28 13:32:33.102000,,90382.621394,24,109,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a9771e72cfb3b8d16bcf1,5d39dd63c49dae00016065c7,APPROVED,2022-04-28 13:32:44.831000,2022-04-28 13:43:15.634000,630.803,21,345,1,100,2022-04-28 14:13:16.174000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,Yes
626a977244f1d9edcc51631e,5fb560596962c203baf6574e,APPROVED,2022-04-28 13:32:36.827000,2022-04-28 13:35:56.506000,199.679,20,153,1,100,2022-04-28 14:13:14.717000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
626a9772798b8271caa94775,5ec2db0025710a10cf4966ec,APPROVED,2022-04-28 13:32:34.660000,2022-04-28 13:34:50.408000,135.748,23,201,0,100,2022-04-28 14:13:13.863000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
626a977caaf4be55f0f82abd,5f103e84fd6b9200083a608e,APPROVED,2022-04-28 13:32:47.267000,2022-04-28 13:35:52.199000,184.932,27,153,1,99,2022-04-28 14:13:16.819000,7ED80400,Italy,Italy,Due to start a new job within the next month,Italian,"Italian, English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,Yes
626a977fb2c0076cc9e765de,6009cb9a5fa0350a4a5879fd,APPROVED,2022-04-28 13:32:51.643000,2022-04-28 13:36:06.505000,194.862,22,132,4,96,2022-04-28 14:13:18.810000,7ED80400,Italy,Italy,Due to start a new job within the next month,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,Yes
626a9790350b1d6ec3cde99b,607986447baf44d005eeb875,APPROVED,2022-04-28 13:33:08.629000,2022-04-28 13:35:35.591000,146.962,21,61,0,100,2022-04-28 14:13:19.248000,7ED80400,Portugal,Portugal,Due to start a new job within the next month,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Female,Yes
626a97919cd552c122559e9d,5f0471a92ec97b6d1aec7739,APPROVED,2022-04-28 13:33:26.674000,2022-04-28 13:36:51.118000,204.444,24,261,0,100,2022-04-28 14:13:20.428000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
626a9799776494ff963331bd,6134fe6f036b9de4fb216cb2,APPROVED,2022-04-28 13:33:15.303000,2022-04-28 13:35:27.378000,132.075,23,88,1,100,2022-04-28 14:13:19.822000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese, Spanish",Man (including Trans Male/Trans Man),Technical/community college,Portugal,Male,Yes
626a97c3507d56f2828c1765,61229b777d5654917b35219f,APPROVED,2022-04-28 13:34:51.930000,2022-04-28 13:37:48.930000,177.0,22,56,0,100,2022-04-28 14:13:43.219000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, German, French, Portuguese, Italian",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a97e900a368ca8078e6b3,60a44015d0ff9f3d81a1a1c8,APPROVED,2022-04-28 13:34:33.429000,2022-04-28 13:46:55.397000,741.968,18,118,1,100,2022-04-28 14:13:21.829000,7ED80400,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,Yes
626a980bff417c31ff32bd4f,5fb918a22d290f6e3df20ca3,APPROVED,2022-04-28 13:35:12.311000,2022-04-28 13:37:45.465000,153.154,19,88,1,100,2022-04-28 14:13:46.350000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Male,Yes
626a9898d0eed41e0fb245e8,5fe93b6dad8fba884beb4035,APPROVED,2022-04-28 13:37:28.249000,2022-04-28 13:40:23.523000,175.274,30,180,2,100,2022-04-28 14:13:47.368000,7ED80400,Spain,Spain,Unemployed (and job seeking),Spanish,"English, Spanish",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Spain,Male,Yes
626a989e66261b5dcc485751,608aa18a3c2dfd212a1a77a9,APPROVED,2022-04-28 13:37:34.805000,2022-04-28 13:39:20.711000,105.906,22,179,1,100,2022-04-28 14:13:47.742000,7ED80400,Netherlands,Portugal,Full-Time,Portuguese,"English, Portuguese, Spanish",Non-binary (would like to give more detail),DATA EXPIRED,Portugal,Female,Yes
626a98a47ec9a0a6137f663d,5ec6517b09c94d020fd62709,APPROVED,2022-04-28 13:37:40.149000,2022-04-28 13:41:23.825000,223.676,31,258,1,100,2022-04-28 14:13:48.490000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, French, Portuguese, Spanish",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,No
626a98a71b833b98aaec686a,614060a52d7c64c27ef9887c,RETURNED,2022-04-28 13:47:43.721000,,89472.324758,20,118,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a98a7a9cbe5cac3859bec,6161e245498f1517d5aeea8a,APPROVED,2022-04-28 13:37:43.050000,2022-04-28 13:40:52.537000,189.487,20,99,1,100,2022-04-28 14:13:49.232000,7ED80400,Italy,Italy,"Not in paid work (e.g. homemaker', 'retired or disabled)",Italian,"Italian, English",Non-binary (would like to give more detail),High school diploma/A-levels,Italy,Male,Yes
626a98a91fc23cd66100bb24,60f99a6cf123f6e784592e95,APPROVED,2022-04-28 13:37:44.996000,2022-04-28 13:42:05.982000,260.986,26,140,0,100,2022-04-28 14:13:49.538000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a98ac65a3be5ad48473bd,6133f09ff91a4f397f1d35f9,APPROVED,2022-04-28 13:38:15.629000,2022-04-28 13:41:17.671000,182.042,21,84,1,100,2022-04-28 14:14:10.306000,7ED80400,Italy,Italy,DATA EXPIRED,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
626a98ad3f184cdda02d7d12,5fd663b8b06c1b570569dc2b,APPROVED,2022-04-28 13:37:49.148000,2022-04-28 13:39:40.032000,110.884,20,206,1,100,2022-04-28 14:13:51.616000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Secondary education (e.g. GED/GCSE),Portugal,Male,Yes
626a98af9245be65b35aec9a,60f5a332d13bb868d7724c52,APPROVED,2022-04-28 13:38:55.359000,2022-04-28 13:42:03.943000,188.584,34,195,0,100,2022-04-28 14:14:26.907000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a98afee19825e71b8b16e,5ea1c3f3e9fb240a9b243e18,APPROVED,2022-04-28 13:37:51.657000,2022-04-28 13:41:14.957000,203.3,30,313,6,97,2022-04-28 14:13:52.010000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian, Portuguese, Polish, French",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,No
626a98b0d59938e12623a149,60d1f1dda4eca7964898af1e,APPROVED,2022-04-28 13:37:52.240000,2022-04-28 13:40:37.242000,165.002,23,125,1,100,2022-04-28 14:13:52.336000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,No
626a98b411f51050a8fbffb8,5edf9394395f862684578ea4,APPROVED,2022-04-28 13:37:56.477000,2022-04-28 13:40:16.245000,139.768,39,168,3,99,2022-04-28 14:13:53.074000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a98b5c0d48930c458357f,60f487b1317946b0d5479fdf,APPROVED,2022-04-28 13:38:22.139000,2022-04-28 13:40:52.014000,149.875,25,126,1,100,2022-04-28 14:14:12.759000,7ED80400,Italy,Italy,Other,Italian,"English, French, German, Italian, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
626a98b6214f4b61f6d96219,60a7bbccd9d7527d7db5e395,APPROVED,2022-04-28 13:37:58.700000,2022-04-28 13:41:10.051000,191.351,20,86,1,99,2022-04-28 14:13:58.574000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a98b69c33a7f00fa6bf1e,5be39428dd850e0001d2d401,RETURNED,2022-04-28 13:37:58.061000,,90058.184214,29,418,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a98b73f184cdda02d7d14,5ffb1cf80d03985276c14ec4,RETURNED,2022-04-28 13:47:59.583000,,89456.68819,21,110,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a98b7d6b89e4316eafd18,61228d9531e3fd084f5d5067,APPROVED,2022-04-28 13:37:59.200000,2022-04-28 13:40:26.602000,147.402,27,119,1,100,2022-04-28 14:14:00.034000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a98b86b38c46b3fa4de12,60e0242684e7e904f9a0f9bb,APPROVED,2022-04-28 13:38:00.357000,2022-04-28 13:41:15.885000,195.528,21,112,1,100,2022-04-28 14:14:00.430000,7ED80400,Italy,Italy,Other,Italian,"Italian, French, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
626a98b8ffe77492210c22e2,604d242c7c866fc358db7d48,APPROVED,2022-04-28 13:38:04.711000,2022-04-28 13:41:33.663000,208.952,36,161,2,100,2022-04-28 14:14:01.774000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a98b9028fe2632058207a,60ecb272881f8d801283984e,APPROVED,2022-04-28 13:38:05.559000,2022-04-28 13:40:18.614000,133.055,26,224,0,100,2022-04-28 14:14:02.653000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
626a98bb3f97ac3574e90a37,612baf782021c0c7f677ece6,APPROVED,2022-04-28 13:38:03.329000,2022-04-28 13:41:15.361000,192.032,18,88,0,100,2022-04-28 14:14:00.975000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a98bce78620463c04fc43,612820047346933da8342f74,APPROVED,2022-04-28 13:38:04.906000,2022-04-28 13:41:18.044000,193.138,27,96,0,100,2022-04-28 14:14:02.430000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a98be3f97ac3574e90a38,5ecd600061398f0bffb5ccef,APPROVED,2022-04-28 13:38:29.017000,2022-04-28 13:42:55.017000,266.0,24,97,0,100,2022-04-28 14:14:17.591000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a98bf17ef09879edcab99,5e5c3bd720268d42176ecfc7,APPROVED,2022-04-28 13:38:18.425000,2022-04-28 13:43:33.185000,314.76,27,295,1,100,2022-04-28 14:14:11.302000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a98bfa2b1b0a730a990f1,61445c984906c1189b057dea,APPROVED,2022-04-28 13:38:07.103000,2022-04-28 13:42:14.044000,246.941,23,79,2,98,2022-04-28 14:14:03.765000,7ED80400,Spain,Spain,Part-Time,Spanish,"English, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Spain,Female,Yes
626a98c06a8a2918fef10c45,6099331dd68e8681d2c562ca,APPROVED,2022-04-28 13:38:11.810000,2022-04-28 13:43:08.618000,296.808,20,46,1,98,2022-04-28 14:14:07.108000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a98c09d18546a12b77ca7,60f6c72883707485e6765e47,APPROVED,2022-04-28 13:38:08.046000,2022-04-28 13:41:05.587000,177.541,20,98,1,100,2022-04-28 14:14:04.133000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
626a98c15bb06ffa99511f43,607e09fbd7c60ded8577281e,APPROVED,2022-04-28 13:39:18.508000,2022-04-28 13:42:58.706000,220.198,30,181,2,100,2022-04-28 14:14:29.518000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English, Spanish",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
626a98c4e10600ad9fba271f,5f6e4795536d16361a5119b5,TIMED-OUT,2022-04-28 13:38:12.738000,,90043.78082,23,172,3,97,,,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
626a98c6332402fc8baabde6,6022812b3081be01df18e8c8,APPROVED,2022-04-28 13:38:14.528000,2022-04-28 13:41:02.222000,167.694,20,167,0,100,2022-04-28 14:14:08.841000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
626a98c718419b0caa4e4e4f,610afb895c8cef9f6ec1ac6a,APPROVED,2022-04-28 13:38:15.601000,2022-04-28 13:41:12.380000,176.779,28,106,1,100,2022-04-28 14:14:09.412000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a98c8b1376cb9b3793566,60e568d9f1dadc0430936bd9,APPROVED,2022-04-28 13:38:16.773000,2022-04-28 13:40:38.732000,141.959,23,145,1,100,2022-04-28 14:14:10.757000,7ED80400,Italy,Italy,DATA EXPIRED,Italian,English,Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,DATA EXPIRED
626a98c9a15427c80ceb4879,57c69f9fb23f0e000182db41,APPROVED,2022-04-28 13:38:46.503000,2022-04-28 13:42:36.734000,230.231,34,498,2,100,2022-04-28 14:14:24.495000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, French, Spanish, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a98cbce1ae1402deb6b95,5fb680f7e13f87000aa59a9a,APPROVED,2022-04-28 13:38:19.869000,2022-04-28 13:41:07.635000,167.766,19,146,1,100,2022-04-28 14:14:11.750000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese",Non-binary (would like to give more detail),High school diploma/A-levels,Portugal,Female,Yes
626a98cc4558728b4ef8bfbd,5c5baaec192d350001d5c8e4,APPROVED,2022-04-28 13:38:50.136000,2022-04-28 13:41:21.331000,151.195,21,394,1,100,2022-04-28 14:14:24.897000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,No
626a98cca3ec7d4942e6aa73,60c36ee0ad1e69aae74b8a08,APPROVED,2022-04-28 13:38:23.990000,2022-04-28 13:40:48.308000,144.318,24,65,0,100,2022-04-28 14:14:15.865000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a98cdc9eed118884d55cf,5fde40d68fd71d58cfd76206,APPROVED,2022-04-28 13:39:54.729000,2022-04-28 13:42:54.219000,179.49,23,166,0,100,2022-04-28 14:14:31.532000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
626a98ceb09b0f97667ba91b,5e939cd2bae84a6e6e0d9b1a,APPROVED,2022-04-28 13:38:22.072000,2022-04-28 13:40:33.977000,131.905,23,184,0,100,2022-04-28 14:14:12.166000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese, Spanish",Non-binary (would like to give more detail),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a98cf3cc399ed05fd2178,60d7630e217eb4f4cb968a21,APPROVED,2022-04-28 13:38:23.740000,2022-04-28 13:41:47.389000,203.649,23,125,1,100,2022-04-28 14:14:13.143000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
626a98d05032aad08b61827b,60a57dd6c3e174d3c35921d7,APPROVED,2022-04-28 13:38:24.328000,2022-04-28 13:41:13.507000,169.179,19,68,1,100,2022-04-28 14:14:16.457000,7ED80400,Spain,Spain,Other,Spanish,"Spanish, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Spain,Male,Yes
626a98d19cd8f489c5af39be,5ebc0d7e5689440009842db1,APPROVED,2022-04-28 13:39:31.165000,2022-04-28 13:43:23.718000,232.553,37,246,0,100,2022-04-28 14:14:30.093000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
626a98d3126adef30f374111,5ea718879d28c80bf38bcb7f,APPROVED,2022-04-28 13:38:27.169000,2022-04-28 13:41:29.757000,182.588,32,270,1,100,2022-04-28 14:14:17.031000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,Yes
626a98d3397dfcc1ffa38de4,5e0f5fdb2e47256773861b30,APPROVED,2022-04-28 13:38:31.201000,2022-04-28 13:41:14.458000,163.257,32,95,0,100,2022-04-28 14:14:19.007000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Spanish, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a98d39a4cebf17cf4eac0,5f0f18d9a168ea04d704bbbf,RETURNED,2022-04-28 13:38:54.603000,,90002.152354,37,178,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a98d516b88ffb6ab98df1,5fa30373f0aa8159dd2e5c14,APPROVED,2022-04-28 13:38:29.326000,2022-04-28 13:40:21.800000,112.474,21,183,0,100,2022-04-28 14:14:17.981000,7ED80400,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a98d5d6b89e4316eafd1e,60897f1469ae6000c3d7c537,APPROVED,2022-04-28 13:38:29.632000,2022-04-28 13:40:42.542000,132.91,24,95,1,100,2022-04-28 14:14:18.479000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a98d8138819c1ccd12b4c,5ef698a927c8ea38d5bcc192,APPROVED,2022-04-28 13:38:32.275000,2022-04-28 13:41:42.213000,189.938,25,284,0,100,2022-04-28 14:14:19.589000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a98d8431fed686f967fc6,60bfa4a37ea373b300727816,APPROVED,2022-04-28 13:38:56.214000,2022-04-28 13:42:58.411000,242.197,22,83,2,97,2022-04-28 14:14:27.535000,7ED80400,Portugal,Portugal,DATA EXPIRED,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a98d87e4281ba5493b64a,5e92f375c570bc00080b2a79,APPROVED,2022-04-28 13:38:32.571000,2022-04-28 13:40:29.495000,116.924,30,272,0,100,2022-04-28 14:14:20.856000,7ED80400,Portugal,Spain,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Doctorate degree (PhD/other),Portugal,Male,Yes
626a98db9df50445e9682126,5c39af407aa30a0001ffac91,APPROVED,2022-04-28 13:38:40.072000,2022-04-28 13:41:54.276000,194.204,24,163,1,100,2022-04-28 14:14:23.983000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
626a98dbfde9d3e71057f636,5c4491198bb6fd00016417d1,APPROVED,2022-04-28 13:39:03.008000,2022-04-28 13:41:22.581000,139.573,31,70,1,99,2022-04-28 14:14:28.061000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Doctorate degree (PhD/other),Portugal,Male,No
626a98dcc9eed118884d55d2,601aef52b054bd40809f8c5d,APPROVED,2022-04-28 13:38:36.148000,2022-04-28 13:43:06.543000,270.395,22,47,0,100,2022-04-28 14:14:21.460000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese, Spanish",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
